Tipo de inmueble,Dirección,Precio,Habitaciones,m2,Provincia,C. Autónoma
Piso,Alcañiz,115000,4,110,Teruel,Aragón
Piso,Calle Obispo Sánchez,63000,3,110,Teruel,Aragón
Ático,Calle Tenor Marín 3,138000,4,151,Teruel,Aragón
Casa Rural,Gudar,65000,1,162,Teruel,Aragón
Piso,Mora de Rubielos,98000,2,75,Teruel,Aragón
Casa Rural,Linares de Mora,45000,2,74,Teruel,Aragón
Casa Rural,La Portellada,28000,1,56,Teruel,Aragón
Casa Rural,Calle Aragón,41700,4,173,Teruel,Aragón
Casa Rural,Manzanera,35000,1,58,Teruel,Aragón
Piso,Plaza Trucharte,33900,3,93,Teruel,Aragón
Piso,Manzanera,60000,3,118,Teruel,Aragón
Chalet,Valjunquera,57000,4,244,Teruel,Aragón
Casa Rural,Gea de Albarracín,149000,1,112,Teruel,Aragón
Casa Rural,Albentosa,85000,3,14366,Teruel,Aragón
Casa Rural,Albentosa,75000,4,133,Teruel,Aragón
Casa Rural,Manzanera,35000,1,52,Teruel,Aragón
Casa Rural,La Portellada,28000,1,49,Teruel,Aragón
Chalet,Valdeltormo,35000,3,303,Teruel,Aragón
Casa Rural,Manzanera,90000,4,50,Teruel,Aragón
Casa Rural,Manzanera,65000,3,113,Teruel,Aragón
Casa Rural,Riodeva,30000,5,170,Teruel,Aragón
Chalet,Calle Hospital,21500,3,0,Teruel,Aragón
Piso,Manzanera,15000,1,59,Teruel,Aragón
Chalet,Calle Medio,36100,9,592,Teruel,Aragón
Casa Rural,Alcalá de la Selva,79000,1,46794,Teruel,Aragón
Casa Rural,Gea de Albarracín,149000,1,112,Teruel,Aragón
Casa Rural,Calle Aragón,41700,4,173,Teruel,Aragón
Chalet,Monroyo,135000,3,85,Teruel,Aragón
Piso,Calle Teniente Moore,105500,3,116,Teruel,Aragón
Piso,Mora de Rubielos,98000,2,62,Teruel,Aragón
Casa Rural,Calle Norte,15800,2,1340,Teruel,Aragón
Piso,Mora de Rubielos,123000,2,66,Teruel,Aragón
Duplex,Manzanera,75000,3,100,Teruel,Aragón
Piso,Cella,105000,4,25,Teruel,Aragón
Piso,Manzanera,45000,3,118,Teruel,Aragón
Chalet,Valjunquera,57000,4,244,Teruel,Aragón
Piso,Teruel,75000,2,71,Teruel,Aragón
Casa Rural,Manzanera,165000,3,83,Teruel,Aragón
Piso,Manuel Marina,96000,4,123,Teruel,Aragón
Chalet,Calle María Moliner 2,109531,3,97,Teruel,Aragón
Casa Rural,Urb Solano de la Vega-Panticosa 208,120000,3,82,Teruel,Aragón
Piso,Valderrobres,140000,2,83,Teruel,Aragón
Casa Rural,Aréns de Lledo,57000,1,41,Teruel,Aragón
Piso,Calle la Iglesia 3,136000,3,110,Teruel,Aragón
Chalet,Lledo,12000,1,30,Teruel,Aragón
Piso,Cedrillas,60000,2,74,Teruel,Aragón
Chalet,La Fresneda,240000,4,252,Teruel,Aragón
Piso,Ensanche - Fuenfresca,155000,2,62,Teruel,Aragón
Chalet,Calle los Azafranes 1 -B,200000,4,137,Teruel,Aragón
Piso,Cedrillas,60000,2,74,Teruel,Aragón
Piso,Castralvo - Villaespesa - Aldehuela,95000,2,77,Teruel,Aragón
Piso,Polígono Industrial Noguera,110000,2,75,Teruel,Aragón
Casa Rural,Calle del Oro 11,95000,6,228,Teruel,Aragón
Casa Rural,Aréns de Lledo,57000,1,46,Teruel,Aragón
Piso,Cedrillas,60000,2,68,Teruel,Aragón
Piso,Polígono Industrial Noguera,110000,2,75,Teruel,Aragón
Piso,Cedrillas,60000,2,72,Teruel,Aragón
Casa Rural,Calle del Oro 11,95000,6,239,Teruel,Aragón
Piso,Ensanche - Fuenfresca,155000,2,60,Teruel,Aragón
Piso,Plaza Samper 5,52900,3,94,Teruel,Aragón
Piso,Centro,135000,3,112,Teruel,Aragón
Chalet,Calle de Antonio Campillo,63000,2,73,Teruel,Aragón
Casa Rural,San Roque,39500,4,151,Teruel,Aragón
Chalet,Calle Cuevas Puente la Reina 74,70000,1,51,Teruel,Aragón
Casa Rural,LA ROCHA 37,58000,5,189,Teruel,Aragón
Casa Rural,Tormon,25000,2,45,Teruel,Aragón
Casa Rural,LA MINA,89900,3,120,Teruel,Aragón
Casa Rural,Carretera de San Agustin,49000,2,63,Teruel,Aragón
Casa Rural,Calle Cantón,97300,3,98,Teruel,Aragón
Piso,Calle San Miguel,155000,3,113,Teruel,Aragón
Casa Rural,Calle Trascasa s/n,55000,5,191,Teruel,Aragón
Duplex,Calle la Canaleta 5,70000,2,80,Teruel,Aragón
Duplex,IBAÑEZ MARTIN 6,120000,4,138,Teruel,Aragón
Piso,IBAÑEZ MARTIN 50,105000,3,109,Teruel,Aragón
Casa Rural,Camino del Espligar s/n caminodelespligar,20000,1,80,Teruel,Aragón
Estudio,Calle Casanova 41,39000,0,30,Teruel,Aragón
Piso,Calle Urbanización Sagrada Familia 7,104000,3,84,Teruel,Aragón
Casa Rural,"41°00'162""N 0°14'472""E 41 °00'162""N 0°14'472""E",45000,4,200,Teruel,Aragón
Chalet,Joaquín Costa 2,17000,4,144,Teruel,Aragón
Casa Rural,Calle Portillo 7,15000,6,202,Teruel,Aragón
Ático,Avenida Valencia 4,89000,1,20,Teruel,Aragón
Casa Rural,Retiro 11,53000,2,125,Teruel,Aragón
Casa Rural,C/Sol 2,29000,4,30,Teruel,Aragón
Casa Rural,Castralvo - Villaespesa - Aldehuela,131000,1,54111,Teruel,Aragón
Casa Rural,Calle Vallado 20,34000,3,95,Teruel,Aragón
Chalet,Calle Iglesia 16,28000,10,448,Teruel,Aragón
Chalet,Centro,60000,1,91,Teruel,Aragón
Piso,AAIUN 1 -3,150000,3,112,Teruel,Aragón
Casa Rural,Calle del Rosario 14,15000,4,70,Teruel,Aragón
Casa Rural,San Agustin,10000,1,48500,Teruel,Aragón
Piso,Avenida Corona de Aragon 18,100000,2,70,Teruel,Aragón
Casa Rural,Manzanera,19000,1,318,Teruel,Aragón
Casa Rural,Manzanera,15000,2,66,Teruel,Aragón
Duplex,Manzanera,75000,3,97,Teruel,Aragón
Casa Rural,Pasaje Cra Mora-Río Alcalá 5,330000,4,750,Teruel,Aragón
Casa Rural,Manzanera,19000,1,318,Teruel,Aragón
Piso,Calle Italia,239000,2,60,Teruel,Aragón
Casa Rural,Calle la Fuente 120,13000,0,657,Teruel,Aragón
Casa Rural,San Antonio 9,99000,4,159,Teruel,Aragón
Piso,Carrel - San Julián - Arrabal,80000,3,93,Teruel,Aragón
Estudio,Calle Andaquilla 4,90000,0,130,Teruel,Aragón
Casa Rural,Albentosa,20000,1,138,Teruel,Aragón
Piso,Barrios periféricos,50360,2,90,Teruel,Aragón
Piso,La Iglesia 2,45000,2,75,Teruel,Aragón
Piso,Centro,75000,3,111,Teruel,Aragón
Casa Rural,Torrecilla del Rebollar,40000,1,128,Teruel,Aragón
Piso,Avenida Ruiz Jarabo,160000,4,138,Teruel,Aragón
Piso,Avenida Sagunto 32,110000,2,77,Teruel,Aragón
Piso,Calle Cuatro Esquinas 4,109000,4,136,Teruel,Aragón
Piso,Manzanera,93000,2,75,Teruel,Aragón
Casa Rural,Manzanera,15000,2,76,Teruel,Aragón
Casa Rural,Jabaloyas,20000,4,232,Teruel,Aragón
Casa Rural,Calle Baja 2,63000,2,75,Teruel,Aragón
Piso,Plaza del Ayuntamiento,69900,4,146,Teruel,Aragón
Casa Rural,Cuesta de Teruel 3,135000,7,266,Teruel,Aragón
Casa Rural,Plaza 1,35000,4,129,Teruel,Aragón
Casa Rural,Camino de La Muela 29,225000,3,13000,Teruel,Aragón
5 y 7,677612501,Calle Mayor 3 ,7,254,Teruel,Aragón
Chalet,Orihuela del Tremedal,375000,5,966,Teruel,Aragón
Chalet,Calle Aragón,37000,4,142,Teruel,Aragón
Piso,Centro,95000,2,18,Teruel,Aragón
Casa Rural,Calle Iglesia,41000,5,180,Teruel,Aragón
Chalet,Calle Virgen del Carmen,26000,1,149,Teruel,Aragón
Chalet,Calle Abadía,36000,4,159,Teruel,Aragón
Piso,Calle Arrabal,75000,3,106,Teruel,Aragón
Casa Rural,Calle Cantarerías 5,35000,4,130,Teruel,Aragón
Piso,Calle la Dalia,118000,4,157,Teruel,Aragón
Chalet,Calamocha,149000,6,212,Teruel,Aragón
Casa Rural,Olba,15000,1,57,Teruel,Aragón
Casa Rural,Berge,135000,6,114,Teruel,Aragón
Chalet,Avenida Madrid,85000,7,671,Teruel,Aragón
Chalet,Plaza Joaquín Ros 1,48000,7,180,Teruel,Aragón
Ático,Calle del Mas 7,65000,2,12,Teruel,Aragón
Casa Rural,Calle Mayor s/n,45000,5,172,Teruel,Aragón
Casa Rural,CASTILLO 39,60000,4,146,Teruel,Aragón
Piso,Calle la pecha 2,29000,3,86,Teruel,Aragón
Chalet,Calle Calasanz Rabaza 16,169000,3,60,Teruel,Aragón
Casa Rural,Calle Carrasalinas s/n sn,50000,5,164,Teruel,Aragón
Piso,Calle Utrillas 2,46000,3,102,Teruel,Aragón
Piso,Avenida valencia 5,79000,2,63,Teruel,Aragón
Casa Rural,Calle las Fuentes 28,42000,3,105,Teruel,Aragón
Chalet,Calle Carretera 37,79500,4,139,Teruel,Aragón
Casa Rural,Camino de Escriche 1,1900000,0,33,Teruel,Aragón
Casa Rural,Plaza 3,220000,10,580,Teruel,Aragón
Casa Rural,Plano San Blas 1,79000,4,65,Teruel,Aragón
Casa Rural,Calle la Muela 36,65000,5,466,Teruel,Aragón
Ático,Camino de la Estación 3,135000,2,73,Teruel,Aragón
Chalet,Calle Loreto 16,130000,3,18859,Teruel,Aragón
Casa Rural,Calle Candela 48,50000,3,96,Teruel,Aragón
Chalet,San jose 9,58900,4,125,Teruel,Aragón
Casa Rural,Calle de la Virgen 23,80000,8,319,Teruel,Aragón
Casa Rural,Calle Cantón de Miñón 3,45000,4,141,Teruel,Aragón
Casa Rural,Calle Padre Piquer 1,98000,4,133,Teruel,Aragón
Chalet,Calle Mayor 130,80000,5,585,Teruel,Aragón
Piso,Calle el Pilar 10,169000,3,96,Teruel,Aragón
Chalet,Plaza San Blas 13,18000,4,120,Teruel,Aragón
Chalet,Calle trinidad 47,55000,10,443,Teruel,Aragón
Casa Rural,Mazaleon,20000,3,96,Teruel,Aragón
Duplex,Calle Molino s/n sn,115000,4,143,Teruel,Aragón
Piso,Calle las Arribas 19,83500,2,70,Teruel,Aragón
Casa Rural,Sarrion,5500,1,21,Teruel,Aragón
Chalet,Calle de Teruel 36,140000,3,96,Teruel,Aragón
Piso,Avenida de América 32,300000,3,104,Teruel,Aragón
Chalet,Centro,257000,1,6040,Teruel,Aragón
Casa Rural,Calle Mesón Viejo 36,159000,2,78,Teruel,Aragón
Piso,Calle la Dalia 3,170000,4,125,Teruel,Aragón
Ático,Calle del Mas 7,65000,2,12,Teruel,Aragón
Casa Rural,Torre 3,13000,4,145,Teruel,Aragón
Casa Rural,Calle DEL TRULLO 11,110000,2,64,Teruel,Aragón
Chalet,Urbanización las Majadas 22,175000,2,64,Teruel,Aragón
Casa Rural,Calle plana sancho 30,70000,5,128,Teruel,Aragón
Casa Rural,Calle Alta 13,29000,6,340,Teruel,Aragón
Chalet,Carmen 43,200000,3,40,Teruel,Aragón
Chalet,Calle Carretera 37,79500,4,141,Teruel,Aragón
Piso,Avenida de América 32,300000,3,104,Teruel,Aragón
Casa Rural,Calle Carrasalinas s/n sn,50000,5,185,Teruel,Aragón
Casa Rural,Camino de Escriche 1,1900000,0,23,Teruel,Aragón
Casa Rural,Calle Mesón Viejo 36,159000,2,64,Teruel,Aragón
Ático,Camino de la Estación 3,135000,2,66,Teruel,Aragón
Casa Rural,Calle Mayor 4,120000,7,310,Teruel,Aragón
Casa Rural,cantón 14,20000,5,189,Teruel,Aragón
Chalet,Urbanización las Majadas 22,175000,2,64,Teruel,Aragón
15,670039709,Calle Muela 13 ,15,471,Teruel,Aragón
Casa Rural,Calle San Bartolomé 47,40000,4,1143,Teruel,Aragón
Chalet,San jose 9,58900,4,125,Teruel,Aragón
Casa Rural,Calle Padre Piquer 1,98000,4,156,Teruel,Aragón
Chalet,Centro,257000,1,6040,Teruel,Aragón
Casa Rural,Calle Cantón de Miñón 3,45000,4,124,Teruel,Aragón
Chalet,Calle de Teruel 36,140000,3,111,Teruel,Aragón
Casa Rural,Calle Mayor s/n,45000,5,182,Teruel,Aragón
Casa Rural,Torre 3,13000,4,148,Teruel,Aragón
Chalet,Plaza Mayor 3,275000,16,627,Teruel,Aragón
Ático,Calle del Mas 7,65000,2,12,Teruel,Aragón
Casa Rural,CASTILLO 39,60000,4,160,Teruel,Aragón
Chalet,Avenida Estación Nueva 50,159000,4,12,Teruel,Aragón
Chalet,Calle Calasanz Rabaza 16,169000,3,60,Teruel,Aragón
Casa Rural,Calle Sol 6,270000,6,140,Teruel,Aragón
Casa Rural,Plaza 3,220000,10,523,Teruel,Aragón
Chalet,Rincón del Horno 4,64000,3,87,Teruel,Aragón
Chalet,Carmen 43,200000,3,40,Teruel,Aragón
Casa Rural,Calle Mayor 23,25999,7,250,Teruel,Aragón
Casa Rural,Plano San Blas 1,79000,4,65,Teruel,Aragón
Piso,Urbanización el Ciervo 1,53000,2,72,Teruel,Aragón
Piso,Calle de la cruz 6,175000,3,111,Teruel,Aragón
Estudio,Calle Pintor el Greco 6,35000,0,40,Teruel,Aragón
Piso,Plaza del Carmen 3,165000,2,65,Teruel,Aragón
Casa Rural,Cuesta Postigo 28,39000,3,60,Teruel,Aragón
Casa Rural,Calle Rocasolano 118,80000,5,15,Teruel,Aragón
Piso,Ronda de Ambeles 18,155500,3,97,Teruel,Aragón
Casa Rural,El Arrabal 62,65000,5,300,Teruel,Aragón
Chalet,Calle de Horno 32,15000,2,66,Teruel,Aragón
Chalet,Camino Cerrito Mas de Peirón 12 E,325000,3,90,Teruel,Aragón
Piso,Calle Herrería 1,90000,4,90,Teruel,Aragón
Piso,YAGUE DE SALAS 22,90000,3,90,Teruel,Aragón
Casa Rural,Calle Plana 1,12000,0,35,Teruel,Aragón
Chalet,Ronda OESTE s/n,160000,3,119,Teruel,Aragón
Casa Rural,Calle Pilón 5,116000,5,76,Teruel,Aragón
Casa Rural,Calle Baja 19,38000,3,107,Teruel,Aragón
Casa Rural,Calle el Pilar 12,55000,3,116,Teruel,Aragón
Casa Rural,C/Amargura 4,146000,3,75,Teruel,Aragón
Casa Rural,Cuesta Postigo 28,39000,3,60,Teruel,Aragón
Piso,Urbanización el Ciervo 1,53000,2,78,Teruel,Aragón
Casa Rural,El Arrabal 62,65000,5,300,Teruel,Aragón
Estudio,Calle Pintor el Greco 6,35000,0,40,Teruel,Aragón
Casa Rural,Avenida Agustín Plana 32,180000,7,112,Teruel,Aragón
Chalet,Calle Alta 3,95000,3,96,Teruel,Aragón
Casa Rural,Calle Mayor 10,89500,8,344,Teruel,Aragón
Casa Rural,TRASCORRALES 47,39000,0,29,Teruel,Aragón
Casa Rural,Calle Ramón y Cajal 17,12000,2,62,Teruel,Aragón
Piso,Calle de la cruz 6,175000,3,81,Teruel,Aragón
Piso,Camino Vega 4  1° A,65000,4,53,Teruel,Aragón
Chalet,Calle san pedro 42,13000,4,139,Teruel,Aragón
Piso,Ronda de Ambeles 18,155500,3,95,Teruel,Aragón
Chalet,Calle Nicanor Villalta 1,230000,5,193,Teruel,Aragón
Casa Rural,Calle el Cerezo 17,95000,6,107,Teruel,Aragón
Piso,Plaza del Carmen 3,165000,2,66,Teruel,Aragón
Casa Rural,Calle Pez 15,17000,3,93,Teruel,Aragón
Duplex,San Agustin,95000,2,20,Teruel,Aragón
Piso,Baja,69000,3,81,Teruel,Aragón
Piso,Calle Mayor,73000,1,47,Teruel,Aragón
Piso,Calle Manuel García Pérez,49000,3,92,Teruel,Aragón
Chalet,Albalate del Arzobispo,18000,3,167,Teruel,Aragón
Casa Rural,Calle Hospital 21,29000,3,98,Teruel,Aragón
Chalet,Pancrudo,42000,6,246,Teruel,Aragón
Casa Rural,Avenida de Zaragoza s/n,25000,2,60,Teruel,Aragón
Piso,Avenida Aragón,49900,4,150,Teruel,Aragón
Duplex,Urbanización Vega de la Selva 1,100000,3,108,Teruel,Aragón
Casa Rural,Callizo Trinquete,39000,3,92,Teruel,Aragón
Piso,Rubielos de Mora,135000,2,78,Teruel,Aragón
Piso,Avenida Aragón,39000,4,144,Teruel,Aragón
Chalet,Rubielos de Mora,59000,8,20,Teruel,Aragón
Piso,El Puntal Los Olmos s/n sn,43000,3,119,Teruel,Aragón
Piso,Calle Mosén Pedro Dosset,16000,3,112,Teruel,Aragón
Casa Rural,Calle San Justo 16,28000,5,40,Teruel,Aragón
Chalet,Calle virgen pilar 23,149000,4,160,Teruel,Aragón
Chalet,Baguena,75000,1,55,Teruel,Aragón
Casa Rural,Calle Horno 40,160000,6,242,Teruel,Aragón
Piso,Calle Mosén Pedro Dosset,12500,1,105,Teruel,Aragón
Casa Rural,Plaza Santa Lucía 16,55000,6,515,Teruel,Aragón
Piso,Barrio Troya,73000,1,51,Teruel,Aragón
1ºc 1,652894797,Urbanizacion Vega de la Selva 1,7,265,Teruel,Aragón
Casa Rural,Diseminado Pastores 62,105000,2,50000,Teruel,Aragón
Casa Rural,Calle Centro 78,69700,4,158,Teruel,Aragón
Piso,Calle Mayor,17600,2,79,Teruel,Aragón
Piso,Carretera cuenca 4,120000,3,81,Teruel,Aragón
Chalet,urb el ciervo 32,180000,6,241,Teruel,Aragón
Casa Rural,Plaza Placeta 4,95000,6,241,Teruel,Aragón
Piso,Plaza Bajo Aragón 4  1º D,65000,3,93,Teruel,Aragón
Casa Rural,Placeta Vieja 7,140000,0,46,Teruel,Aragón
Casa Rural,Plaza Andrade 1,190000,8,1109,Teruel,Aragón
Casa Rural,Calle Alta 25,42000,3,87,Teruel,Aragón
Casa Rural,Calle mayor 71,11000,3,88,Teruel,Aragón
Piso,Plaza de las Cortes de Aragón 1,22000,3,92,Teruel,Aragón
Chalet,Calle Ancha 10,120000,4,153,Teruel,Aragón
Chalet,Calle San Jorge 9,125000,4,738,Teruel,Aragón
Piso,Avenida Aragón,105000,4,160,Teruel,Aragón
Chalet,Urbanización Vega de la Selva,110000,3,14127,Teruel,Aragón
Casa Rural,Calle Val de Zafan 8,50000,6,222,Teruel,Aragón
Chalet,Calle Santiago 2,26000,2,140,Teruel,Aragón
Casa Rural,Calle Vicente Pascual 20,120000,6,231,Teruel,Aragón
Casa Rural,Puente el Batán 20,40000,5,101,Teruel,Aragón
Casa Rural,Calle Giles 14,33500,4,151,Teruel,Aragón
Piso,Calle el Prado,25000,3,68,Teruel,Aragón
Casa Rural,Calle San José 12,60000,5,50,Teruel,Aragón
Casa Rural,Calle de la Fuente 1,57000,2,56,Teruel,Aragón
Piso,Calle Mosén Pedro Dosset,16000,3,112,Teruel,Aragón
Piso,Calle Quevedo 3,91000,2,61,Teruel,Aragón
Chalet,Calle Teniente Moore,20900,3,160,Teruel,Aragón
Casa Rural,Calle Horno 6  bajo,310000,4,137,Teruel,Aragón
Piso,Urbanización vega de la selva 3 -17,145000,2,66,Teruel,Aragón
Chalet,Calle Mayor,15200,1,50,Teruel,Aragón
Casa Rural,costera 7,70000,4,288,Teruel,Aragón
Casa Rural,Calle Arrabal 10,60000,4,125,Teruel,Aragón
Piso,Calle Mosén Pedro Dosset,16000,3,112,Teruel,Aragón
Casa Rural,Calle Arrabal 10,60000,4,125,Teruel,Aragón
Casa Rural,Calle San Justo 16,28000,5,40,Teruel,Aragón
Casa Rural,Calle las Eras 18,50000,5,175,Teruel,Aragón
Casa Rural,Calle Eras 6,22000,4,137,Teruel,Aragón
Casa Rural,Calle Placeta 38,35000,3,110,Teruel,Aragón
Casa Rural,A-1515,32500,1,45,Teruel,Aragón
Chalet,Calle Mayor,15200,1,50,Teruel,Aragón
Casa Rural,Plaza Placeta 4,95000,6,240,Teruel,Aragón
Chalet,Calle Santiago 2,26000,2,140,Teruel,Aragón
Chalet,Calle Morón,75000,6,244,Teruel,Aragón
Casa Rural,Alcala 7,240000,6,218,Teruel,Aragón
Piso,Alcañiz,75100,1,20729,Teruel,Aragón
Casa Rural,Calle Marqués de Lema 96,100000,6,239,Teruel,Aragón
Casa Rural,Barrio Troya 83,90000,4,142,Teruel,Aragón
Chalet,Calle Medio 28,120000,6,232,Teruel,Aragón
Piso,Calle Pedro Ruiz de Moros 2,175000,3,111,Teruel,Aragón
Chalet,Cuesta Carbón,114600,3,290,Teruel,Aragón
Casa Rural,Calle Rosario 17,70000,7,300,Teruel,Aragón
Casa Rural,Calle Territorio,18000,1,24,Teruel,Aragón
Casa Rural,Calle Doctor López 34,75000,6,429,Teruel,Aragón
Casa Rural,Calle Mayor 3,28000,2,72,Teruel,Aragón
Casa Rural,Calle Mayor Baja 14,30000,12,581,Teruel,Aragón
 27,690324075,Marqués de Lema,27,528,Teruel,Aragón
Piso,Carretera de San Julián 46,78000,3,83,Teruel,Aragón
Casa Rural,Calle Liriazo 43,30000,0,37,Teruel,Aragón
Casa Rural,Finca Torre de Compte 1209,60000,0,34,Teruel,Aragón
Casa Rural,Calle San Roque 12,50000,9,272,Teruel,Aragón
Casa Rural,Avenida de Blas Murria 7,90000,5,199,Teruel,Aragón
Casa Rural,Plaza de la Iglesia 3,95000,3,86,Teruel,Aragón
Chalet,Nogueruelas,20000,2,99,Teruel,Aragón
Casa Rural,Calle Tremedal 49,30000,8,135,Teruel,Aragón
Piso,Urbanización Parque de la Vega,80000,3,119,Teruel,Aragón
Piso,Amargura,95000,2,64,Teruel,Aragón
Chalet,Calle tio jorje 20 20 Nmero,150000,7,273,Teruel,Aragón
Chalet,Calle la Costera 28,72000,4,159,Teruel,Aragón
Casa Rural,Avenida Madrid 15,85000,4,392,Teruel,Aragón
Casa Rural,Calle Mosén Andrés 38,82000,6,234,Teruel,Aragón
Casa Rural,Calle Amargura 15,33000,2,62,Teruel,Aragón
Casa Rural,Calle Canónigo Buj 6,25000,4,150,Teruel,Aragón
Chalet,Nogueruelas,20000,2,99,Teruel,Aragón
Piso,Urbanización Parque de la Vega,80000,3,93,Teruel,Aragón
Piso,Amargura,95000,2,68,Teruel,Aragón
Chalet,Pancrudo,68000,2,61,Teruel,Aragón
Casa Rural,Calle Pellerin 30,55000,5,199,Teruel,Aragón
Piso,Calle Feliciano Sánchez 8,125000,3,100,Teruel,Aragón
Casa Rural,Calle Mayor Baja 14,30000,12,476,Teruel,Aragón
Casa Rural,Finca Torre de Compte 1209,60000,0,42,Teruel,Aragón
Casa Rural,Calle Mesón 4,89000,5,193,Teruel,Aragón
Chalet,Calle Ricos hombres s/n,57000,0,132,Teruel,Aragón
Casa Rural,Calle Tremedal 49,30000,8,135,Teruel,Aragón
Casa Rural,Calle Territorio,18000,1,24,Teruel,Aragón
Piso,Calle Estercuel 5,67000,3,119,Teruel,Aragón
Casa Rural,Calle Liriazo 43,30000,0,33,Teruel,Aragón
Chalet,Calle Mayor 64,42000,7,275,Teruel,Aragón
Casa Rural,Calle Mosén Andrés 38,82000,6,201,Teruel,Aragón
Chalet,Calle San Miguel 9,24000,5,192,Teruel,Aragón
Casa Rural,Calle Doctor López 92,45000,4,100,Teruel,Aragón
Piso,Calle Cañizarejo 10,96000,3,99,Teruel,Aragón
Chalet,VEGA DE LA SELVA,130000,3,82,Teruel,Aragón
Casa Rural,Avenida de Blas Murria 7,90000,5,193,Teruel,Aragón
Piso,Calle serrería 6 -8,110000,3,82,Teruel,Aragón
Casa Rural,Calle Mayor 3,28000,2,76,Teruel,Aragón
Chalet,Pj El Batán 41 (Virgen de la Vega) 41,350000,5,183,Teruel,Aragón
Duplex,Calle Arrabal 9   2 A,132000,5,163,Teruel,Aragón
Casa Rural,Plaza de la Iglesia 3,95000,3,99,Teruel,Aragón
Piso,Carretera de San Julián 46,78000,3,105,Teruel,Aragón
Casa Rural,Los Baltasares s/n sn,25000,1,256,Teruel,Aragón
Chalet,Calanda,55100,6,216,Teruel,Aragón
Casa Rural,Plaza Loreto 13,292500,4,660,Teruel,Aragón
Casa Rural,Calle del Rosario 1,52000,1,126,Teruel,Aragón
Chalet,Loscos,72000,3,91,Teruel,Aragón
Casa Rural,San Juan 8,39000,3,99,Teruel,Aragón
Ático,Calle Arrabal 9,140000,5,161,Teruel,Aragón
Chalet,Calle Aljezares 12,770000,7,275,Teruel,Aragón
Chalet,Calle Alta,8000,3,103,Teruel,Aragón
Duplex,San Agustin,67500,2,77,Teruel,Aragón
Casa Rural,Calle Horno Nuevo 5,100000,5,120,Teruel,Aragón
Chalet,Alcañiz,156000,3,101,Teruel,Aragón
Piso,Centro,150000,4,146,Teruel,Aragón
Chalet,Calle Portillo 19,85000,3,88,Teruel,Aragón
Casa Rural,Calle juego s/n,3600,1,44,Teruel,Aragón
Casa Rural,Calle Mayor 22,260000,6,231,Teruel,Aragón
Casa Rural,Cl San Antonio 31,62000,3,94,Teruel,Aragón
Casa Rural,Beceite,69000,0,21,Teruel,Aragón
Chalet,Mas de las Matas,57000,9,419,Teruel,Aragón
Chalet,Calle Eras 53,136000,3,83,Teruel,Aragón
Casa Rural,Calle la Paz 3,60000,5,175,Teruel,Aragón
Piso,Plaza Samper 2,75000,5,172,Teruel,Aragón
Casa Rural,Valderrobres,72000,0,75,Teruel,Aragón
Casa Rural,Valderrobres,42000,0,198,Teruel,Aragón
Casa Rural,Arriba 3,50000,2,65,Teruel,Aragón
Casa Rural,Calle Aire 5,95000,6,226,Teruel,Aragón
Chalet,Castralvo - Villaespesa - Aldehuela,256000,4,159,Teruel,Aragón
Chalet,Villafranca del Campo,30000,4,93,Teruel,Aragón
Casa Rural,Calle Daroca 8,25001,5,182,Teruel,Aragón
Casa Rural,Calle horno 11,35000,2,74,Teruel,Aragón
Piso,Centro,150000,4,126,Teruel,Aragón
Chalet,Valderrobres,29000,4,128,Teruel,Aragón
Chalet,Alcañiz,156000,3,91,Teruel,Aragón
Piso,ZARAGOZA 3,135000,3,108,Teruel,Aragón
Chalet,Urbanización Espinoso 44,432000,8,303,Teruel,Aragón
Chalet,Travesía Ferial,30000,4,150,Teruel,Aragón
Chalet,Valjunquera,25000,4,211,Teruel,Aragón
Casa Rural,Valjunquera,60000,0,100,Teruel,Aragón
Chalet,Pancrudo,14000,3,110,Teruel,Aragón
Chalet,Valjunquera,48000,3,142,Teruel,Aragón
Piso,Mayor 92  3-B,79500,3,82,Teruel,Aragón
Piso,Avenida Aragón 61,130000,3,95,Teruel,Aragón
Casa Rural,Calle Hispanoamérica,120000,12,645,Teruel,Aragón
Chalet,Valjunquera,87000,6,446,Teruel,Aragón
Chalet,Centro,99000,4,140,Teruel,Aragón
Chalet,Peñarroya de Tastavins,13500,2,163,Teruel,Aragón
Chalet,Samper de Calanda,39000,4,152,Teruel,Aragón
Chalet,Beceite,130000,5,220,Teruel,Aragón
Casa Rural,Mazaleon,50000,1,90,Teruel,Aragón
Piso,Valderrobres,90000,3,116,Teruel,Aragón
Casa Rural,La Portellada,32000,1,255,Teruel,Aragón
Casa Rural,Valderrobres,21000,1,38,Teruel,Aragón
Chalet,Valderrobres,64000,3,158,Teruel,Aragón
Estudio,Calle San Esteban 3,52500,0,40,Teruel,Aragón
Chalet,Valderrobres,64000,3,158,Teruel,Aragón
Casa Rural,Valderrobres,21000,1,38,Teruel,Aragón
Casa Rural,Peñarroya de Tastavins,19500,1,47,Teruel,Aragón
Chalet,La Fresneda,38000,4,591,Teruel,Aragón
Casa Rural,Mazaleon,50000,1,90,Teruel,Aragón
Chalet,La Portellada,59000,4,346,Teruel,Aragón
Casa Rural,Fuentespalda,300000,1,250,Teruel,Aragón
Chalet,Mas de las Matas,44000,3,404,Teruel,Aragón
Chalet,Fuentespalda,185000,3,84,Teruel,Aragón
