Tipo de inmueble,Dirección,Precio,Habitaciones,m2
Chalet,Avenida del Olmo,314990,5,178
Piso,Valmojado,135000,3,86
Chalet,Buenavista-Valparaíso-La Legua,349000,4,129
Piso,Casco Histórico,220000,2,60
Chalet,Los Cigarrales-La Bastida,246000,3,163
Piso,Rielves,82000,3,11120
Chalet,Ugena,225000,4,123
Chalet,Burguillos de Toledo,139000,4,75
Chalet,Olias del Rey,315000,4,137
Chalet,Bargas,239000,4,138
Chalet,Cabañas de la Sagra,129000,3,119
Chalet,Bargas,239000,4,152
Chalet,Azucaica,254900,4,125
Chalet,Burguillos de Toledo,139000,4,75
Piso,Buenavista-Valparaíso-La Legua,184900,3,88
Chalet,Bargas,197500,4,210
Chalet,Calle Almudena Grandes,239900,4,129
Piso,Torrijos,79500,3,32
Chalet,Calle Unamuno,149900,5,185
Chalet,Ugena,289000,3,83
Chalet,Buenavista-Valparaíso-La Legua,550000,9,3000
Chalet,Ajofrin,175000,4,10461
Chalet,Los Cigarrales-La Bastida,599000,5,2797
Chalet,Buenavista-Valparaíso-La Legua,419000,4,314
Chalet,Avda Europa - San Antón,349000,3,313
Chalet,Olias del Rey,289900,3,102
Chalet,Orgaz,390000,8,502
Piso,Calle Ferrocarril,114900,3,88
Casa Rural,Camino Menasalbas s/n,1151600,7,260
Chalet,Calle Iglesia,108000,4,142
Chalet,Calle Téllez de Girón,190000,4,122
Chalet,Calle del Progreso,129900,3,92
Piso,Calle MIGUEL HERNANDEZ,98000,2,80
Chalet,Calle de Layos,196000,4,126
Chalet,Parque - Ctra de Ugena,190000,4,150
Chalet,Calle Azacanes,305000,5,482
Chalet,Cobisa,395000,5,1000
Chalet,Las Ventas de Retamosa,218000,4,440
Piso,Avda Europa - San Antón,299900,3,140
Chalet,Carranque,287000,4,183
Chalet,Méntrida,194900,3,182
Chalet,Valmojado,180000,4,126
Chalet,Bargas,199900,5,171
Chalet,Santa Olalla,124990,3,170
Piso,Fuensalida,56000,2,72
Chalet,GAVIOTA s/n,140000,6,237
Chalet,Pepino,80000,2,69
Chalet,El Pilar - La Estación,280000,4,144
Chalet,Yuncos,219900,3,114
Chalet,Señorío de Illescas,248900,3,96
Chalet,Calle Antares 27,245000,3,280
Piso,Torrijos,72500,3,81
Chalet,Calle del Quejigo,295000,4,132
Chalet,Señorío de Illescas,248900,3,103
Chalet,Señorío de Illescas,308000,4,153
Piso,Yuncos,133900,3,100
Chalet,Señorío de Illescas,380000,4,121
Chalet,Polan,125000,4,156
Chalet,Yeles,265000,3,2500
Chalet,Centro,379000,4,151
Chalet,Carranque,373000,3,1200
Chalet,Alameda de la Sagra,149000,5,187
Piso,Calle Paz,65000,3,96
Chalet,Yeles,176000,4,130
Chalet,Olias del Rey,250000,4,120
Chalet,Novés,165000,4,143
Piso,Casco Histórico,419000,2,69
Chalet,El Viso de San Juan,206000,4,152
Chalet,Cuerva,39990,3,100
Chalet,Yuncos,416000,4,231
Chalet,Quismondo,99990,7,222
Piso,Callejón Cura,79990,3,90
Piso,Calle Bulas,159900,1,51
Chalet,Camino Monte 12,150000,3,185
Piso,Calle de San Marcos,135000,2,64
Piso,Buenavista-Valparaíso-La Legua,189000,2,49
Piso,Antequeruela y Covachuelas,135000,3,118
Piso,Casco Histórico,319000,3,113
Piso,Cedillo del Condado,115000,2,10
Piso,Casco Histórico,149900,1,43
Chalet,Calalberche,212900,4,132
Chalet,Carranque,205000,4,131
Piso,Gerindote,65000,2,73
Ático,Gerindote,54000,1,42
Piso,Portillo de Toledo,96990,4,155
Piso,Buenavista-Valparaíso-La Legua,380000,4,157
Chalet,Carranque,249000,4,150
Chalet,Señorío de Illescas,455000,5,263
Chalet,Ugena,245000,4,323
Duplex,ARENAL,129000,4,134
Chalet,El Viso de San Juan,135000,3,68
Duplex,ARENAL,129000,4,159
Chalet,Bargas,295000,6,213
Chalet,Yuncos,199000,4,210
Duplex,Méntrida,138000,3,112
Casa Rural,Calle Gardenia,300000,6,235
Piso,Méntrida,125000,2,80
Chalet,Méntrida,150000,3,108
Chalet,Méntrida,249990,4,50
Chalet,Cedillo del Condado,275000,4,138
Chalet,Méntrida,565000,5,493
Chalet,Guadamur,199000,4,230
Piso,Calle Río Valdeyernos,89900,3,93
Piso,C Arroyo de San Andres 6,53100,2,76
Chalet,Calle Venus,249900,4,147
Chalet,Calypo Fado,230000,4,183
Chalet,Bº Estación - Cruz Roja,259900,3,76
Chalet,Señorío de Illescas,437750,4,150
Chalet,Calle ALAMO 1,120000,4,143
Chalet,CODORNIZ s/n,195000,3,103
Piso,Torrijos,118000,4,160
Piso,GENERAL MOSCARDO,74900,3,96
Chalet,Palomeque,156050,3,93
Chalet,Señorío de Illescas,345200,4,139
Piso,Paseo de la Rosa,103990,2,71
Chalet,Novés,185000,4,200
Piso,Bargas,89900,2,77
Chalet,Carranque,260000,3,81
Duplex,Calle Recogidas,89900,1,50
Chalet,Palomeque,194000,6,250
Chalet,Santa Cruz del Retamar,145000,3,115
Chalet,CENTRO s/n,99000,3,400
Chalet,Yuncos,234000,3,260
Chalet,GARRIGAL s/n,66000,3,110
Chalet,Plaza Tintes,74900,4,124
Chalet,centro 1,130000,3,177
Chalet,soto s/n,59000,4,559
Piso,ANCHA s/n,75000,3,115
Chalet,la viña 24,130000,4,326
Chalet,Seseña Centro,130000,3,96
Chalet,Avenida Santa Clara,426000,4,353
Chalet,Seseña Centro,130000,3,98
Piso,Ronda Buenavista,174990,3,99
Chalet,Calle Carahorma G,59900,4,90
Piso,El Pilar - La Estación,45000,3,93
Duplex,AV ESTACION 10,50700,2,104
Piso,Calle isaac peral,37900,1,61
Chalet,Calle sevilla,56900,4,149
Chalet,Avenida de San Roque,135000,4,139
Piso,Avenida del príncipe s/n,92000,3,122
Chalet,Méntrida,111900,3,65
Piso,El Pilar - La Estación,114300,2,68
Piso,Torrijos,114500,3,80
Chalet,Parque - Ctra de Ugena,259000,3,108
Chalet,Ontigola,171800,4,147
Chalet,Parque - Ctra de Ugena,176000,4,106
Duplex,Avenida Félix Arranz s/n,87500,2,62
Piso,doce de octubre s/n,65000,3,115
Piso,ERILLAS s/n,62000,2,102
Chalet,Avenida Rufino Rubio 1542,161000,3,850
Chalet,Calle Prado 6,245760,5,153
Chalet,Avenida Ferrocarril 32,186000,5,11000
Chalet,Urbanización Gran Chaparral 2,299000,4,180
Piso,Yeles,124840,3,86
Piso,Calle Montesclaros,46500,3,105
Duplex,val de santo domingo 1,52850,3,101
Chalet,Méntrida,140000,3,96
Chalet,Calle Sur 19,144000,3,336
Piso,Calle Pocilla,169999,3,111
Casa Rural,Carretera de oropesa a Puente de Arzopispo,670000,2,40
Chalet,Calle Huertas,165000,3,112
Casa Rural,Calle Azafran,95000,3,99
Chalet,Bajada San Jerónimo,1300000,6,204
Chalet,Nalón 3,149000,4,871
Chalet,POZANCAS s/n,50000,4,153
Casa Rural,urbanización Lagunas,175000,5,169
Chalet,madridejo,7500,4,149
Piso,comuneros de castilla,33000,2,68
Chalet,EL PARQUE,287000,6,497
Piso,Nuestra Señora de la Piedad,29900,3,115
Casa Rural,polígono 34,370000,2,71
Chalet,pedro calderon de la barca 99,59000,3,137
Chalet,EL PARQUE,287000,6,497
Chalet,centro s/n,107000,3,118
Casa Rural,Carretera N-403,670000,2,40
Duplex,CENTRO s/n,61000,2,64
Piso,Calle San Andrés,49900,2,70
Duplex,Diego Lopez,118000,3,99
Piso,San Juan de Dios,57300,3,89
Chalet,Calle Pielago,123000,3,103
Piso,pio xii,39900,3,80
Chalet,rosales,89990,3,107
Chalet,Méntrida,179900,3,210
Chalet,Calle Mayor,169900,4,126
Chalet,Travesía Mina,99900,4,124
Chalet,Calle EL TEIDE,339000,4,572
Casa Rural,Ajofrin,259000,6,550
Chalet,Calle Enebro 2,180000,4,145
Chalet,Plaza Constitución 9,59900,4,156
Chalet,MASCARAQUE s/n,187900,4,395
Chalet,PABLO PICASSO s/n,185000,4,200
Piso,Ronda Buenavista,290000,4,130
Chalet,Calle Isla Dragonera,219000,3,95
Piso,Sta Mª de Benquerencia,118900,3,90
Chalet,Calle Cetrería,475000,5,187
Piso,GENERAL MOLA s/n,43833,2,77
Piso,Calle Cruz Verde,63000,3,91
Piso,Calle de los Robles,480000,7,253
Piso,Villaluenga de la Sagra,55000,3,98
Chalet,Calle de Perejon,75000,5,196
Duplex,Calle Ancha,120000,3,86
Chalet,Camino DE HUECAS s/n,185000,3,150
Duplex,Esquivias,146000,3,120
Chalet,CABRERA s/n,115000,3,170
Piso,Plaza DEL SAGRARIO s/n,99000,4,109
Chalet,Camino Bajo los Nuevos,369900,4,134
Piso,Calle General Asensio 51,35000,2,69
Piso,malpica s/n,24000,2,65
Chalet,Calle Los Caramelos,50000,4,138
Duplex,RAMON Y CAJAL s/n,88000,3,62
Chalet,MIGUEL DE CERVANTES s/n,59900,3,128
Chalet,CLAVEL s/n,150000,3,350
Chalet,GARGANTILLA s/n,88000,4,159
Chalet,CABRERA s/n,115000,3,170
Chalet,Calle Los Caramelos,50000,4,156
Chalet,Calle Toledo,150000,4,123
Chalet,Pedro Calderon De La Barca 15,73000,3,152
Piso,Calle General Asensio 51,35000,2,69
Estudio,ARROYO ABAJO 10,31000,0,30
Chalet,PEDRO CALDERON DE LA BARCA s/n,52100,3,96
Piso,Plaza DEL SAGRARIO s/n,99000,4,109
Chalet,Calle del Arce 7,259900,3,115
Piso,VIRGEN LORETO s/n,27800,3,113
Chalet,MIGUEL DE CERVANTES 63,60000,3,178
Chalet,CENTRO s/n,120000,3,130
Duplex,RAMON Y CAJAL s/n,88000,3,62
Chalet,VEGUILLLA s/n,65000,4,150
Chalet,albatros s/n,89000,3,498
Duplex,Esquivias,146000,3,120
Chalet,MIGUEL DE CERVANTES s/n,59900,3,128
Chalet,Calle Petunia,199900,3,104
Piso,Calle TOLEDO,76900,2,60
Chalet,Avenida RUFINO RUBIO 4,207900,4,175
Chalet,Parque Manuel de Vega s/n,256000,3,190
Chalet,El Viso de San Juan,235000,4,220
Chalet,El Viso de San Juan,239900,4,220
Ático,Cedillo del Condado,86000,1,63
Piso,constitución s/n,46300,2,74
Piso,CENTRO s/n,37000,1,60
Chalet,Avenida de Ramos,3200000,5,177
Piso,Bajada San Justo 9,139900,2,71
Chalet,Calle los Rosales,71000,4,135
Chalet,Calle el Herradero,74000,3,102
Chalet,Calle Castillo de Belmonte,87000,3,98
Piso,Alamillo,100000,3,83
Piso,Avenida Rufino Rubio 232,106000,3,70
Piso,bombilla s/n,32300,2,79
Piso,Cedillo del Condado,120000,2,76
Piso,Camino DEL MONTE s/n,29000,2,74
Casa Rural,Calle Ortum Sancho,79000,6,89
Piso,Calle Concha Espina,55900,2,66
Chalet,Los Cigarrales-La Bastida,512000,7,300
Chalet,Calle Toledo,55000,3,610
Chalet,Las Ventas de Retamosa,207000,4,160
Duplex,Valmojado,135000,3,85
Piso,Valmojado,105000,2,74
Chalet,Cobeja,89998,4,11000
Chalet,Yeles,199900,3,102
Chalet,Parque - Ctra de Ugena,279620,5,40
Chalet,Lominchar,169000,4,157
Chalet,Chozas de Canales,220000,4,122
Casa Rural,Méntrida,370000,2,74
Chalet,Yuncler,362705,7,254
Chalet,SANTANDER,99900,3,118
Chalet,Señorío de Illescas,282100,3,196
Chalet,RESIDENCIAL LAS ESTEPAS,84900,4,121
Chalet,Chozas de Canales,135000,4,146
Piso,Calle Mar Mediterraneo 27,79900,2,72
Chalet,Parque - Ctra de Ugena,239000,4,127
Piso,mahon s/n,68000,2,76
Chalet,REAL 77,144900,4,170
Piso,Calle Cava Alta,60000,3,107
Chalet,Calle Río Vero 4,187000,6,748
Chalet,sierra cazorla 14,226000,4,228
Chalet,La Calzada de Oropesa,599000,17,1300
Piso,LEPANTO s/n,48900,2,72
Chalet,Pepino,329900,4,138
Chalet,Avenida Rufino Rubio 14,256000,6,218
Chalet,EL CHOPO 19,149900,3,118
Piso,Calle San Cipriano 1,99900,3,99
Piso,RUFINO RUBIO 14,130000,3,84
Chalet,Rio Duero 2,266000,3,931
Piso,ALFONSA ALBO s/n,32000,2,75
Piso,Plaza Valdecaleros,135000,3,116
Piso,Avenida de Santa Bárbara,74990,3,91
Chalet,Calle Zarza 14,189000,4,140
Piso,Calle Estafeta Vieja,121800,3,128
Ático,Travesía del Gato 10,62000,2,75
Chalet,Plaza Don Quijote 2,239000,4,350
Piso,Avenida Rufino Rubio 58,128000,2,80
Piso,Calle Real,99900,2,71
Piso,Calle Real,99900,2,78
Piso,Avenida Rufino Rubio 58,128000,2,80
Chalet,PETRONAS-JAMAICA,111900,5,169
Chalet,Avenida del Alberche,129900,5,179
Chalet,VIOLA,69900,1,46
Piso,Santiago Rusiñol s/n,39900,4,140
Chalet,Avenida Alcázar de San Juan s/n,199900,5,180
Chalet,GLORIA FUERTES s/n,179900,4,240
Chalet,Avenida de Toledo,109900,4,125
Chalet,Calle Isla de Lanzarote,210000,3,184
Chalet,Mohedas de la Jara,50000,4,123
Chalet,Travesía Buenos Aires,170000,4,153
Chalet,La Guardia,95000,8,329
Chalet,Palomeque,180000,5,180
Chalet,C Andrés Marín,64990,4,136
Piso,CLAVEL s/n,36400,2,79
Chalet,Ajofrin,93000,5,186
Chalet,CAÑO VIEJO 1,47500,4,149
Chalet,Ugena,227000,4,130
Piso,Calle Madre Vedruna,78990,3,81
Piso,Paseo Colombia,60000,3,113
Chalet,Calle Valencia,199000,3,87
Chalet,Calle Carahorma G,139900,3,290
Chalet,Villasequilla,175000,4,140
Piso,AGUSTINA DE ARAGO s/n,52400,1,41
Piso,Calle Recas,69900,2,60
Chalet,Fuensalida,96200,4,132
Ático,Numancia de la Sagra,114995,2,77
Piso,bombilla s/n,26000,2,78
Piso,JUNO s/n,57000,3,96
Piso,Pozo Amargo 20,139900,6,38
Casa Rural,Santa Teresa,399000,4,147
Chalet,Avenida Toledo 1,195000,5,755
Piso,CONSTITUCION s/n,50100,2,77
Piso,Avenida De Portugal,169900,4,122
Casa Rural,Federico Mayo,96000,2,61
Casa Rural,salve,64900,3,88
Chalet,Calle Océano atlántico,253000,3,91
Duplex,GENERAL ASENSIO s/n,48700,2,80
Piso,paz s/n,79000,3,94
Piso,CONSTITUCION s/n,50100,2,70
Piso,Calle tejar,96000,3,97
Chalet,SAN JUAN s/n,130000,3,147
Duplex,Camino de Toledo 6,113000,3,114
Piso,Calle Trinidad s/n,110000,3,120
Piso,Avenida De Portugal,169900,4,124
Chalet,Calle Rodrigo de la Fuente,365000,4,523
Duplex,Calle Hospedería s/n,110000,2,70
Casa Rural,salve,64900,3,84
Chalet,Calle Londres s/n,146000,3,120
Ático,Numancia de la Sagra,114995,2,66
Chalet,LEON s/n,150000,4,155
Casa Rural,Santa Teresa,399000,4,143
Duplex,GENERAL ASENSIO s/n,48700,2,80
Piso,JUNO s/n,57000,3,96
Chalet,Avenida Toledo 53,285000,4,1390
Chalet,VALDEPIÑUELA s/n,348000,6,234
Chalet,Calle de los Rosales 244,340000,4,326
Chalet,Calle Canario 40,116000,3,709
Chalet,Madrid 53,230000,5,892
Chalet,CROACIA s/n,175000,4,124
Chalet,Calle DISEMINADO,98900,4,150
Piso,Capitán Luque,59900,3,98
Piso,ANTONIO SORIA,44900,3,110
Piso,Calle Carrera,94000,2,75
Chalet,Calle SANTIAGO s/n,205000,4,126
Chalet,El Garrigal,66000,3,92
Piso,Calle Clavel,52500,2,70
Piso,Calle Clavel,50000,2,67
Chalet,Calle Ricardo Pelaez,29900,3,90
Piso,Avenida Rio Alberche 3,75000,3,82
Chalet,CASTILLO DE PEDRAZA,114900,3,116
Chalet,Calle Iglesia,75000,3,92
Chalet,LOS ROBLES,239900,5,184
Chalet,santa cecilia,129900,4,168
Piso,ARRABAL SAN LAZARO,56900,1,41
Piso,Calle Luna,104900,3,94
Chalet,Calle Río Guadalorce 5,228000,7,811
Piso,DR MANZANARES,86000,2,68
Piso,Calle Murillo,105000,2,92
Piso,Calle Luna,104900,3,81
Piso,Avenida Castilla-la Mancha,130000,2,77
Chalet,Avenida Arroyo Virvi 53,279000,9,1354
Chalet,ANDALUCIA,109900,3,120
Chalet,LOS ROBLES,239900,5,174
Chalet,santa cecilia,129900,4,168
Piso,ARRABAL SAN LAZARO,56900,1,45
Piso,Calle Murillo,105000,2,92
Chalet,Calle Playa Perelló,109900,4,137
Chalet,Bajada Colegio Infantes,260000,10,604
Piso,TARAMONA s/n,35000,3,91
Chalet,Calle Seseña Nuevo,280000,4,127
Chalet,Eras,89990,3,106
Chalet,Cervantes,129900,3,2400
Chalet,Calle prior,79900,4,115
Piso,Calle la estación,134900,3,115
Chalet,Ciudad Real,87900,4,140
Piso,Avenida EUROPA,339990,4,155
Piso,Señorío de Illescas,189900,4,137
Piso,Plaza CATALUÑA,124990,4,154
Piso,pablo neruda,69990,2,80
Chalet,Pozo Bueno,39900,7,291
Piso,Almorox,70000,2,112
Chalet,Villamiel de Toledo,147000,3,534
Piso,Torrijos,90000,3,108
Chalet,Calle Talaverilla s/n,85000,3,600
Chalet,Torrijos,151000,5,175
Piso,Calle Río Cigüela s/n,79900,3,84
Chalet,Yuncos,234000,4,243
Chalet,Calle Yegros,115000,3,92
Chalet,Torrijos,146000,3,180
Casa Rural,Los Alcores s/n,85000,1,3000
Chalet,Avenida Malpica de Tajo s/n,67000,4,154
Chalet,Albarreal de Tajo,114000,4,196
Chalet,Calle Calera s/n,118000,3,300
Piso,Calle Retama,95000,3,97
Chalet,Torrijos,120000,4,161
Piso,Calle Mariana Pineda,64900,1,65
Piso,Calle Zona Pintores s/n,145000,4,140
Chalet,Añover de Tajo,160000,3,241
Chalet,Calle Antares,233310,4,240
Chalet,Calle Ocaña,225000,4,254
Chalet,Avenida Félix Arranz s/n,199000,3,91
Chalet,Calle Otero,325000,6,685
Chalet,Avenida Félix Arranz s/n,85000,5,176
Piso,Calle Valconejo s/n,110000,2,63
Chalet,Calle Barranco Chico,315000,4,457
Chalet,Calle José Antonio s/n,179900,5,210
Chalet,Calle Azores,354999,5,220
Chalet,Calle Virgen del Consuelo,212000,4,150
Ático,Calle Real s/n,69900,1,58
Chalet,Avenida Reyes Catolicos,140000,2,221
Chalet,Calle Serranillos,350000,3,249
Chalet,Argés,199900,3,81
Chalet,Avenida Félix Arranz s/n,139900,5,183
Chalet,Ajofrin,72000,1,32322
Chalet,Calle Cuenca,206000,4,202
Piso,Calle José Antonio s/n,129900,3,106
Chalet,Calle Miguel Hernández,260000,4,211
Chalet,Calle José Antonio 14,169900,3,84
Chalet,Calle Miguel Delibes,109999,4,123
Chalet,Calle José Antonio s/n,159900,3,120
Chalet,Calle Muñoz Molina,260000,3,87
Chalet,Cuesta de los Andaluces,280000,4,148
Chalet,Calle Cazalegas s/n,65000,2,5000
Chalet,Calle José Antonio 14,169900,4,171
Chalet,Calle de San Antonio,76900,4,15
Piso,ARROYO ABAJO,35000,2,80
Chalet,Calle Federico Garcia Lorca,225000,3,78
Duplex,santa barbara 51,114500,3,84
Chalet,Calle Juan Pablo II 1,99900,3,80
Chalet,OBRA,42000,3,114
Duplex,Calle Grisetas,139000,4,25
Piso,Paseo de la Rosa,124900,2,68
Chalet,Camino molino,113000,3,27
Piso,Carretera de Gerindote s/n,110000,3,108
Chalet,Calle puerto,79990,4,134
Chalet,Calle Guadamur,245000,5,161
Chalet,Calle Cazalegas s/n,69000,6,260
Chalet,Cuesta Santa Ana,135000,2,73
Chalet,Calle Juan Pablo II 1,99900,3,80
Chalet,Calle Guadamur,245000,5,173
Chalet,Camino molino,113000,3,27
Chalet,Calle puerto,79990,4,137
Duplex,Calle Grisetas,139000,4,25
Chalet,Calle Cerrillo,120000,7,291
Duplex,Calle Arenal,140000,4,120
Chalet,Urbanizacion Cerro Alberche,210000,3,180
Piso,Paseo del Cementerio,117500,3,13
Piso,Calle ronda,98000,3,95
Casa Rural,Calle Real,89900,3,89
Piso,Calle del Tejar,105490,3,80
Chalet,Covadonga,87900,6,280
Piso,filipinas,129000,4,135
Chalet,Calle Petunia,199900,3,120
Piso,Calle Ramón Corrochano,104000,3,94
Chalet,Calle Maria Rojas,199900,6,206
Piso,C Conde Peromoro,89900,3,91
Ático,Av Juan Pablo II,328000,3,112
Chalet,Calle nueva,25900,3,244
Piso,Calle Cañada de la Sierra,140000,2,5
Chalet,Calle Arrabal,130000,3,88
Piso,Centro,144970,2,68
Piso,Cobeja,69004,4,95
Chalet,Villaseca de la Sagra,65000,3,99
Duplex,Avenida de Madrid,199900,3,86
Piso,Calle Cardenal Gil de Albornoz,110000,4,147
Chalet,LA ESTRELLA,80000,4,133
Chalet,Alameda de la Sagra,95000,3,145
Chalet,Virgilio Fernández,169900,4,239
Piso,Villaluenga de la Sagra,119900,2,25
Chalet,Calle Kaki,259000,3,1200
Piso,Travesía DEL RIO 6,135000,3,93
Piso,Santa Bárbara,114900,2,73
Chalet,Calle Huelva,169000,4,150
Chalet,Cobeja,190000,3,116
Piso,Parque San Juan Bautista 14,50000,3,110
Chalet,Escalona,79000,5,117
Piso,Lepanto,79500,3,112
Piso,Almagro,83000,3,113
Piso,Almagro,83000,3,84
Piso,Parque San Juan Bautista 14,50000,3,110
Chalet,Calle Periandro,330000,5,380
Chalet,San Roque,225000,3,83
Piso,Alberche,67000,2,72
Chalet,Escalona,79000,5,117
Chalet,Calle Ontígola,240000,4,130
Chalet,Cobeja,190000,3,92
Piso,Lepanto,79500,3,112
Piso,Calle la Iglesia,45000,5,135
Chalet,Calle Beato Juan de San Martín,210000,4,142
Chalet,Avenida Valdecarriches,84000,3,15
Chalet,Calle extremadura,223000,6,140
Chalet,Calle MUDARRA,24900,3,200
Chalet,Calle Roma,45000,2,77
Chalet,Calle Iglesia s/n,87900,4,234
Chalet,Avenida del Aguila Real,565000,6,246
Chalet,Calle Noblejas,179900,4,124
Chalet,Calle Miguel Fisac,219000,5,274
Piso,RONDA,125000,3,97
Piso,Calle Hermanas Esquinas,106900,4,90
Chalet,extrarradio,124900,4,122
Piso,Calle Larra,56000,2,67
Piso,Calle ARENA,34900,3,101
Piso,Carretera Noblejas,77900,2,83
Chalet,Calle valencia,199000,3,224
Chalet,Calle Garcia Diaz Arias s/n,114900,4,180
Chalet,Calle Andújar,95000,4,150
Piso,Martires,125000,2,64
Chalet,Calle Primavera,49900,4,127
Piso,Calle Larra,56000,2,67
Chalet,Calle Chequia,239999,3,160
Piso,Calle Julián de Huelbes,89900,3,180
Chalet,Tres Olivos - La Piedad,390000,4,124
Chalet,Calle villafranca del gaytan,79900,3,105
Chalet,Avenida de los Derechos Humanos,249999,3,80
Piso,Calle Concha Espina,66000,3,87
Chalet,CONDE DE CEDILLO,231050,4,207
Duplex,El Viso de San Juan,140000,3,117
