C. Autonoma,Provincia,Tipo de inmueble,Direccion,m2,Habitaciones,Precio
Castilla y Leon,Soria,Piso,Plaza Mariano Granados s/n,113,3,400000
Castilla y Leon,Soria,Piso,Calle FUEROS DE SORIA,81,3,182000
Castilla y Leon,Soria,Piso,santa barbara,155,4,159000
Castilla y Leon,Soria,Piso,Calle Fueros de Soria 4,128,4,154000
Castilla y Leon,Soria,Piso,Plaza Mariano Granados 7  8,135,4,510000
Castilla y Leon,Soria,Piso,Plaza Mariano Granados 7  8,89,3,390000
Castilla y Leon,Soria,Piso,Plaza Mariano Granados 7  8,138,4,520000
Castilla y Leon,Soria,Piso,Plaza Mariano Granados 7  8,90,3,380000
Castilla y Leon,Soria,Piso,Plaza Mariano Granados 7  8,159,4,480000
Castilla y Leon,Soria,Piso,Plaza Mariano Granados 7  8,97,3,400000
Castilla y Leon,Soria,Piso,Plaza Mariano Granados 7  8,139,4,520000
Castilla y Leon,Soria,Piso,Plaza Mariano Granados 7  8,102,3,390000
Castilla y Leon,Soria,Piso,Plaza Mariano Granados 7  8,122,4,510000
Castilla y Leon,Soria,Piso,DUQUES DE SORIA 22,101,3,240000
Castilla y Leon,Soria,Piso,Calle Tirso de Molina 10,107,4,55000
Castilla y Leon,Soria,Piso,Calle Galicia 1,91,3,151000
Castilla y Leon,Soria,Piso,Calle Marcelino Camacho 2,113,3,198000
Castilla y Leon,Soria,Piso,854780166,466,80000,Senda de las Estaciones
Castilla y Leon,Soria,Casa Rural,Eras grandes Atauta 3,90,3,23000
Castilla y Leon,Soria,Chalet,Calle Torresuso 42,14,4,83750
Castilla y Leon,Soria,Piso,Calle Pedro de Rua,148,4,280000
Castilla y Leon,Soria,Casa Rural,Calle De la Fuente 29,144,4,15000
Castilla y Leon,Soria,Piso,Calle Medinaceli 5,143,4,280000
Castilla y Leon,Soria,Piso,Calle MAYOR,267,7,80000
Castilla y Leon,Soria,Piso,Las Pedrizas 18,113,3,230000
Castilla y Leon,Soria,Piso,Calle Mosquera de Barnuevo 10,151,4,485000
Castilla y Leon,Soria,Chalet,Urbanizacion la Toba 53,600,5,425000
Castilla y Leon,Soria,Piso,Calle Diego Acebes 16,16,4,198000
Castilla y Leon,Soria,Piso,Ronda Eloy Sanz Villa 8,63,2,125000
Castilla y Leon,Soria,Piso,Plaza Antonio Machado 1,20,3,175000
Castilla y Leon,Soria,Atico,Plaza Ramon Benito Acena 3,72,2,159000
Castilla y Leon,Soria,Piso,Avenida de Salazar y Torres 33,5,3,62000
Castilla y Leon,Soria,Piso,Avenida Cid Campeador 2,140,4,129000
Castilla y Leon,Soria,Chalet,Calle San Juan,140,4,390000
Castilla y Leon,Soria,Piso,Avenida Cid Campeador 2,118,3,113000
Castilla y Leon,Soria,Piso,Avenida Cid Campeador 2,94,3,112000
Castilla y Leon,Soria,Piso,Avenida Cid Campeador 2,133,4,126000
Castilla y Leon,Soria,Piso,Calle Justicia con calle Manuel Fraga Iribarne s/n,57,3,230000
Castilla y Leon,Soria,Piso,Calle Justicia con calle Manuel Fraga Iribarne s/n,1515,3,236000
Castilla y Leon,Soria,Piso,Avenida Cid Campeador 2,94,3,125000
Castilla y Leon,Soria,Piso,Calle Justicia con calle Manuel Fraga Iribarne s/n,1486,3,229000
Castilla y Leon,Soria,Piso,Calle America,107,3,75000
Castilla y Leon,Soria,Casa Rural,iglesia s/n,80,3,180000
Castilla y Leon,Soria,Chalet,Camino de la Horcajada,3100,9,830000
Castilla y Leon,Soria,Piso,Carretera Vozmediano,65,2,77100
Castilla y Leon,Soria,Piso,Avenida Valladolid,85,3,136900
Castilla y Leon,Soria,Chalet,Calle Antonio Oncala,60,4,400000
Castilla y Leon,Soria,Atico,Calle Justicia con calle Manuel Fraga Iribarne s/n,2385,3,285000
Castilla y Leon,Soria,Piso,Calle Justicia con calle Manuel Fraga Iribarne s/n,47,3,224000
Castilla y Leon,Soria,Piso,Calle Aduana Vieja 10,167,5,60000
Castilla y Leon,Soria,Piso,Avda de Valladolid,73,2,135000
Castilla y Leon,Soria,Piso,Calle Justicia con calle Manuel Fraga Iribarne s/n,70,2,142000
Castilla y Leon,Soria,Piso,Calle la Luna 1,78,2,23500
Castilla y Leon,Soria,Piso,Avenida de Valladolid 34,153,4,396000
Castilla y Leon,Soria,Casa Rural,diseminado s/n,156,4,390000
Castilla y Leon,Soria,Piso,Calle Abel Anton,90,3,169000
Castilla y Leon,Soria,Casa Rural,N122 s/n,614,9,390000
Castilla y Leon,Soria,Piso,Calle Medinaceli,177,5,235000
Castilla y Leon,Soria,Casa Rural,castilfrio de la sierra s/n,158,4,298000
Castilla y Leon,Soria,Piso,Calle Secadero del Bacalao,100,3,96000
Castilla y Leon,Soria,Piso,san pedro 8,112,3,36000
Castilla y Leon,Soria,Piso,Calle de Francisco de Barrionuevo,62,2,209000
Castilla y Leon,Soria,Piso,Calle MARQUES DE VADILLO 6,86,3,132000
Castilla y Leon,Soria,Chalet,Calle Alharides,358,8,80000
Castilla y Leon,Soria,Atico,Calle Zaragoza 8,10,4,465000
Castilla y Leon,Soria,Piso,Calle MARQUES DE VADILLO 6,102,3,132000
Castilla y Leon,Soria,Atico,Avda de Valladolid,105,4,264000
Castilla y Leon,Soria,Casa Rural,RIO s/n,125,5,90000
Castilla y Leon,Soria,Chalet,Calle Real,182,5,48000
Castilla y Leon,Soria,Casa Rural,Calle Iglesia s/n,82,3,140000
Castilla y Leon,Soria,Piso,Calle las Lagunas,72,2,115000
Castilla y Leon,Soria,Piso,Calle CONCEPCION 2,100,3,26000
Castilla y Leon,Soria,Chalet,Calle Pedro Soto,177,5,63000
Castilla y Leon,Soria,Chalet,Arcos de Jalon,173,5,690000
Castilla y Leon,Soria,Piso,Avenida de la Constitucion 30,81,3,80000
Castilla y Leon,Soria,Casa Rural,Calle Iglesia 51,200,4,149000
Castilla y Leon,Soria,Chalet,Plaza San Esteban,367,8,175000
Castilla y Leon,Soria,Piso,Calle Seminario,143,4,75000
Castilla y Leon,Soria,Casa Rural,Plaza Mayor 3,67,3,140000
Castilla y Leon,Soria,Duplex,Plaza santa maria,245,3,139000
Castilla y Leon,Soria,Chalet,Calle Carretera,124,4,75000
Castilla y Leon,Soria,Chalet,REAL,233,6,99500
Castilla y Leon,Soria,Atico,Calle Heroes de la Independencia,79,2,95000
Castilla y Leon,Soria,Casa Rural,Calle Hospital 11,215,6,390000
Castilla y Leon,Soria,Chalet,Plaza Barrio 1,202,4,120000
Castilla y Leon,Soria,Chalet,Calle Comercio 3,102,3,115000
Castilla y Leon,Soria,Chalet,Calle Carretera 5 C,135,4,325000
Castilla y Leon,Soria,Casa Rural,Carretera de El Burgo de Osma a San Leonardo de Yague,27,0,80000
Castilla y Leon,Soria,Piso,Calle de Juan Lopez de Velasco 4,65,3,123000
Castilla y Leon,Soria,Chalet,Luxemburgo 8,17,4,595000
Castilla y Leon,Soria,Piso,Calle Concepcion 2,92,3,43000
Castilla y Leon,Soria,Piso,Calle Nueva,200,5,75000
Castilla y Leon,Soria,Chalet,Calle los Villares 13,1800,4,440000
Castilla y Leon,Soria,Piso,Calle Santa Monica 1,105,3,76000
Castilla y Leon,Soria,Casa Rural,Calle Plateria 21,263,7,250000
Castilla y Leon,Soria,Chalet,Calle Granado 2,50,3,239000
Castilla y Leon,Soria,Piso,Calle Acosta,136,4,90000
Castilla y Leon,Soria,Casa Rural,Calle Plateria 14,156,4,135000
Castilla y Leon,Soria,Piso,Calle Dona Jimena 1,76,2,135000
Castilla y Leon,Soria,Piso,CL DULCINEA DEL TOBOSO,115,3,47000
Castilla y Leon,Soria,Chalet,Calle IGLESIA,192,5,115000
Castilla y Leon,Soria,Chalet,Calle Real 6,118,3,48500
Castilla y Leon,Soria,Piso,Avenida Valladolid 104,117,3,124000
Castilla y Leon,Soria,Chalet,Calle Escuela 3,184,1,48998
Castilla y Leon,Soria,Piso,Avenida Valladolid 104,84,3,124000
Castilla y Leon,Soria,Casa Rural,Calle Centro 53,147,4,145000
Castilla y Leon,Soria,Piso,Calle San Juan de Rabanera 5,90,3,115000
Castilla y Leon,Soria,Casa Rural,Calle Real 189,65,2,43000
Castilla y Leon,Soria,Piso,Calle las Casas,133,4,170000
Castilla y Leon,Soria,Piso,Calle Aduana Vieja 23,83,3,295000
Castilla y Leon,Soria,Piso,Calle Lopez Yanguas,84,3,90000
Castilla y Leon,Soria,Piso,Centro,76,2,165000
Castilla y Leon,Soria,Chalet,Calle Leonor de Castilla,178,5,340000
Castilla y Leon,Soria,Piso,Avenida de Valladolid 34,125,4,390000
Castilla y Leon,Soria,Chalet,Calle B,136,4,359000
Castilla y Leon,Soria,Casa Rural,PLAZUELA 12,120,4,38000
Castilla y Leon,Soria,Atico,Centro,128,3,359000
Castilla y Leon,Soria,Casa Rural,Barranco 22,216,6,150000
Castilla y Leon,Soria,Piso,Arco del Cuerno 2,158,4,140000
Castilla y Leon,Soria,Atico,Calaveron - Pajaritos,95,2,360000
Castilla y Leon,Soria,Chalet,Plaza Plazuela 2,200,3,110000
Castilla y Leon,Soria,Piso,Avenida Valladolid,106,3,122000
Castilla y Leon,Soria,Piso,Calle Galicia,114,3,126000
Castilla y Leon,Soria,Piso,Avenida Valladolid,83,3,127000
Castilla y Leon,Soria,Piso,Avenida Valladolid,89,3,154000
Castilla y Leon,Soria,Piso,Calle Galicia,116,3,123000
Castilla y Leon,Soria,Piso,Avenida Valladolid,112,3,133000
Castilla y Leon,Soria,Chalet,Calle del arco,739,5,329000
Castilla y Leon,Soria,Piso,Calle Juan Antonio Simon,113,3,99750
Castilla y Leon,Soria,Casa Rural,Iglesia 28,150,3,26000
Castilla y Leon,Soria,Piso,Calle Alonso Velazquez 2,76,2,225000
Castilla y Leon,Soria,Piso,Avenida de Valladolid 34,61,2,210000
Castilla y Leon,Soria,Piso,La Florida - San Pedro,70,2,120000
Castilla y Leon,Soria,Chalet,Garray,600,4,390000
Castilla y Leon,Soria,Piso,Avenida Juan Carlos I,122,4,98000
Castilla y Leon,Soria,Piso,Almazan,88,3,35000
Castilla y Leon,Soria,Piso,Avenida de Valladolid 34,61,2,220000
Castilla y Leon,Soria,Piso,Avenida de Valladolid 34,96,3,235000
Castilla y Leon,Soria,Piso,Calle Alvarez de Castro,45,1,55000
Castilla y Leon,Soria,Piso,Golmayo,96,2,132000
Castilla y Leon,Soria,Chalet,Calle Joaquin Turina s/n,67,2,449200
Castilla y Leon,Soria,Piso,Calle Somera s/n,73,2,84500
Castilla y Leon,Soria,Piso,Calle San Pedro,60,2,68000
Castilla y Leon,Soria,Chalet,Almazan,188,4,35000
Castilla y Leon,Soria,Piso,Avenida de Valladolid 34,101,3,260000
Castilla y Leon,Soria,Piso,Calle Alvarez de Castro,58,1,55000
Castilla y Leon,Soria,Chalet,Golmayo,2000,3,235000
Castilla y Leon,Soria,Chalet,Los Rabanos,264,6,320000
Castilla y Leon,Soria,Chalet,Alconaba,300,3,24000
Castilla y Leon,Soria,Chalet,Sotillo del Rincon,280,5,78000
Castilla y Leon,Soria,Casa Rural,DISEMINADO s/n,28,0,39000
Castilla y Leon,Soria,Piso,Centro,98,3,160000
Castilla y Leon,Soria,Piso,La Florida - San Pedro,72,2,120000
Castilla y Leon,Soria,Piso,Zona Polideportivos Asperon - Mariano Vicen,85,2,158000
Castilla y Leon,Soria,Piso,Paseo de las Acacias 11 -1o,170,5,115000
Castilla y Leon,Soria,Casa Rural,San Lorenzo,25,5,120000
Castilla y Leon,Soria,Casa Rural,Calle iglesias,400,7,90000
Castilla y Leon,Soria,Casa Rural,Medinaceli,146,4,280000
Castilla y Leon,Soria,Duplex,ALMAZAN,137,4,180000
Castilla y Leon,Soria,Piso,Calaveron - Pajaritos,93,3,119000
Castilla y Leon,Soria,Chalet,Garray,425,8,499000
Castilla y Leon,Soria,Chalet,Abejar,405,9,80000
Castilla y Leon,Soria,Piso,Calaveron - Pajaritos,83,3,99750
Castilla y Leon,Soria,Chalet,Aldealsenor,200,4,25000
Castilla y Leon,Soria,Casa Rural,Calle Iglesia,662,11,600000
Castilla y Leon,Soria,Piso,Calle Obispo Agustin 9,79,2,160000
Castilla y Leon,Soria,Piso,Calle Eduardo Saavedra 56,179,5,316000
Castilla y Leon,Soria,Piso,Calle de los danzantes 11,118,3,74000
Castilla y Leon,Soria,Piso,Vinuesa,73,3,130000
Castilla y Leon,Soria,Casa Rural,Calle la Iglesia 4,200,4,49000
Castilla y Leon,Soria,Chalet,San Leonardo de Yague,120,4,49000
Castilla y Leon,Soria,Piso,Calle Eduardo Saavedra 56,49,1,125000
Castilla y Leon,Soria,Piso,Calle Eduardo Saavedra 56,132,4,289000
Castilla y Leon,Soria,Piso,Almazan,96,3,90000
Castilla y Leon,Soria,Piso,Calle Eduardo Saavedra 56,87,3,245000
Castilla y Leon,Soria,Piso,San Leonardo de Yague,80,3,65000
Castilla y Leon,Soria,Chalet,REAL,0,5,160000
Castilla y Leon,Soria,Piso,Calle Eduardo Saavedra 56,68,2,185000
Castilla y Leon,Soria,Piso,SAN ROQUE 24,108,3,45000
Castilla y Leon,Soria,Piso,Almazan,89,3,40000
Castilla y Leon,Soria,Casa Rural,Calle la Iglesia s/n,137,4,70000
Castilla y Leon,Soria,Casa Rural,Calle Travesana 12,450,4,16000
Castilla y Leon,Soria,Chalet,Calle San Lorenzo,130,4,280000
Castilla y Leon,Soria,Piso,Calle EL SOL 3,60,2,32000
Castilla y Leon,Soria,Chalet,Calle San Lorenzo,159,4,280000
Castilla y Leon,Soria,Chalet,Plaza Marques de Estella,278,7,98000
Castilla y Leon,Soria,Chalet,Calle Teogenes Ortego 6 A,144,4,232000
Castilla y Leon,Soria,Piso,Calle San Francisco,80,2,78000
Castilla y Leon,Soria,Piso,Avenida Valladolid 114,97,3,145000
Castilla y Leon,Soria,Piso,UXAMA s/n,98,3,50000
Castilla y Leon,Soria,Piso,Calle Castilla la Mancha 5,90,2,172000
Castilla y Leon,Soria,Piso,Calle Daniel Garcia Moral,101,3,87000
Castilla y Leon,Soria,Chalet,Calle Andres Villacieros 17,75,2,85000
Castilla y Leon,Soria,Chalet,Calle San Martin 3,133,4,115000
Castilla y Leon,Soria,Chalet,Calle Verdura,126,4,99000
Castilla y Leon,Soria,Casa Rural,Calle Somera,160,5,35000
Castilla y Leon,Soria,Piso,Calle Convento,101,3,90000
Castilla y Leon,Soria,Piso,Avenida La Rambla,80,3,82000
Castilla y Leon,Soria,Piso,Calle Gran Via 7,110,4,180000
Castilla y Leon,Soria,Piso,Calle Doctor Fleming 11,65,2,127000
Castilla y Leon,Soria,Piso,Avenida La Rambla,134,4,65000
Castilla y Leon,Soria,Chalet,Calle Real,37,0,160000
Castilla y Leon,Soria,Chalet,Centro,42,1,65000
Castilla y Leon,Soria,Piso,Calle Fuente Cardena,9,2,95000
Castilla y Leon,Soria,Casa Rural,Calle Real,84,3,56000
Castilla y Leon,Soria,Casa Rural,Calle Escuelas 2,40,0,25000
Castilla y Leon,Soria,Piso,Calle Real 2,43,1,85000
Castilla y Leon,Soria,Casa Rural,Calle Pedro Soto 14,203,6,46500
Castilla y Leon,Soria,Piso,Calle Convento,82,3,140000
Castilla y Leon,Soria,Chalet,Calle REAL,270,6,180000
Castilla y Leon,Soria,Piso,Calle Vicente Alvarez 7,20,5,120000
Castilla y Leon,Soria,Chalet,real s/n,91,3,110000
Castilla y Leon,Soria,Chalet,Calle Fuente,97,3,20000
Castilla y Leon,Soria,Casa Rural,Calle Callejuela 4,60,8,105000
Castilla y Leon,Soria,Piso,Almazan,94,3,65000
Castilla y Leon,Soria,Piso,Calle Ferial 4,69,2,180000
Castilla y Leon,Soria,Chalet,Calle Paraiso 8,200,3,165000
Castilla y Leon,Soria,Piso,Calle de comuneros de castilla 2,89,3,140000
Castilla y Leon,Soria,Chalet,Baraona,192,6,20000
Castilla y Leon,Soria,Chalet,reina sofia,369,8,450000
Castilla y Leon,Soria,Piso,Calle el Collado 39 -4deg,197,5,127000
Castilla y Leon,Soria,Piso,Almazan,126,3,75000
Castilla y Leon,Soria,Piso,Almazan,108,3,70000
Castilla y Leon,Soria,Piso,Almazan,108,3,130000
Castilla y Leon,Soria,Piso,Almazan,108,3,130000
Castilla y Leon,Soria,Piso,Almazan,119,3,105000
Castilla y Leon,Soria,Chalet,Almazan,1123,6,420000
Castilla y Leon,Soria,Casa Rural,Velamazan,288,4,40000
Castilla y Leon,Soria,Piso,Monte Toranzo 21,15,2,198000
Castilla y Leon,Soria,Casa Rural,Calle Real baja 2,24,0,14000
Castilla y Leon,Soria,Casa Rural,Calle Real 21,210,1,80000
Castilla y Leon,Soria,Casa Rural,Calle la Lastra 33,144,6,32000
Castilla y Leon,Soria,Piso,Plaza Mayor,167,5,220000
Castilla y Leon,Soria,Chalet,Calle Navacastellanos 14,800,4,160000
Castilla y Leon,Soria,Chalet,Urbanizacion Estanque de Tera 1,600,3,190000
Castilla y Leon,Soria,Chalet,Calle Caballeros 10,198,4,65000
Castilla y Leon,Soria,Piso,Calle Mosquera de Barnuevo 1,734,3,255000
Castilla y Leon,Soria,Casa Rural,Barrio Gil Mon 8,150,4,38000
Castilla y Leon,Soria,Piso,Carretera Madrid 43,76,2,149000
Castilla y Leon,Soria,Piso,Calle Mosquera de Barnuevo 1,160,3,255000
Castilla y Leon,Soria,Casa Rural,Calle Agustinas 3,222,4,110000
Castilla y Leon,Soria,Piso,Calle Mosquera de Barnuevo 12,119,3,338000
Castilla y Leon,Soria,Chalet,Puerta de Castilla,49,0,70000
Castilla y Leon,Soria,Casa Rural,C/REAL s/n,121,4,65000
Castilla y Leon,Soria,Chalet,Calle La Pena 15,158,4,120000
Castilla y Leon,Soria,Casa Rural,Calle Diego Lainez 5,546,5,135000
Castilla y Leon,Soria,Chalet,Avenida Navarra 3,162,5,350000
Castilla y Leon,Soria,Casa Rural,Calle Fuente s/n,212,6,70000
Castilla y Leon,Soria,Piso,Calle la Ermita 11,20,3,54000
Castilla y Leon,Soria,Casa Rural,Calle Alta 97,195,5,193000
Castilla y Leon,Soria,Casa Rural,Plaza mayor 5,109,3,60000
Castilla y Leon,Soria,Casa Rural,Calle de las Eras 82,123,4,15000
Castilla y Leon,Soria,Atico,Calle Retogenes 1,20,5,365000
Castilla y Leon,Soria,Piso,Carretera Burgo de Osma 14,103,3,110000
Castilla y Leon,Soria,Casa Rural,Alto Barrio 68,125,2,39000
Castilla y Leon,Soria,Piso,Travesia Francisco Tello 5,141,4,80000
Castilla y Leon,Soria,Piso,Calle Ferial 22,85,3,18500
Castilla y Leon,Soria,Casa Rural,Plaza Felipe Heras 5,160,5,350000
Castilla y Leon,Soria,Casa Rural,Calle de la Iglesia 21,25,10,315000
Castilla y Leon,Soria,Chalet,Av Argentina 42,32,4,225000
Castilla y Leon,Soria,Chalet,Calle Iglesia 19,142,5,30000
Castilla y Leon,Soria,Casa Rural,Calle Carretera 14,252,3,75000
Castilla y Leon,Soria,Casa Rural,Calle Don Anselmo de la Orden 44,230,5,85000
Castilla y Leon,Soria,Casa Rural,Calle de la Universidad 1,160,12,100000
Castilla y Leon,Soria,Piso,Calle la Ermita 11,20,3,54000
Castilla y Leon,Soria,Casa Rural,Calle Somera 12,245,5,60000
Castilla y Leon,Soria,Casa Rural,Plaza Felipe Heras 5,160,5,350000
Castilla y Leon,Soria,Casa Rural,Meson 118,84,3,80000
Castilla y Leon,Soria,Chalet,Avenida Navarra 3,162,5,350000
Castilla y Leon,Soria,Casa Rural,Calle Tirador 4,40,3,160500
Castilla y Leon,Soria,Piso,Calle Sagunto 2,156,4,295000
Castilla y Leon,Soria,Casa Rural,Calle Barrio Bajero 3,146,4,10200
Castilla y Leon,Soria,Casa Rural,Calle de la Iglesia 21,25,10,315000
Castilla y Leon,Soria,Chalet,Calle Medina 8,158,4,35900
Castilla y Leon,Soria,Piso,Calle Manuel Garcia Cas 13,87,3,348000
Castilla y Leon,Soria,Casa Rural,Calle de la Universidad 1,160,12,100000
Castilla y Leon,Soria,Casa Rural,Calle Real 13,607,9,39000
Castilla y Leon,Soria,Casa Rural,Plaza mayor 5,95,3,60000
Castilla y Leon,Soria,Chalet,Avenida del Pinar 2,30,4,390000
Castilla y Leon,Soria,Piso,Calle Pradon 11,76,2,90000
Castilla y Leon,Soria,Casa Rural,Calle de la Iglesia 6,161,5,190000
Castilla y Leon,Soria,Piso,Calle Somera 8,39,3,81000
Castilla y Leon,Soria,Chalet,Calle Iglesia 19,142,5,30000
Castilla y Leon,Soria,Casa Rural,FUENTELARBOL s/n SINNUMERO,200,5,100000
Castilla y Leon,Soria,Piso,Carretera Burgo de Osma 14,116,3,110000
Castilla y Leon,Soria,Casa Rural,Calle las Huertas 1,220,3,250000
Castilla y Leon,Soria,Casa Rural,Calle de las Eras 88  y 86,265,4,168000
Castilla y Leon,Soria,Casa Rural,Travesia Fuente 11,45,5,75000
Castilla y Leon,Soria,Casa Rural,Estacion s/n sn,4000,3,115000
Castilla y Leon,Soria,Piso,Ronda Eloy Sanz Villa 6,10,4,220000
Castilla y Leon,Soria,Casa Rural,Campanario 27,100,3,180000
Castilla y Leon,Soria,Piso,Calle Venerable Carabantes 34,119,3,134000
Castilla y Leon,Soria,Chalet,Calle Soto 72,142,4,360000
Castilla y Leon,Soria,Casa Rural,Calle Estanca 27,1900,4,165000
Castilla y Leon,Soria,Piso,Calle Caro 3 N,117,5,160000
Castilla y Leon,Soria,Casa Rural,Calle Real 9,290,5,156000
Castilla y Leon,Soria,Casa Rural,Calle Union 26,539,9,195000
Castilla y Leon,Soria,Casa Rural,Calle Plateria 9,191,5,99000
Castilla y Leon,Soria,Casa Rural,Calle la Hoz 12,141,4,126000
Castilla y Leon,Soria,Casa Rural,Calle Aragon 38,200,5,30000
Castilla y Leon,Soria,Chalet,Calle G 7,108,3,219999
Castilla y Leon,Soria,Chalet,Calle la Mata 20,50,4,225000
Castilla y Leon,Soria,Piso,CENTRO 18,70,2,78900
Castilla y Leon,Soria,Piso,Calle Aduana Vieja 14,65,2,250000
Castilla y Leon,Soria,Piso,Calle Aduana Vieja s/n,80,3,90500
Castilla y Leon,Soria,Chalet,Vinuesa,100,3,190000
Castilla y Leon,Soria,Chalet,Calle Mesones 13 -16,108,3,37500
Castilla y Leon,Soria,Piso,Calle Hurtado de Mendoza 17,130,4,48300
Castilla y Leon,Soria,Piso,Paseo de la Florida,118,3,135000
Castilla y Leon,Soria,Piso,Calle Venerable,300000,2,43500
Castilla y Leon,Soria,Piso,Calle Real,9,2,120000
Castilla y Leon,Soria,Chalet,Calle Luenga,140,4,200000
Castilla y Leon,Soria,Piso,Calle Fueros de Soria,73,2,115000
Castilla y Leon,Soria,Piso,Santa Barbara-Barriada Yague,72,2,159750
Castilla y Leon,Soria,Chalet,Calle Zumbanillo 4 -3,50,2,18000
Castilla y Leon,Soria,Piso,Calle Marques Vadillo,59,1,85000
Castilla y Leon,Soria,Chalet,Almarza,248,4,39000
Castilla y Leon,Soria,Piso,Calle Merineros 9,111,3,146000
Castilla y Leon,Soria,Chalet,Cidones,82,3,375000
Castilla y Leon,Soria,Piso,Calaveron - Pajaritos,109,3,150000
Castilla y Leon,Soria,Chalet,Medinaceli,369,8,420000
Castilla y Leon,Soria,Casa Rural,Calle Calzada 5,94,3,33000
Castilla y Leon,Soria,Piso,Calle Aduana Vieja,926,3,90500
Castilla y Leon,Soria,Piso,Calle Sebastian Logrono 46,100,4,45000
Castilla y Leon,Soria,Casa Rural,Calle san juan 54,87,3,55000
Castilla y Leon,Soria,Piso,Avda de Valladolid,97,3,90000
