Tipo de inmueble,Dirección,Precio,Habitaciones,m2
Duplex,Calle Valenzuela 1,39900,3,118
Piso,Plaza de Toros,70000,2,66
Piso,El Perchel,70000,2,73
Chalet,Calle Pelayo,55000,5,167
Chalet,Calle Almería,157000,5,176
Chalet,Camino de Fructuoso,215000,4,125
Piso,Calle Alces,250000,5,168
Piso,Plaza Mayor,140000,2,76
Chalet,Calle Independencia,125000,3,102
Piso,Calle Granada,57000,4,141
Chalet,Calle Hidalgo,315000,4,124
Chalet,Alcalde Ramón González Martínez,119900,3,220
Chalet,Calle Pachecas,59000,6,219
Chalet,Avenida América,102000,3,95
Chalet,Calle Gran Capitán,115000,5,190
Chalet,Calle Oceanía,79500,5,167
Chalet,Calle Peralbillo,220000,4,155
Chalet,Calle Arrayanes,385000,9,458
Piso,926650306,Calle Calatrava 10,109900,502
Piso,Manzanares,16000,2,82
Piso,campo,71050,3,90
Piso,Clavel,20500,1,41
Piso,Avenida constitución,22800,3,117
Chalet,santa Beatriz de silva s/n,106900,2,101
Piso,MIGUEL ANGEL BLANCO 1,119000,3,111
Piso,Calveros s/n,78000,3,94
Piso,Calle CANALEJAS 6,43500,3,110
Piso,pablo neruda,45000,3,112
Chalet,Retuerta del Bullaque,180000,4,139
Casa Rural,Manzanares,314000,4,157
Chalet,Juan Hasten s/n,300000,4,138
Chalet,Calle Cristo de Urda,66900,5,226
Chalet,hidalgos,87900,4,140
Chalet,Padre Manjon,73000,3,82
Piso,PALMA,188000,4,127
Chalet,DE LA PAZ,158500,3,111
Chalet,trinidad,257900,5,230
Piso,Paseo San Gregorio,65000,4,133
Chalet,tercia,30900,5,395
Chalet,Alcazar,75000,3,84
Casa Rural,CR 5042 s/n s/n,199500,3,102
Chalet,Calle Cristo de Urda,66900,5,226
Piso,Pablo NerudA,65000,4,124
Chalet,Calle Cardenal Monescillo,68000,3,116
Chalet,Padre Manjon,73000,3,90
Duplex,Calle torillo,69000,3,7
Chalet,moron,59900,6,230
Piso,Calle Hernán Cortes,42000,3,109
Piso,Gran Capitan,44000,4,98
Chalet,cardenio,99900,5,112
Chalet,TOMILLO,160000,5,198
Chalet,Simancas,39900,5,200
Piso,Calle Santa Cruz De Mudela 3,189999,3,108
Piso,926650306,Calle Cardenal Monescillo 1,55000,602
Chalet,Avenida Asturias Poblado,96000,3,80
Piso,Irene villa s/n,27000,3,99
Chalet,Pintor Lizcano,149900,4,200
Piso,Refugio,126999,3,93
Piso,Calle lope de vega,94000,4,129
Piso,Ronda Del Carmen s/n,215000,3,113
Piso,Plaza Mayor,149500,2,30
Piso,Bernardo Balbuena,90000,4,136
Chalet,926650306,Calle Almagro 16,35000,690
Ático,Alfonso Eanes,165000,2,30
Piso,Calle alfonso x el sabio,39900,4,138
Chalet,Calle santa bárbara,126000,3,111
Chalet,Nador,180000,4,157
Chalet,Saturno,349900,4,144
Chalet,LUNA,249900,4,144
Chalet,Ciudad Real- Miguelturra s/n,299000,4,8500
Piso,Francisco Laso 13,38100,4,150
Chalet,Barquillo 4,105000,7,250
Chalet,Teresa de Calcuta 58,149000,4,128
Chalet,Castillejos s/n,249000,4,70
Piso,Ave Maria 16,60000,4,138
Ático,Calle pi y margall,75000,2,20
Piso,Travesía SOCUELLAMOS,46900,3,96
Chalet,don pedro bustos,97900,4,30
Casa Rural,santa cecilia,95900,5,24
Piso,Calle Socuéllamos,24000,3,90
Chalet,AURORA,105000,4,1137
Piso,Avenida Primero de Mayo,98000,3,15
Piso,Calle CallePaloma 1,130000,4,132
Chalet,francisco pizarro,188800,5,180
Chalet,Alameda La,53000,4,73
Chalet,Camino viejo de Alarcos 19 B,300000,6,50
Piso,Calle cuenca s/n,94900,3,107
Piso,Calle Reyes Católicos,80000,4,140
Piso,Pintor Vela Siller,139900,3,120
Chalet,Miguelturra,450000,10,565
Piso,Calle Gran Capitán,58000,3,105
Piso,Calle Ancha,80000,4,148
Chalet,C/Marte,169900,4,158
Piso,Calle Ramírez De Arelláno,160000,4,133
Piso,El Perchel,96000,4,157
Piso,Alcazar de San Juan,42900,3,100
Chalet,Miguelturra,230000,4,134
Chalet,Nuevo Hospital,299900,4,245
Piso,encina,49000,3,110
Duplex,Santa María-Pio XII,130000,3,6
Piso,Nuevo Hospital,235000,3,113
Piso,Barrio Pio XII- Jose de Ribera s/n,55000,3,86
Piso,Centro,45999,3,13
Chalet,Argamasilla de Calatrava,189000,4,310
Piso,Centro,50000,3,89
Piso,Daimiel,84000,3,15
Piso,Cañas- El Perchel s/n,50000,3,97
Piso,Avenida PRIMERO DE MAYO 21,68000,4,123
Chalet,Calle Arándano 31,275000,5,241
Piso,BAJADA DEL PILAR 1,89900,3,81
Casa Rural,Polígono 188,77900,2,1.200
Piso,TOLEDO,95000,2,66
Ático,Calle numancia 43,58000,4,131
Chalet,CALDERON DE LA BARCA 2,45000,4,150
Chalet,Almireces,37900,3,170
Chalet,Avenida de los Descubrimientos 4,305000,4,139
Piso,Avenida de los Descubrimientos 4,192000,3,94
Chalet,MERCURIO,345000,5,120
Ático,Calle norte 19,89900,3,82
Piso,Avenida de los Descubrimientos 4,155000,2,60
Piso,Calle cardenal monescillo,83500,3,120
Duplex,Ruidera,69900,3,103
Piso,Calle Cierva 1,100000,4,130
Piso,Larache,93000,2,12
Piso,Huertos 1,29000,1,57
Piso,Plaza ESCULTOR JOAQUIN GARCIA DONAIRE,135000,2,20
Piso,Plaza PALACIO,81500,3,117
Piso,Calle JUAN II,149000,3,94
Piso,María Auxiliadora,60000,3,110
Estudio,Calle ESPERANZA,78000,0,47
Piso,Avenida Del Mar 80,199000,3,110
Piso,Calle Galicia,88540,2,79
Piso,Calle TINTE,153000,3,117
Piso,Avenida REY SANTO,74900,3,115
Piso,Calle Rosalía de Castro,64000,1,46
Piso,Avenida Del Mar 80,202000,3,102
Piso,Calle CALATRAVA,149000,4,123
Piso,Avenida Del Mar 80,160000,2,62
Piso,PORTILLO BARRAGAN,130000,3,108
Piso,Plaza MAYOR,275000,5,173
Duplex,Calle ESPERANZA,106000,2,60
Piso,Calle CABALLEROS,139900,4,20
Chalet,Lentisco,295000,6,60
Chalet,Camino la Gila s/n,268000,4,4.000
Chalet,Virgen del Socorro s/n,155000,4,140
Casa Rural,san pedro,214999,4,18
Chalet,Calle Carretera 1,250000,6,225
Piso,Calle TOLEDO,220000,6,240
Piso,Plaza Escultores Rausell y Llorens 2,178000,3,80
Piso,Calle Toledo 38,158000,3,89
Piso,Calle Giraldo de Merlo 3,149850,2,15
Piso,Cisneros s/n,32000,3,99
Piso,Calle Cantábrico 21,249900,4,151
Piso,Calle esperanza,129000,2,75
Chalet,Valdeazogues s/n,180000,3,2.892
Chalet,Lentisco,295000,6,60
Chalet,Camino la Gila s/n,268000,4,4.000
Piso,Cisneros s/n,32000,3,109
Piso,Nuevo Hospital,177000,3,10
Chalet,Tomelloso,60000,4,29
Piso,Pasaje de Lanzarote 6,169000,2,2700
Ático,Plaza la Tercia,89900,3,84
Chalet,Miguelturra,175000,4,146
Piso,Goya,80000,3,97
Chalet,Tomelloso,180000,4,291
Chalet,Tomelloso,90000,4,283
Chalet,Calle Pozo,129000,4,156
Chalet,Camino Barajas,150000,3,15.000
Chalet,Ctra de Córdoba - Libertad,98000,3,180
Piso,Calle de Toledo,150000,4,136
Chalet,Calle Conde Valmaseda,49900,4,145
Chalet,Calle Emilio Enríquez,73600,3,95
Piso,Calle Palomar,60000,3,114
Piso,Calle Juan Alcaide,60000,5,115
Chalet,CM-412,110000,5,277
Piso,Avenida del Ferrocarril,80000,2,88
Chalet,Avenida de españa 31,116000,3,80
Piso,Calle Juan de Zúñiga,75000,3,144
Piso,Campus Universitario s/n,150000,4,120
Chalet,Calle Cervantes,132000,4,143
Piso,La Morería,130000,3,120
Piso,El Perchel,158000,4,123
Piso,El Torreón - Los Ángeles - El Pilar,146000,3,104
Chalet,héroes de la independencia,135000,4,139
Piso,Plaza de Toros,95000,3,105
Piso,Plaza de Toros,69000,3,90
Piso,Plaza de Toros,139000,3,10
Chalet,Calle Torillo,53000,3,88
Piso,Palomar,85000,3,120
Chalet,Calle el Trillo,129000,3,96
Chalet,Argamasilla de Calatrava,196000,3,4.000
Chalet,Doctor Fleming,48000,3,103
Chalet,Carretera las casas s/n,280000,5,179
Piso,Larache,100000,2,76
Piso,Calle ALTAGRACIA 36,81500,1,45
Piso,Calle antonio fuente,38500,3,109
Casa Rural,Carretera de Manzanares,380000,4,159
Piso,Avenida Tablas De Daimiel,170000,3,90
Chalet,Alcazar de San Juan,123900,7,300
Piso,Calle zarza,139000,3,10
Piso,Calle Clara Campoamor 6,195000,3,90
Piso,numancia,40000,3,82
Piso,Centro - Plaza Mayor,170000,3,131
Chalet,Fernancaballero,95000,5,40
Piso,Puerta de Toledo - Atalaya,56000,3,91
Piso,El Perchel,150000,4,150
Piso,El Perchel,168000,4,140
Piso,Centro - Plaza Mayor,119000,3,83
Piso,Centro - Plaza Mayor,145000,3,10
Chalet,Las Casas,495000,5,6200
Duplex,Norte,125000,3,134
Chalet,Viso del Marqués,69000,6,243
Chalet,La Guija,220000,5,179
Piso,Centro - Plaza Mayor,105000,4,143
Piso,El Torreón - Los Ángeles - El Pilar,160000,3,87
Piso,El Torreón - Los Ángeles - El Pilar,100000,4,95
Piso,El Perchel,195000,3,128
Piso,El Torreón - Los Ángeles - El Pilar,46000,3,84
Chalet,Argamasilla de Calatrava,30000,3,117
Piso,La Morería,112000,4,133
Chalet,La Poblechuela,499000,4,310
Piso,La Morería,85000,2,78
Piso,Plaza de Toros,150000,4,162
Ático,Nuevo Hospital,215000,3,80
Chalet,Carretera de Carrión,355000,4,6263
Ático,Puerta de Toledo - Atalaya,240000,3,108
Casa Rural,Malagon,109999,1,77.00
Chalet,Argamasilla de Calatrava,98000,4,140
Chalet,Tomelloso,135000,3,185
Piso,Centro - Plaza Mayor,350000,5,167
Chalet,Poblete,111500,3,94
Piso,Centro,83000,3,112
Chalet,Argamasilla de Alba,63000,3,318
Piso,Centro - Plaza Mayor,160000,4,200
Chalet,Tomelloso,140000,4,261
Piso,Pau 2 - 600,42000,3,99
Chalet,Argamasilla de Calatrava,150000,3,7000
Piso,El Torreón - Los Ángeles - El Pilar,46000,3,84
Piso,Centro - Plaza Mayor,173000,2,81
Chalet,Argamasilla de Calatrava,98000,4,140
Piso,Centro - Plaza Mayor,350000,5,160
Piso,Calle HUERTOS,99000,2,73
Piso,ESPERANZA,65000,1,50
Duplex,Calle esperanza,129000,2,61
Chalet,Calle Miguel de Cervantes,77500,5,183
Piso,Plaza MAYOR,140000,2,9
Chalet,Tomelloso,150000,3,295
Chalet,Ciudad Jardín,215000,5,26
Chalet,Calle de la Tahona,11900,1,40
Piso,Calle Guadalmez 13,160000,4,128
Piso,Calle ALVAR GOMEZ,116900,2,72
Piso,Calle MARIA CRISTINA,36500,1,58
Piso,Calle Polonia 2,99000,2,11
Piso,Calle Bernando Mulleras 2,295000,3,16
Piso,Calle GENERAL AGUILERA,210000,3,87
Chalet,Arenas de San Juan,290000,3,105
Piso,Manzanares,63500,1,81
Ático,Pedrera baja,195000,3,70
Chalet,Miguelturra,400000,4,159
Chalet,Calle Júpiter 42,298000,4,139
Piso,Miguelturra,130000,3,117
Piso,La Morería,99500,3,91
Chalet,Tomelloso,108000,4,133
Chalet,Villarta de San Juan,89000,3,65
Piso,Ronda DE SANTA MARIA,62500,1,50
Piso,Calle de la Mata 11,215000,2,110
Piso,Calle PALMA,250000,4,123
Estudio,Calle Luz 22,48000,0,22
Piso,El Torreón - Los Ángeles - El Pilar,92000,4,147
Piso,Calle Caballeros 13,249000,4,122
Piso,Manzanares,136000,3,102
Piso,Calle CLAUDIO COELLO,42000,3,98
Piso,Calle TOLEDO,109000,2,65
Piso,Calle Juan Caba 1,100000,4,141
Chalet,San Agustín,33000,3,94
Piso,Calle MACABIL,23000,1,47
Piso,Calle Juan Caba 1,100000,4,139
Estudio,Alfonso XII,60000,0,30
Chalet,Calle ENRIQUE GRANADOS 1,43000,4,139
Chalet,Calle Castillo A,9880,3,91
Piso,Calle San Marcos,41800,3,80
Duplex,Calle Xauen 27,180000,4,4
Chalet,Calle San Feliciano,28000,3,120
Piso,Calle Velázquez 2,38000,3,96
Piso,Centro - Plaza Mayor,130000,3,105
Chalet,Poblado Poblachuela Anj 12,230000,4,140
Piso,La Guija,120000,2,79
Piso,Calle Rosalía de Castro 1,230000,3,100
Piso,Calle Juan Carlos I,110000,4,102
Chalet,Camino Almagro,75000,2,10.000
Chalet,Calle Rusia 45,450000,6,700
Piso,Daimiel,110000,3,86
Piso,La Morería,120000,3,104
Casa Rural,Carretera Toledo 167,199000,9,12.811
Piso,Calle Toledo 71,92000,2,72
Chalet,Nuevo Parque,192000,4,157
Duplex,Calle italia 4,105000,2,96
Chalet,Santa María-Pio XII,225000,4,155
Piso,El Torreón - Los Ángeles - El Pilar,115000,2,80
Chalet,Puerta de Toledo - Atalaya,164000,3,101
Chalet,Travesía de recreo,150000,4,212
Piso,Calle Almagro,26500,3,89
Piso,Calle Huertos 12,90000,2,62
Piso,Calle Mayor,104000,2,91
Piso,La Guija,56000,1,46
Piso,Calle de Alarcos 7,400000,6,170
Chalet,Camino Viejo de Alarcos 28,215000,4,129
Casa Rural,La Poblechuela,119900,2,79
Ático,Avenida de los Reyes Católicos 5 A,240000,3,40
Piso,Avenida la Mancha 10,96000,3,119
Piso,Camino Viejo de Alarcos 6,48000,2,61
Piso,Calle Francisco Pizarro 8,40000,3,74
Chalet,San Agustin,20000,3,97
Piso,Calle de Carlos Morales,49000,2,72
Piso,Calle MONTESA,170000,4,130
Piso,Calle Mata,148000,3,137
Piso,El Perchel,50000,3,86
Piso,Alcazar de San Juan,160000,3,116
Casa Rural,Carrion de Calatrava,167000,5,166
Piso,Calle Cruz del Sur 6,110000,2,69
Piso,Nuevo Parque,63000,1,52
Piso,Larache,92000,2,63
Piso,Calle PEDRERA ALTA,88000,4,124
Piso,Centro - Plaza Mayor,100000,3,113
Ático,Tomelloso,110000,3,97
Chalet,Tomelloso,126000,4,298
Chalet,Ciudad Jardín,180000,3,88
Piso,Miguelturra,83000,4,135
Chalet,Malagon,134900,7,291
Piso,Tomelloso,50000,1,58
Ático,Tomelloso,48000,1,58
Chalet,Tomelloso,51000,3,188
Ático,Tomelloso,51000,2,70
Chalet,Calle los Balconcillos 10,79000,3,86
Piso,El Perchel,185000,2,80
Piso,Calle Sorolla 1,37500,3,109
Piso,Nuevo Hospital,122000,2,69
Piso,Calle Camarín 4,210000,4,152
Chalet,Carrion de Calatrava,412000,1,7.000
Piso,Calle Reyes Católicos 15,48000,2,64
Chalet,Las Labores,75000,3,175
Piso,Tomelloso,74000,3,106
Piso,Avenida Tablas de Daimiel 35,90000,2,73
Piso,CARDENAL LORENZANA,122000,2,66
Piso,Plaza INMACULADA CONCEPCION,99900,4,120
Piso,Calle Infantes 19,205000,3,97
Piso,Calle POSTAS,114800,3,99
Piso,Avenida de la Mancha 8,90000,3,7
Piso,Calle Aragon,74000,2,69
Piso,El Perchel,99999,2,68
Piso,Calle los remedios,51700,4,145
Piso,Calle del Cardenal Monescillo 13,77500,3,88
Chalet,Centro,715000,3,107
Chalet,Travesía Eras del Cerrillo 3,210000,3,105
Ático,Manzanares,186000,4,130
Piso,Calle Infantes 19,205000,3,103
Piso,Calle del Cardenal Monescillo 28,125000,4,131
Piso,Plaza de Toros,112000,2,64
Piso,Calle tinte,160000,4,139
Piso,Calle Manzanares,16000,2,82
Chalet,Calle Gato 11,45000,3,105
Piso,Calle Fernando Alonso 2,194000,3,114
Piso,Calle Alfonso Eanes 1,160000,1,33
Piso,Avenida de Europa 4,115000,2,73
Piso,Paseo Carlos Eraña 43,33000,3,92
Piso,Plaza Escultores Raussel y LLorens 3,136000,2,67
Piso,TOLEDO s/n SN,150000,4,2
Piso,Miguel Ángel Blanco 1,109500,3,89
Piso,Calle Sorolla 6,67000,3,113
Casa Rural,Carretera Puertollano 3,255000,3,114
Piso,Avenida Alfonso X el Sabio 1,230000,4,151
Piso,Calle Alcántara 3,145000,3,110
Piso,Ronda Ciruela 5,199000,3,91
Piso,Carretera Aldea del Rey 73,102000,2,76
Estudio,Calle Camilo Jose Cela 5,70000,0,45
Chalet,Camino poblachuela 713,450000,5,169
Chalet,Pasaje Dalí 28,195000,4,129
Piso,Pau 2 - 600,33000,3,115
Chalet,Calle ceuta 9,475000,4,147
Piso,Calle Polonia 6,120000,3,98
Piso,Calle Sierra Madrona 33,155000,3,104
Piso,Calle Infantes 5,210000,4,150
Piso,Calle de Las Cañas 15,100000,5,119
Ático,Calle Calvario 35,299000,4,139
Casa Rural,Entresierra 25,135000,1,15000
Chalet,Camino del Arca 18,625000,9,603
Piso,Calle de Pedrera Baja 5,130000,4,120
Piso,Calle Alfonso XI 1,80000,2,71
Piso,Avenida de los Reyes Católicos 9,140000,2,69
Piso,Calle San Roque 21,51000,3,62
Piso,Avenida del Mar. 72,235000,3,101
Piso,Calle Pedrera Baja 50,86000,3,88
Piso,PALOMA 20,160000,4,156
Piso,Calle Montesa 10,149000,3,132
Piso,Calle Morería 7,165000,4,135
Chalet,Calle de las Cuadras 8,200000,5,168
Piso,Calle Montesa 10,149000,3,132
Piso,Calle Morería 7,165000,4,124
Piso,Calle Alvar Gómez 6,110000,2,72
Piso,Calle de Toledo 33,185000,3,100
Piso,Ronda Ciruela 30,80000,3,80
Chalet,Calle Rusia 1,420000,5,50
Ático,Calle Tomillo 7,127000,3,101
Piso,Barrio Pilar 11 C,46000,3,12
Piso,Calle del Cantábrico 19,153000,3,101
Chalet,Calle austria 1,375000,4,45
Piso,CM-412 52,98000,4,142
Piso,Calle Santa María de Alarcos 2,145000,2,78
Ático,Valdepeñas,108000,3,30
Piso,Carretera la Atalaya 1,115000,2,71
Piso,Calle Polonia 3,94000,2,70
Chalet,Carretera Piedrabuena 24,285000,4,128
Piso,Calle Pedrera Baja s/n,89000,3,90
Duplex,Calle Tramontana 7,60000,3,119
Piso,DON PELAYO 11,75000,2,76
Piso,Calle Alamillo Alto 4,185000,4,147
Piso,Calle Lanza 9,169000,2,62
Piso,Plaza de Toros,69000,2,63
Piso,Plaza de Toros,70000,1,51
Piso,Tomelloso,72000,3,83
Piso,Calle toledo 77,142000,4,125
Chalet,Nuevo Hospital,250000,3,98
Piso,Calle Toledo 28,105000,2,67
Chalet,Centro,17900,2,62
Piso,Plaza Escultor Joaquín García Donaire 1,189000,3,101
Piso,Calle Panaderos 15,195000,3,99
Chalet,Centro,78000,4,139
Duplex,Calle del Lirio 2 -d,150000,3,109
Piso,Calle de Las Cañas 17,50000,3,103
Chalet,Camino Principal 24,175000,4,90
Piso,Avenida de los Descubrimientos 11,130000,2,74
Chalet,Camino de la Guija 45,260000,4,149
Duplex,Calle Zancara 12,185000,2,79
Piso,Calle de Pedrera Baja 41,90000,1,55
Chalet,CM-412 81,300000,2,70
Piso,Calle Polonia 2,95000,2,75
Piso,Avenida Pío XII 4,95000,1,40
Piso,Calle de calatrava 18,155000,4,137
Piso,Calle Méjico 49,180000,4,143
Piso,Pasaje de la Pandorga 1,150000,2,65
Duplex,Calle Severo Ochoa 6,249000,5,176
Piso,Calle de Cuenca 10,45995,3,88
Duplex,Calle Zancara 12,185000,2,78
Piso,Calle Atalaya 10,95000,2,67
Piso,Avenida Parque de Cabañeros 1,118000,3,100
Piso,Calle de Pedrera Baja 41,90000,1,44
Ático,Calle Pedrera Baja 38,149000,3,24
Piso,Calle Carmen 21,154000,2,71
Piso,Calle Italia 13,68000,1,52
Duplex,Calle de Piélago 43,99500,2,78
Chalet,Calle Nador 6,180000,3,90
Piso,Avenida del Rey Santo 20 BAJO,100000,2,60
Duplex,Puente Molino Emperador 5,89900,2,69
Piso,Plaza del cura 3,64000,3,108
Piso,Calle de la Mata 10,97000,4,95
Piso,Calle Antonio Blázquez 3,69900,1,55
Piso,Plaza Carmen 2,165000,3,116
Piso,Calle Polonia 6,111000,3,106
Chalet,Camino de la Guija 45,260000,4,149
Piso,Calle Barcelona 4,187000,2,62
Piso,Calle infante de la cerda 9,180000,4,134
Piso,Calle Jara 2,87000,3,84
Piso,Ronda Ciruela 8,95000,3,119
Piso,Calle San Gabriel 2,85000,4,125
Piso,Calle Santa María de Alarcos 1,142000,2,8
Piso,Calle Altagracia 5,130000,4,140
Piso,Avenida la Mancha 11,80000,4,144
Piso,Calle Yáñez de Almedina 2,50000,3,120
Piso,Pozo Dulce 1,120000,3,107
Piso,Ronda de Alarcos 26,99900,2,78
Piso,Calle de la Zarza 4,159000,3,106
Ático,Calle Severo Ochoa 10,99000,2,77
Piso,Calle cuba 8,50000,2,66
Piso,Valdepeñas,52000,1,45
