Tipo de inmueble,Dirección,Precio,Habitaciones,m2
Piso,Issac Peral 3,59900,2,62
Chalet,Carretera de Madrid 80,115000,3,116
Chalet,Calle Conde Don Ramón,225000,11,613
Chalet,Ramon y Cajal 1,73900,3,96
Piso,Isacc Peral 3,68500,3,113
Ático,Centro,115000,1,48
Piso,El Barco de Ávila,65000,3,109
Chalet,Camino de Monsalupe,98000,4,142
Piso,Camino MINGOBENITO,99000,2,78
Chalet,Calle Circular II,190000,3,94
Piso,Calle de Castilla,75000,1,44
Chalet,La Iglesia,54000,3,229
Chalet,Calle de la Noria,150000,5,166
Chalet,Colonia Disco el 1F,125000,4,115
Chalet,Calle Pico del Almanzor,129000,4,780
Chalet,Camino de las Viñas,119000,4,960
Chalet,Calle la Flor,160000,3,93
Chalet,Calle de la Noria,150000,5,200
Chalet,Camino de las Viñas,119000,4,960
Piso,Calle Recaudador,69900,4,152
Casa Rural,Calle Extrarradio,95000,1,1959
Chalet,AV-924,399000,4,8000
Chalet,Calle Concepcion,19000,4,20
Chalet,Calle el Mediano,89000,3,118
Chalet,Calle Somosierra,149000,3,96
Chalet,Carretera Estacion,145000,5,451
Chalet,Navalperal de Pinares,139000,3,83
Piso,Calle la Serrota 1,155000,3,111
Chalet,Travesía Santo Domingo 8,69000,1,44
Chalet,Camino Cepedas,159000,6,381
Chalet,Adanero,20000,3,120
Chalet,Calle Jaen,124900,3,110
Piso,Calle Virgen de Covadonga,66000,4,153
Chalet,Calle la Constitución 49,82000,4,182
Casa Rural,Hervencias Altas - El Pinar,269900,1,69.600
Chalet,Hervencias,330000,3,234
Casa Rural,Sonsoles,350000,5,183
Chalet,Calle Candil 14,620000,6,72
Piso,Vereda de las Mozas 10,147000,2,67
Casa Rural,Álvaro de Luna 19,210000,5,19
Casa Rural,Calle San Roque,57000,3,93
Piso,Avenida de la Juventud,132000,3,95
Casa Rural,Barraco,2950000,7,10.847
Chalet,Avenida DE NAVALPERAL 18,170000,8,265
Chalet,El Hoyo de Pinares,100000,4,84
Piso,Calle Vallespín,99900,6,201
Chalet,Santa Cruz de Pinares,95000,4,129
Piso,Universidad,149900,3,110
Chalet,Mercado Chico s/n,159800,8,512
Chalet,Las Navas del Marqués,125000,10,412
Chalet,Calle Casimiro Hernández,139900,3,63
Casa Rural,Cebreros,2950000,7,10.847
Chalet,Navalperal de Pinares,100000,3,101
Piso,Centro,135000,3,99
Chalet,Calle Barrio de Salamanca 4 -10,129900,1,46
Chalet,La Cañada,65000,3,112
Chalet,San Bartolomé de Pinares,60000,3,107
Casa Rural,Plaza Vieja 7,98000,5,25
Chalet,TIMOTEO SANCHEZ 27,35000,3,83
Piso,NUEVA 35,43000,3,96
Chalet,Calle Barrio de Salamanca 4 -10,129900,1,49
Chalet,Muñana,140000,4,144
Chalet,San Bartolomé de Pinares,60000,3,92
Piso,La Cañada,48000,3,84
Piso,AV PORTUGAL 16,138500,3,97
Chalet,Calle los Pinillos,170000,4,212
Chalet,URBANIZACION LAS LAGUNILLAS,149000,4,157
Chalet,Travesía DE LOS PINOS 17,173000,3,106
Chalet,Calle de la Cruz,260000,3,3738
Chalet,Carretera de alcorcon-plasencia,110000,4,66
Chalet,Camino del nispero 11,160000,2,75
Piso,Canto de la virgen,75000,3,88
Chalet,Calle Circular II,135000,3,700
Piso,Vereda del Esquileo,159500,3,135
Chalet,Arévalo,270000,5,360
Chalet,Arenas de San Pedro,199999,5,178
Chalet,Calle Circular II,110000,3,69
Piso,Avenida de la Juventud,105000,3,90
Chalet,Cuatro Postes,180000,1,6.786
Piso,Camino la Frisla 2,70000,1,47
 14,920140745,Fracua,14,600
Chalet,Uno,35000,4,122
Piso,Calle de la Vereda del Esquileo,145000,3,102
Chalet,Calle Bodeguilla,48000,1,43
Piso,Calle Granado,47850,3,92
Piso,Calle Canto La Virgen 10,125000,3,107
Chalet,AV-924,1900000,4,189
Chalet,Calle Pozas 3,140000,4,127
Chalet,LAS POZAS,140000,4,154
Chalet,Carretera de la Adrada 12,262000,4,146
Chalet,Calle Rincon,66000,5,55
Chalet,Calle Canto La Virgen 13,160000,4,136
Chalet,Calle Ciervo,155000,5,194
Chalet,Calle Federacion Catolica Agraria,38500,1,55
Chalet,Calle Prado Moral 3,175000,4,159
Chalet,URBANIZACION LAS DAMAS 268,170000,2,1.285
Chalet,Av. Miguel de Cervantes 36,106000,3,128
Chalet,Calle Castilla y León,159990,3,262
Chalet,Calle Federacion Catolica Agraria,38500,1,41
Piso,Calle Canto La Virgen 10,125000,3,105
Chalet,Calle Rincon,66000,5,55
Chalet,Calle Canto La Virgen 13,160000,4,157
Chalet,URBANIZACION LAS DAMAS 268,170000,2,1.285
Piso,canto la virgen,125000,3,95
Chalet,Calle Tiétar 14,149000,5,185
Chalet,Calle San Nicolás,82000,3,97
Duplex,Carretera Alcorcon Plasencia 26,80000,3,115
Chalet,nueva,39000,3,107
Chalet,CONCEPCION,27000,3,79
Piso,Empedrada,105000,2,75
Chalet,Travesía las Erillas 9,75000,3,114
Chalet,Reguera,130000,4,911
Chalet,Calle Pico del Almanzor,163000,3,830
Piso,Canchón,40000,1,59
Piso,Calle de Francisco Gallego,89000,1,53
Chalet,teneria,150000,3,84
Piso,Calle de Eduardo Marquina,215000,4,140
Chalet,Carretera de la adrada,262000,4,137
Chalet,Calle de la Ciudad de Santiago de Compostela,276000,4,22
Chalet,Calle Aldea del Rey Niño,50000,3,198
Piso,Avenida de los Derechos Humanos,135000,3,84
Piso,Paseo de la Estación,105000,3,107
Chalet,Urbanización Chajurdas,350000,5,167
Duplex,Avenida VALLE DEL TIETAR,80000,3,89
Chalet,Calle de la Ciudad de Santiago de Compostela,276000,4,22
Chalet,Calle Fuente Nueva,99900,5,188
Piso,Calle de Castilla y León,175000,3,106
Casa Rural,MORERA,40000,3,107
Piso,Vereda del Esquileo,124000,2,62
Piso,Estación,99500,1,52
Chalet,Concepción,119900,3,167
Piso,Calle Victimas del Terrorismo,125100,3,5
Chalet,Murallas,95000,2,76
Piso,Avenida DE LA CONSTITUCION,89900,2,100
Casa Rural,Casavieja,815000,5,7000
Piso,Carretera la iglesuela 2,60000,3,83
Piso,Las Navas del Marqués,75000,3,91
Chalet,Calle Circular II,139990,3,174
Ático,Calle de Juan Padros Rubio,128000,2,91
Chalet,Calle de la Dehesa,130000,4,134
Chalet,Calle Veracruz,96000,3,166
Chalet,Santo Tomás,150000,2,171
Chalet,Sotillo de la Adrada,570000,5,1.000
Chalet,Sotillo de la Adrada,200000,6,242
Piso,Álvaro de Luna 18,40000,4,96
Chalet,Calle Pico del Almanzor,265000,6,200
Chalet,Calle de Murillo 30,485000,7,420
Chalet,Arévalo,285000,4,512
Chalet,ARCO 23,53000,4,131
4 s/n,920140297,Carr. Candeleda Km. 5,5,196
Chalet,Urbanización Mont Blanc 6,989000,4,300
Chalet,Avenida PORTUGAL 45,55000,6,200
Chalet,El Herradón,90000,1,48
Chalet,Navalperal de Pinares,38900,1,49
Piso,Sonsoles,163000,2,60
Piso,Sonsoles,189000,5,189
Chalet,Navaluenga,120000,3,200
Casa Rural,Candeleda,59999,4,20
Casa Rural,Sotillo de la Adrada,850000,4,320
Piso,Calle Cronista Gil González Dávila,149000,3,116
Piso,Arenas de San Pedro,75000,4,129
Piso,Arenas de San Pedro,65000,4,98
Chalet,Camino Piedralaves s/n,150000,3,111
Piso,Universidad,159000,3,88
Casa Rural,Hoyorredondo,935000,4,430
Piso,Jimena Blazquez,75000,3,108
Chalet,El Hoyo de Pinares,95000,4,200
Piso,Cebreros,145000,3,107
Piso,Sonsoles,135000,2,71
Chalet,Piedralaves,550000,4,159
Chalet,Navahondilla,155000,4,151
Piso,Calle Alfonso de Montalvo,105000,2,100
Chalet,Calle los Lagares,18900,0,49
Piso,Universidad,87000,3,103
Piso,Sonsoles,105000,3,3.00
Chalet,Calle Hungría,300000,4,278
Piso,Sonsoles,105000,3,99
Chalet,Calle Sella,220000,5,420
Piso,Calle la Constitución 32,68539,2,63
Casa Rural,DUQUE DE ALBA,71000,4,125
Chalet,dehesa de san sebastian,64900,2,3
Casa Rural,Del sol,45000,2,74
Chalet,milano,159000,4,122
Chalet,Avenida Portugal 45,55000,6,217
Piso,Calle Gabriel y Galán,153300,3,127
Chalet,Cebreros,120000,3,132
Piso,Carretera de Robledo de Chavela,72000,4,100
Chalet,Avenida DEL DUERO,265000,4,131
Chalet,Urbanizacion Valdesanmartin,55385,3,86
Casa Rural,Santiago de Tormes,700000,6,300
Chalet,El Tiemblo,430000,12,400
Chalet,La Serrada,470000,7,500
Chalet,Hervencias Altas - El Pinar,249000,6,250
Chalet,Flores de Ávila,800000,10,1.720
Chalet,EL PALOMAR 44,167000,5,171
Chalet,Salvadios,48000,3,60
Piso,El Tiemblo,44900,3,75
Chalet,Calle de la Ciudad de Santiago de Compostela,276000,4,148
Piso,Las Navas del Marqués,69500,3,111
Piso,Sur,95000,4,151
Estudio,Avenida de Madrid 47,60000,0,21
Piso,Calle de los Mesones,45000,2,64
Piso,Calle los Plátanos,116000,3,100
Chalet,El Tiemblo,282000,6,200
Piso,Camino la Luz,66000,2,71
Chalet,Calle de Los Llanos 15,75000,2,15
Piso,SAN SEGUNDO,52000,3,81
Piso,Calle parras,150000,3,112
Chalet,El Tiemblo,165000,3,200
Chalet,Navahondilla,205000,4,114
Chalet,La Adrada,121000,3,152
Chalet,Cebreros,124000,5,165
Piso,Cebreros,110000,3,108
Chalet,Rasueros,25000,3,106
Chalet,Blascomillan,39000,3,50
Chalet,Cabezas del Villar,68000,3,104
Chalet,La Encarnación,335000,5,182
Chalet,Adanero,29000,1,59
Chalet,Avenida Juan Carlos I 43,175000,4,123
Piso,Universidad,195000,4,136
Chalet,Progreso,990000,8,380
Chalet,Calle Encarnación 14 A,175000,3,111
Piso,Calle Campo Azálvaro 6,165000,2,65
Piso,Calle Hornos Caleros De Los 29,125000,3,99
Chalet,castillo s/n,129800,4,190
Piso,Calle Dean Castor Robledo,140000,3,108
Piso,Calle de Eduardo Marquina 29,172000,2,50
Piso,San Pedro Bautista 5,79000,4,151
Ático,Calle cruz de alcaravaca,117999,2,78
Piso,Calle de Luis Valero,79900,3,79
Piso,Avenida Patrimonio de la Humanidad 6,115000,1,60
Piso,Plaza San Jerónimo 6,269000,2,60
Piso,Calle Cristo de las Batallas 16,82000,3,114
Piso,Avenida de Lourdes 9,62000,5,182
Chalet,las laderas,130000,4,290
Piso,Calle Dalia 21,130000,2,80
Chalet,Manuel del Cañizo,490000,5,388
Piso,Calle Carrellana 23,40000,3,102
Chalet,Cebreros,138000,3,146
Chalet,Calle La Viña 31,270000,4,257
Chalet,Calle Espinillo,135000,3,100
Piso,"Abdala ""El Rico"" 6",170000,3,110
Piso,Avenida Castilla y León,42000,3,85
Chalet,CONCEPCION 8,150000,4,40
Piso,Calle Santo Tomás 19,135000,3,105
Chalet,Calle Circular II 369,333000,5,26
Piso,Camino Gansino 17,130000,3,95
Chalet,Calle Valle de los Borbollones 12,340000,4,151
Piso,Calle Valle del Corneja 10,139000,4,122
Chalet,Camino de Bermudillos,388000,12,450
Chalet,Circular II,110000,3,112
Ático,Calle Fray José Trinidad 2,55000,3,101
Piso,Calle Escalonilla 2,75000,3,119
Piso,Calle Capitán Méndez Vigo,116000,3,104
Piso,Calle Doctor Jesús Galán,75000,4,136
Chalet,CORUÑA,145000,3,70
Piso,Calle Alemania Ávila,223425,2,107
Chalet,Calle Circular II,328000,6,1.700
Piso,Calle San Marcos 4,75000,3,85
Piso,Calle Capitán Méndez Vigo,105000,3,89
Chalet,Urbanización Mont Blanc,449900,4,557
Piso,Calle BARRIONUEVO 37,179000,6,242
Chalet,Calle de Murillo,485000,7,738
Piso,Paseo San Roque,168000,4,146
Duplex,Arco de Ávila 17 B,95000,3,32
Chalet,Calle la Frisla,345000,6,532
Piso,Calle Victimas del Terrorismo,134900,2,5
Piso,Plaza Claudio Sánchez Alborn,260000,3,30
Piso,Calle ERAS 5,99000,3,83
Piso,Eduardo Marquina 26,160000,5,186
Piso,Calle Victimas del Terrorismo,128000,2,67
Piso,Calle Agustín Rodríguez Sahagún,175000,3,80
Piso,Calle PLATANOS 5,119000,3,126
Piso,Calle Teso Nuevo 5,85000,4,116
Chalet,Santa Maria del Tiétar,131900,3,150
Piso,Calle San Julián 3,65000,1,61
Chalet,: ER EXTRARRADIO,430000,4,147
Chalet,Calle los Rosales,196000,5,199
Piso,Segovia 23,118000,4,143
Chalet,Tornadizos de Ávila,220000,4,146
Chalet,El Arenal,1200000,5,198
Piso,Calle Campo Azálvaro,165000,2,66
Piso,Calle las Milicias,190000,2,76
Piso,Calle Sorpresa 2,44000,1,41
Chalet,Calle Finlandia,180000,3,155
Chalet,Peguerinos,324000,3,185
Chalet,Cebreros,599000,5,169
Piso,Murallas,179000,6,250
Chalet,El Tiemblo,154000,3,2.417
Chalet,Cebreros,170000,4,277
Piso,Calle Duque de Alba 8,100000,3,135
Piso,Cebreros,89900,3,86
Chalet,La Cañada,115000,4,125
Chalet,Estación,240000,6,242
Chalet,El Tiemblo,120000,4,121
Piso,Avenida Patrimonio de la Humanidad 6,132000,2,70
Chalet,Plaza de España 8,25000,3,92
Piso,Calle Encarnación,83000,4,137
Piso,Sur,79000,3,110
Chalet,Calle los Bolos 67,499800,6,235
Piso,Avenida de los Derechos Humanos,178000,3,110
Piso,Camino Piedralaves,74900,3,110
Piso,Calle castillo de la mota,65000,4,133
Chalet,Calle Pensamiento,190000,5,360
Piso,Carretera de Sonsoles,115000,3,95
Chalet,La Carrera,55000,4,88
Piso,Calle Agustín Rodríguez Sahagún,135000,3,102
Casa Rural,Calle Vegas 10,80000,4,94
Piso,Calle Dean Castor Robledo 8,60000,3,104
Piso,Calle Mayor 16,18000,3,87
Chalet,Calle Conde Don Ramón 6,175000,11,210
Piso,Calle David Herrero 24,69500,3,115
Chalet,Barrio Pradera Hontana,72000,4,137
Chalet,Calle San Nicolás 19 P,82000,3,50
Piso,Avenida De los derechos humanos s/n,92000,1,56
Piso,Calle Doctor Fleming 26,140000,4,139
Chalet,Laurel 5,470000,3,368
Piso,Calle el Chorrito,37000,1,57
Piso,San Juan de Gredos,82000,2,67
Chalet,Alondras,159000,3,86
Chalet,Cebreros,1850000,7,279
Piso,Plaza Teniente Arévalo 1,210000,2,71
Chalet,Bajada la Losa 14,450000,4,143
Chalet,Urbanización Mirasierra,168000,5,500
Piso,Calle Ciudad de Ibiza,109000,1,57
Piso,Calle Ciudad de Ibiza,197000,4,122
Estudio,Avenida de la Madre Maravillas,53900,0,36
Chalet,Villanueva de Gomez,48000,6,201
Piso,Calle Caballeros 15,83000,3,96
Piso,Calle Emilio Oviedo,53000,3,93
Chalet,Lugar Urbanizacion Castaños de la Villa,207858,4,126
Chalet,Calle Gabino Blazquez 77,125000,2,103
Chalet,Avenida de Portugal 133,53500,3,91
Casa Rural,Diseminado Diseminados 9,675000,7,160
Chalet,Puente 26,47000,3,103
Chalet,Plaza del Arrabal 44,180000,4,6.00
Chalet,Escarabajosa 10,150000,4,142
Chalet,Escarabajosa 10,150000,4,128
Piso,Calle de la Iglesia,59500,2,75
Chalet,Urbanizacion Gorgocil 12,150000,3,112
Chalet,Calle el Cañal 11,38000,1,52
Chalet,Calle Arévalo 21,89000,4,125
Piso,AV JUVENTUD 12,150000,4,28
Chalet,Juan Fernández Yagüe 90,80000,0,07
Piso,Calle Dean Castor Robledo,42000,3,71
Chalet,Camino de Umbrias 13,99000,4,155
Chalet,Calle San Pedro 11,140000,4,180
Piso,Carretera Alcorcon Plasencia,39000,3,116
Piso,Calle de Don Rufino Martín 10,45000,3,116
Chalet,Calle Virgen de Sonsoles s/n,105000,3,105
Chalet,Calle el Arenal 34 -38,380000,5,172
Piso,Calle la Paz 4,165000,3,80
Chalet,Calle calvario 4,120000,4,156
Chalet,Plaza las Vacas,55000,3,84
Casa Rural,Plaza Eloy Lefler,41000,4,121
Piso,Calle de la Vereda del Esquileo 23,159500,3,110
Chalet,AV-925,190000,3,84
Chalet,Calle Calvario 20,230000,5,192
Piso,Avenida Madrid,48000,2,75
Piso,Calle Nicasio Hernández Luquero,68000,3,117
Chalet,Travesía Fragua,30000,3,100
Chalet,urbanizacion la alegria s/n,164000,4,300
Piso,Avenida Portugal 14,180000,3,120
Piso,Paseo de la estación,110000,4,160
Chalet,Jose Maria Peman,125000,3,107
Piso,Calle Nueva,67500,4,30
Piso,Calle Real 29,80800,4,136
Chalet,Calle Carrera 2,155000,3,200
Piso,Calle Rafaela de Antonio,160000,3,93
Chalet,santa leonor,98000,4,150
Piso,Avenida Dieciocho de Julio,39990,3,114
Casa Rural,Diseminado s/n,49500,2,65
Piso,Caballeros,149900,5,212
Chalet,Calle sin nombre 508,139000,3,750
Chalet,Calle Empedrada,29000,3,256
Piso,Calle Doctor Lorenzo Velázquez,44000,4,106
Chalet,Calle Cardenal Cisneros,280000,4,587
Chalet,Calle ARDILLA 17,129000,3,683
Casa Rural,Diseminado s/n,49500,2,65
Chalet,santa leonor,98000,4,157
Piso,Carretera Avila 37,57000,3,105
Casa Rural,N-110,430000,4,121
Piso,Calle Caballeros,149000,4,200
Chalet,Calle Subida al Castillo,45000,2,72
Piso,Avenida Juan Pablo II 4,99000,4,139
Piso,Calle Capitán Luis Vara,45000,3,117
Piso,Calle Tomasso Albinoni 14,123900,2,71
Piso,Plaza San Jerónimo 6,128000,1,47
Chalet,Calle los Olivos,500000,9,1.600
Piso,Calle Tomasso Albinoni 14,160400,3,103
Duplex,Calle Marqués de Benavites 2,140000,3,100
Piso,Calle Tomasso Albinoni 14,154000,3,85
Piso,Calle Tomasso Albinoni 14,148800,2,68
Chalet,Calle Pocillo 6,380000,12,00
Piso,Calle Tomasso Albinoni 14,156000,3,82
Piso,Calle Tomasso Albinoni 14,158300,3,109
Piso,Calle Virgen de Valsordo,48000,3,99
Piso,Avenida Portugal 3,269000,3,111
Piso,Avenida de la Inmaculada 17,70000,3,117
Chalet,Sotillo de la Adrada,570000,5,176
Casa Rural,Calle del 28 de Junio de 1942,33000,4,126
Casa Rural,Calle CERRILLO 1,38950,3,107
Chalet,Doctor Barraquer 7,85000,3,200
Casa Rural,Calle Pilon,29500,3,125
Chalet,Calle Pisuerga 27,89000,3,147
Piso,Calle Escuelas,82000,3,92
Chalet,Calle Cebreros,170000,3,183
Casa Rural,Carretera Barco Piedrahita,29500,3,111
Piso,castilla y leon s/n,39000,3,99
Casa Rural,Calle Abajo,40000,2,39
Chalet,Calle Juan Carlos I 38,115000,3,118
Chalet,gongora,160000,5,414
Chalet,Encarnación 12,380000,4,131
Piso,Cebreros,46000,2,77
Chalet,Calle Segovia 10,140000,2,70
Chalet,MANUEL DE FALLA,1950000,4,125
Chalet,Calle Casimiro Hernández 6,120000,0,162
Chalet,Arévalo,280000,3,107
Chalet,ALCORCÓN,116000,4,184
Chalet,Avenida Doctor Rodríguez Miñón,495000,6,517
Casa Rural,Calle Chorretón 3,37000,4,174
Chalet,Larga 13,39500,5,161
Piso,Cotano 2,31000,3,116
Chalet,GUINDO 15,155000,4,153
Piso,av juventud 26,131000,3,90
Chalet,Carretera Alcorcon Plasencia,116000,4,20
Piso,Travesía Julio Arenillas 7,51000,3,104
Duplex,ROSALIA DE CASTRO 4,80000,3,30
Chalet,Pinar,135000,4,171
Casa Rural,Calle Pocapena 35,150000,4,1.100
Chalet,Calle Fernán Caballero 21,200000,4,139
Chalet,Calle Pisuerga,89000,3,114
Casa Rural,Polígono 506 parcela 5002,320000,5,100
Piso,SANTÍSIMA TRINIDAD,59000,3,80
Chalet,Calle Alberche,120000,5,182
Piso,Calle Príncipe Don Juan 16,95000,4,146
Chalet,Calle Ávila,96000,3,25
Chalet,Camino de la Parrilla 10,279000,4,121
Chalet,Yeguerizas,169000,4,85
Chalet,Calle Yeguerizas,21600,3,117
Chalet,Heras,130000,3,211
Casa Rural,Cuatro Postes Avila s/n,90000,3,751
Piso,Vereda del Esquileo,159500,3,89
Piso,NUEVA,25500,3,78
Chalet,Avenida de castilla y leon,290000,7,252
Piso,Calle Quevedo,78000,3,91
Chalet,barrio medio,82500,4,111
Casa Rural,Calle de Los Molinos 791,665000,6,238
Chalet,Calle Gloria Fuertes s/n,243200,4,142
Chalet,Calle Gloria Fuertes s/n,247000,4,128
Casa Rural,Pocillo Primera 40,65000,4,94
Chalet,Calle Romero,226000,4,155
Piso,Calle JUAN PABLO II 4,99000,4,12
Chalet,Calle Gloria Fuertes s/n,231400,4,129
Chalet,Calle Gloria Fuertes s/n,243700,4,137
Piso,Piscinas 12,70000,3,102
Chalet,Calle Gloria Fuertes s/n,247000,4,145
Chalet,Calle Gloria Fuertes s/n,227400,4,151
Chalet,Calle Gloria Fuertes s/n,243200,4,147
Chalet,Calle Gloria Fuertes s/n,227300,4,135
Chalet,Avenida del Rozado,350000,7,3000
Chalet,Calle Progreso,250000,5,148
Chalet,Carretera de Avila,159000,6,110
Piso,paco segovia 21,90000,2,61
Chalet,Calle Romero,226000,4,150
Piso,Calle JUAN PABLO II 4,99000,4,12
Piso,Piscinas 12,70000,3,108
Casa Rural,Pocillo Primera 40,65000,4,94
Chalet,Calle Gloria Fuertes s/n,238800,4,132
Chalet,Hervencias Altas - El Pinar,320000,3,105
Piso,Cebreros,71000,2,66
Chalet,Piedralaves,320000,5,533
Piso,El Tiemblo,52000,3,96
Piso,Avenida de los Derechos Humanos,107400,2,12
Chalet,Urbanización Polideportivo 13,93000,3,120
Piso,Calle la Mina,184000,2,85
Chalet,Calle Rosales,220000,4,240
Chalet,Arévalo,139900,3,106
Chalet,Moral 2,139000,3,81
Piso,Sonsoles,219900,4,127
Chalet,Calle chopos 3,120000,4,854
Chalet,La Encarnación,295000,4,158
Chalet,El Tiemblo,160000,4,3.060
Piso,Doctor Jesús Galán 5,150000,2,72
Chalet,Maello,105000,3,400
Chalet,Finca San Mateo s/n,550000,4,7000
Piso,Calle Garcia del Real 32,70000,2,65
Chalet,Adanero,45000,8,340
Piso,Avenida JUAN PABLO II s/n,175000,4,151
Piso,Centro,109000,3,103
Chalet,Arévalo,272000,4,151
Casa Rural,DISEMINADO s/n,850000,6,245
Chalet,El Tiemblo,188000,3,3400
Chalet,Camino Forestal s/n,152000,3,73
Chalet,Barraco,99900,5,16
Piso,ermita 5,70000,3,109
Chalet,Finca San Mateo s/n,550000,4,7000
Chalet,Barraco,99900,5,16
Chalet,Arévalo,149000,2,80
Chalet,bellavista 8,32000,3,93
Chalet,Adanero,45000,8,376
Chalet,El Tiemblo,188000,3,3400
Casa Rural,Camino Viejo de Poyales s/n,995000,3,115
Casa Rural,diseminado s/n,1200000,8,339
Casa Rural,Calle Concordia,35000,3,98
Casa Rural,Calle ERAS 55,149950,4,143
Casa Rural,ESCUELAS 2,30000,2,90
Chalet,Avenida de Antonio Fernández Orts Gavilanes 1,59000,5,187
Chalet,Calle Iglesia,150000,4,132
Piso,Calle San Pedro Bautista 23,50000,3,67
