Provincia,Id del anuncio,Título,Tipo de inmueble,Descripción,Teléfono,Dirección,Precio,Habitaciones
Melilla,101139482,Piso en Suceso Terreros s/n,Piso,"Se vende piso en el corazón de nuestra ciudad de Melilla. La vivienda cuenta con dos dormitorios con armarios empotrados, un baño completo, salón totalmente amueblado, cocina equipada con todos sus electrodomésticos, y una amplia terraza. La vivienda es un tercero sin ascensor, siendo la última planta del edificio. Contiene aire acondicionado y muebles empotrados en los dormitorios, además cuenta con una terraza de 16m2. La zona es inmejorable, a pie de todo tipo de comercios, farmacias, supermercados, cafeterías, bares.. . Para más información llame al o al INMOMEL. PRECIO NEGOCIABLE.",951121238,SUCESO TERREROS s/n,180000,2
Melilla,102090565,Piso en Calle Sargento Arbucias,Piso,"Se vende vivienda en Calle Sargento Arbucias en Melilla. Está dividida 3 habitaciones, 2 cuartos de baños, salón, cocina, garaje y trastero. La vivienda tiene una superficie construida de 88 m2, el trastero tiene casi 7 m2 y el garaje cerca de 15 m2. El inmueble es muy luminoso, todas las habitaciones son Exteriores. Orientación Sur con vistas al mar desde el Salón y el dormitorio principal. Totalmente amueblada y equipada para entrar a vivir. Armario vestidor empotrado de 4 metros de largo con zapatero incluido. Edificio tranquilo y de pocos vecinos. Ubicada a 5 minutos del centro y de la playa. Todos los servicios disponibles en mismo barrio. Supermercados, tiendas, panadería, farmacia, hospital. Para más información llamar al teléfono abajo indicado. REF. - VP300250.",951124594,Calle Sargento Arbucias,210000,3
Melilla,100936144,Piso en Calle gran capitan s/n,Piso,"Empire urban properties le ofrece en exclusiva este magnífico piso en zona centro de melilla. (IDEAL para alquileres de corto periodo)  El piso se encuentra en una de las zonas más comerciales y demandadas de la ciudad por la vida y lo concurrido de la zona. En un entorno muy tranquilo en pleno centro, por lo que realmente el coche no te hace falta. Es un edificio que está en muy buen estado. 8 vecinos en el edificio. Es un piso acogedor y por lo tanto es perfecto vivir en el centro de la ciudad. Cuenta con 103 m2 construidos aparte zonas comunes. Piso esta distribuido en un salón comedor, cocina amueblada con electrodomésticos, tres dormitorios con balcones, armarios empotrados, dos baños completos con ducha, aire acondicionado. Zona muy bien surtida de comercios, cafeterías y bares, tiendas y supermercados, etc. Lo mejor es que es una zona muy céntrica y hay muchísima demanda para alquilar de corta y larga duración. Empire urban properties ofrece también reformas del piso y garantiza el alquiler del inmueble de inmediato por 1350 euros mensuales presupuestos de reforma a consultar. ¡consúltanos sin compromiso!",851810786,Calle gran capitan s/n,189500,3
Melilla,102364059,"Piso en Calle Antonio San José, 2",Piso,"Maravilloso piso en el Tesorillo junto al cuartel de la guardia civil, de un dormitorio amplio con armario empotrado de pared totalmente revestido y llega hasta el techo del dormitorio, cuarto de baño completo con todos los sanitarios, plato de ducha y ventana, salón comedor amplio con salida a una terraza- balcón, con molduras de escayolas en el techo y la cocina totalmente amueblada y equipada con electrodomésticos. La vivienda tiene suelos en madera de color gres, puertas lacadas en blanco y preinstalación de aire acondicionado. Para tender hay una azotea comunitaria. La vivienda tiene 7 años y esta prácticamente nueva. Venta a visitarla que te encantara.",951123854,"Calle Antonio San José, 2",139500,1
Melilla,102366638,Piso en Paseo Maritimo Mir Berlanga s/n,Piso,"Se vende esta maravillosa casa frente a nuestra playa de Melilla. La vivienda cuenta con cuatro dormitorios con armarios empotrados, dos baños, cocina y salón con terraza. Es un cuarto con ascensor, además cuenta con zonas comunes (piscina, jardín.. . ) e incluye en el precio plaza de aparcamiento. La zona es ideal, frente a la playa y a pocos metros de cualquier tipo de comercio, bares, farmacias, supermercados.. . Para más información llame al o al INMOMEL.",951121238,Paseo MARITIMO MIR BERLANGA s/n,315000,4
Melilla,100801533,"Chalet adosado en Carretera farhana, 1",Chalet,"Excelente adosado muy amplio con 8 dormitorios en la Urbanización La Quinta. En planta baja consta de un gran recibidor, baño completo, cocina comedor con acceso a piscina y terraza, un salón- comedor de unos 60 metros en dos niveles. En la primera planta tiene 4 dormitorios amplios y dos baños, todos los dormitorios tienen acceso a diferentes terrazas. En la segunda planta dispone de 2 dormitorios, baño, una cocina que da servicio a una gran terraza y un estudio que se puede utilizar como despacho, zona de estudios, etc. En la planta sótano consta de un apartamento con dos habitaciones, baño completo y cochera para dos coches además de zona de trastero.  La vivienda dispone de aire acondicionado air zone y todos los materiales son de alta calidad. La Urbanización La Quinta dispone de un club social con amplia piscina, zona deportiva e infantil. Si desea una gran vivienda con piscina privada. o dude en visitarla.",851810936,"Carretera farhana, 1",519000,8
Melilla,102354564,"Ático en Paseo Marítimo Francisco Mir Berlanga, 1",Ático,"Venta o alquiler con opción a compra, de magnífico piso ático, construido en el año 2011 con increíbles vistas, situado en la mejor zona de Melilla Paseo Marítimo Fco. Mir Berlanga Nº 1. (Edificio Montes), con piscina y jardines en zonas comunes, a escasos metros de la Playa de San Lorenzo y Playa de los Cárabos. Varios supermercados en las inmediaciones, así como colegios, academias, etc. Calidades de lujo, diseño y comodidad, gres porcelánico en baños, lavadero y cocina, resto de la vivienda suelo de mármol, armarios empotrados de grandes dimensiones en habitaciones y pasillo de la vivienda, aire acondicionado frio-calor centralizado, ventanas de aluminio con rotura de puente térmico y doble acristalamiento climalit que le confiere un gran aislamiento térmico y acústico. La superficie total de la vivienda es de 328,20 m2 construidos, los cuales se distribuyen en 142,65 m2 de vivienda, 51.35 m2 terraza, 4.20m2 lavadero y 130m2 solárium, plaza de garaje y trastero. El piso consta de 4 habitaciones, cocina con lavadero y 3 baños completos (dos de ellos con claraboyas que les otorgan una excelente luminosidad y ventilación). Vivienda muy luminosa y en perfecto estado. Se entrega completamente amueblada, puerta de entrada acorazada grado IV con doble cerradura, alarma en propiedad, no de alquiler en toda la vivienda, con grabación en terraza y entrada de la vivienda. Cocina totalmente equipada con electrodomésticos de gran calidad y eficiencia energética, lista para entrar a vivir. La plaza de garaje consta de 29.35m2 construidos y junto a ella se encuentra el trastero de 7.25 m2 construidos, también con puerta acorazada. Si te interesa alguna opción, contacta con el número que aparece en el anuncio.",625141651,"Paseo Marítimo Francisco Mir Berlanga, 1",760000,4
Melilla,102260451,Ático,Ático,"Grupo Inmobiliario Concreces, pone a la vente exclusivo ático en la calle Cicerón (Alfonso XIII) ¡Totalmente reformado y amueblado! .  Situado en unas de las zonas de la ciudad más tranquila, cerca de comercios, farmacias, parque, hospital.. . Vivienda de 96m2 + terraza de 15,90m2 y solárium privado de 50,22m2. La vivienda consta de un salón luminoso con acceso a la terraza ( la ventana de la terraza tiene persiana motorizada). La terraza esta equipada con armario para lavadora, fregadero. Desde la terraza se tiene acceso al solárium privado, totalmente equipado con mobiliario de jardín, toldos, gimnasio, barbacoa, nevera, etc. Las vistas son maravillosas, dejando a un lado el mar y al otro todo Melilla. También dispone de cocina amplia totalmente equipada y en buen estado. Ofrece 3 habitaciones, la de matrimonio (con baño) tiene dos armarios empotrados. Las otras dos sin armarios empotrados. Dos baños completo, baño dormitorio principal con bañera y el otro con plato de ducha. Además incluye plaza de garaje y trastero dentro del mismo edificio. Aire acondicionado centralizado. El edificio consta de depósito de agua propio. Comunidad: 60€ ¡No dejes pasar este espectacular ático! Estamos en: Calle General Chacel 8,1ºB Instagram: inmobiliariaconcreces Facebook: Grupo Concreces Web: Teléfono: [IW].",951124588,Alfonso XIII,305000,3
Melilla,101077392,"Piso en Calle Jardín Valenciano, 27",Piso,"VIVIENDA EN VENTA EN URBANIZACION CON PISCINA Y PISTAS DE PADEL  El inmueble consta de 95 m2 y dispone de 3 dormitorios, dos cuartos de baño, salón amplio con acceso a la terraza y cocina completamente nueva.  Los dormitorios disponen de armarios empotrados, uno de ellos con cuarto de baño completo en suite.  La terraza tiene acceso desde el salón y dos de los dormitorios, se encuentra cerrada con cortinas de cristal, que permiten abrirlo en los días soleados y cerrarlo para aquellos menos provechosos, también conocido como lumon y tres toldos a lo largo de toda la terraza.  Dispone de patio con lavadero, plaza de garaje y trastero.  El residencial dispone de zonas comunes, zonas verdes, piscina, pistas de pádel y sala multiusos, que puedes reservar bajo disponibilidad.  Para recibir mas información póngase en contacto con nosotros.",951124141,"Calle Jardín Valenciano, 27",255000,3
Melilla,101388462,"Ático en Calle Doctor Juan Ríos García, 7",Ático,"MARAVILLOSA VIVIENDA DE 300 METROS EN EL CENTRO DE LA CIUDAD  Disfruta de los metros que necesitas en el centro de la ciudad, similar a un chalet en una sola planta, sin necesidad de subir escaleras.  La vivienda consta de cuatro dormitorios distribuidos de la siguiente: consta de un vestíbulo distribuidor, salón comedor de mas de 35 metros, dormitorio principal con un majestuoso cuarto de baño en suite con bañera y plato de ducha y lavabo de doble seno y vestidor, tres dormitorios amplios individuales, un salón de estar que puede mantenerse o convertir en otro dormitorio, dos cuartos de baño completos y un aseo, cocina independiente, lavadero y solárium o zona para tender la ropa, además dispone de alhacena/ trastero y de una terraza con cerramiento de madera y aire acondicionado donde disfrutar de los maravillosos días que nos regala esta ciudad.  No dudes en llamar para solicitarnos la información que desees o concertar una visita.  Nuestro WhatsApp es.",951124141,"Calle Doctor Juan Ríos García, 7",412000,4
Melilla,100623967,Piso en Barrio Del Real,Piso,"Se vende piso en el barrio del Real en Melilla. 98 M2 divididos en 3 dormitorios, 2 cuartos de baños, cocina y salón. Aire acondicionado centralizado con sistema AIRZONE, totalmente automatizado. Plaza de garaje independiente y trastero, de un total de 20,92 m2, ya que el trastero está a continuación del garaje ganando así más espacio para vehículo. Totalmente amueblado. Para mas información contactar al número de teléfono REF. - VP400214.",951124594,BARRIO DEL REAL,260000,3
Melilla,99470421,Piso en Avenida Santander s/n,Piso,"Se vende este magnífico piso en la avenida santander, en el barrio de la vitoria. La vivienda consta de cuatro dormitorios completos, un baño, cocina reformada totalmente equipada con todos sus electrodomésticos, salón y terraza. Es un primer piso con ascensor, tiene 110m2 construidos, y se vende totalmente amueblada. La zona es muy buena, a pocos metros de la universidad, hospital, supermecados, pizzería, cafeterías.. . También tiene la opción de alquilarse por habitación, 300€ por habitación. Para más información llame al o al INMOMEL.",951121238,Avenida SANTANDER s/n,152000,4
Melilla,97433114,Casa independiente en Calle Cabo Ruiz Rodriguez s/n,Chalet,"La zona de Calvo Sotelo es una de las mejores zonas para vivir. Ya que esta zona tiene todo lo que necesitas para disfrutar de una vida tranquila y, a la vez, de un sinfín de comercios, colegios, restaurantes. Te ofrecemos esta magnifica propuesta no solo por su ubicación si no además por tratarse de una Casa Mata de 315 m2 repartidos en las tres plantas y de doble fachada. Si estas pensando en las tediosas escaleras a la hora de subir la compra, no os preocupéis ya que su futuro hogar dispone de ascensor para facilitar el trabajo.   La vivienda esta distribuida en 5 dormitorios, 4 baños, 2 amplios salones, 2 cocinas independientes con patio en una de ellas, una amplia azotea para disfrutar de una barbacoa o para tomar el sol. Y despreocúpate de buscar aparcamiento porque dispone de una amplia cochera para dos coches y de espacio suficiente para poder tener una zona de almacenaje. Porque perder esta Oportunidad? Llámanos al 620 95 93 63/ 952 69 60 30 para mas información.",851810581,Calle CABO RUIZ RODRIGUEZ s/n,490000,5
Melilla,39540645,"Piso en Capitan Carlos De Lagandara, 52",Piso,"Piso situado en el barrio de calvo sotelo, zona muy tranquila. Dispone de 3 dormitorios, un gran salon, 2 baños y un pequeño patio. Ventanas de climatex, cocina completamente amueblada con una de las mejores marcas, toda la casa tiene tarima flotante lo que hace que sea aun mas acogedora. Buenas vistas. , Muy soleada. Tiene una gran plaza de garaje, trastero independiente opcional por 10.000€ También acepta ALQUILER CON OPCION A COMPRA. Ineteresados llamar al 620959363 o al 952696030.",851810581,"CAPITAN CARLOS DE LAGANDARA, 52",186000,3
Melilla,101467633,Piso en Calle Legion s/n,Piso,"Se vende esta magnífica vivienda en una de las mejores zonas de nuestra ciudad de Melilla, El Real. El piso cuenta con tres amplios dormitorios con armarios empotrados, dos baños recién reformados, cocina totalmente equipada con todos sus electrodomésticos, patio amplio y salón. La vivienda tiene unos 105m2 aproximadamente, es esquinera y cuenta con todos los cuartos a exterior, es una entreplanta sin ascensor pero con pocas escaleras a subir (8 escalones). Además de patio cuenta con aire acondicionado (salón y cuarto principal). La zona es inmejorable, a pie de calle de todo tipo de comercios, panaderías, farmacias, carnicerías, supermercados.. . Para más información llame al o al INMOMEL.",951121238,Calle LEGION s/n,180000,3
Melilla,100905674,Casa independiente en Pedro Avellaneda s/n,Chalet,"Te traemos la oportunidad de obtener una Casa Mata con muchas posibilidades ya sea por su ubicación o por sus dimensión, en una calle muy demandada por su cercanía a gran variedad de comercios y a pocos minutos del paseo marítimo. La vivienda esta compuesta de 4 dormitorios, 2 baños, salón y también dispone de azotea.  Se encuentra totalmente reformada con materiales de buenas calidades. Para más información póngase en contacto con nosotros llamando al /.",851810581,Pedro Avellaneda s/n,360000,4
Melilla,100537604,"Piso en Calle Gurugú, 13",Piso,"Se vende este magnífico piso en una de las mejores zona de nuestra Ciudad de Melilla, El Real. El piso cuenta con tres dormitorios con armarios empotrados, dos baños, cocina recién reformada y totalmente equipada con todos sus electrodomésticos, patio, salón y terraza. La vivienda tiene 129m2, además cuenta con plaza de garaje y 2 trastero (incluido en el precio). Urbanización con piscina, parque, pista de paddel.. . (zonas comunes). La zona es inmejorable, a pocos metros de cualquier tipo de comercio, farmacias, supermercados, bares.. . Para más información llame al 951 327 869 o al 653 605 766. INMOMEL.",951121238,"Calle Gurugú, 13",265000,3
Melilla,101849717,Ático en Patio Del Cura s/n,Ático,"Si estas buscando un piso con grandes vistas, terraza y en una zona tranquila, entonces esta es Tu oportunidad.  Su futuro hogar dispone de 2 dormitorios con aire acondicionado en cada uno de ellos inclusive en el amplio y luminoso salón, cocina con lavadero, 1 baños. Además, el ático cuenta con una amplia terraza para que disfrutes del buen tiempo, armarios empotrados, y trastero, para optimizar tu espacio de almacenaje. La vivienda, se vende amueblada y en buen estado, lista para comenzar la mudanza. También dispone de piscina comunitaria para poder disfrutar de ella en estos meses de verano y no te preocupes por el aparcamiento ya que el ático dispone de plaza de garaje. Llámanos al para más información sin ningún compromiso.",851810581,PATIO DEL CURA s/n,195000,2
Melilla,100309534,Ático en Paseo Marítimo Francisco Mir Berlanga s/n,Ático,"Porque pensamos en su bienestar, Consulting Melilla te ofrece este Ático en primera línea del paseo marítimo y en uno de los edificios más cotizados gracias a las comodidades y calidades que ofrece esta urbanización. Además si te gusta dar largos paseos por el mar o eres amante del playa, esta es TÚ oportunidad.  La vivienda se encuentra en un recinto privado donde podrás disfrutar de zonas verdes y piscina además dispondrás de un hogar con 4 dormitorios, 3 baños, un amplio y luminoso salón con salida a una terraza de unos 51m2. También dispone de una cocina totalmente equipada y con electrodomésticos de las mejores calidades. Como anejos adicionales tu futuro hogar dispone de lavadero, plaza de garaje y trastero, cuando hablamos de calidades no podemos dejar de mencionar Calidades de lujo, diseño y comodidad, gres porcelánico en baños, lavadero y cocina totalmente equipada con todo lujo de detalles, y en el resto de la vivienda suelo de mármol, armarios empotrados de grandes dimensiones en habitaciones y pasillo de la vivienda, aire acondicionado frio-calor centralizado, mosquiteras en todas las ventanas, sistema de alarma para ofrecer más seguridad, ventanas de aluminio con rotura de puente térmico y doble acristalamiento climalit que le confiere un gran aislamiento térmico y acústico. Llámanos al 620 95 93 63/ 952 69 60 30 y sabrás la diferencia entre la casa que tienes y el hogar que puedes tener.",851810581,Paseo Marítimo Francisco Mir Berlanga s/n,760000,4
Melilla,40572973,"Piso en Calle Méndez Núñez, 26",Piso,"Espectacular piso bien situado y totalmente amueblado con mucha luminosidad y buena distribución de habitaciones. Dispone de tres dormitorios bien ventilados e iluminados gracias a las ventanas que hay en cada habitación y bastante amplios. Hay dos armarios empotrados bastante grandes. El salón es muy espacioso y con una cocina muy graciosa totalmente amueblada incluida con secadora.  Tiene dos baños. Posibilidad de alquilar por temporada corta, maximo 15 dias. Precio Negociable.",851810581,"Calle Méndez Núñez, 26",160000,3
Melilla,100195998,Chalet adosado en carmen conde abellan s/n,Chalet,"Se vende este maravilloso chalet adosado de 270m2 en el barrio de la constitución. La vivienda cuenta con cinco dormitorios con armarios empotrados, dos baños y un aseo, cocina totalmente amueblada con todos sus electrodomésticos, salón amplio, patio, terrazas y garaje propio. Es una urbanización con zonas comunes (jardín, piscina) y además cuenta con aire acondicionado centralizado frío y calor. Para más información llame al 951 327 869 o al 653 605 766. INMOMEL.",951121238,carmen conde abellan s/n,390000,5
Melilla,100627393,Ático en Calle Actor Tallaví,Ático,"Se vende ÁTICO en Calle Actor Tallaví en Melilla. 80 M2 construidos, divididos en 2 habitaciones, 1 cuarto de baño, salón, solarium y trastero. La vivienda dispone de los siguientes detalles: * Aislamiento del techo en su totalidad con fibra de vidrio de 5 cm. de grosor. * Bomba de presión para cuando cortan el agua, aspirando agua de depósito de la caja para tener presión de agua en la vivienda. * Aire acondicionado y calefacción en toda la casa. * Caja fuerte empotrada. * Cerramiento de una parte de la terraza, con ventanas dobles, de correderas, con tres puntos de cierre. * Alarma de Securitat Direct, pudiéndose conectar de forma general o de modo perimetral, aún con personas dentro, bloque puertas y ventanas. * Instalación de fibra óptica hasta la vivienda. * Ósmosis para filtración de agua de red. * Muebles y puertas de de madera maciza de pino rojo fabricado todos a medida. * Previsión, aprobado en acta de vecinos de ascensor. Para mas información contactar al número de teléfono REF. - VAT200213.",951124594,Calle Actor Tallaví,145000,2
Melilla,101066068,Ático en Calle Gurugú,Ático,"Se VENDE ÁTICO en el barrio del REAL de 358 M2, en Melilla, también la opción de ALQUILER CON OPCIÓN a COMPRA. Ático espectacular en el CONJUNTO RESIDENCIAL LA ARAUCARIA, con 5 dormitorios, 3 cuartos de baños, 2 salones, 2 cocinas y 1 gimnasio. Los 358 m2 están distribuidos de la siguiente manera: 148 m2 de casa, 77 m2 de terraza y 133 m2 de solárium. Consta también de aparcamiento-trastero de 15 m2, sin lugar a dudas un inmueble muy TOP y en un sitio privilegiado de la ciudad. Para más información contactar al número de teléfono INDICADO EN DATOS INTERNOS VAT500219.",951124594,Calle Gurugú,590000,5
Melilla,100329214,Piso en Paseo maritimo mir berlanga,Piso,"Se vende piso en primera línea de playa en Calle Francisco Mir Berlanga en Melilla. 127m2, divididos en vestíbulo, pasillo, salón-estar, cocina y lavadero, 4 dormitorios, 2 cuartos de baño y dos balcones, de 2 m2 cada uno. Plaza de garaje de 12 m2 y trastero. Piscina comunitaria, gimnasio y sauna. Llame al 636893600 para más información, y para concretar una cita para ver el inmueble. Situado en una de las mejores zonas de la ciudad, playa, centros comerciales y centros de salud a 2 minutos andando. REF. - VP400119.",951124594,Paseo maritimo mir berlanga,325000,4
Melilla,99624850,Piso en Calle General Polavieja,Piso,"Te ofrecemos la oportunidad de vivir en una zona muy demandada y en un edificio con muy poca antigüedad. Se trata de un edificio que no solo destaca por su riqueza arquitectónica, su enclave privilegiado si no que además ofrece calidades inmejorables. Se trata de una segunda planta distribuida en 2 habitaciones muy amplias, 2 baños, un amplio salón bien iluminado gracias al ventanal ofreciendo unas fantásticas vistas, cocina independiente totalmente equipada (termo eléctrico, lavadora, lavavajillas, frigorífico) con todo lujo de detalles y mejores marcas. Además en la suite principal podrás disfrutar de un balcón que invita al descanso y relajación. Cuando hablamos de calidades, hablamos de solería de parqué prego, preinstalación de aire acondicionado, carpintería de aluminio de 1ª calidad, con perfiles curvos, doble acristalamiento y rotura de puente térmico protegiendo del ruido y de los cambios brusco de clima de nuestra ciudad. En las zonas comunes podrás disfrutar de solería en mármol y paredes aplacado en mármol verde serpentina. Llámenos al para más información y concertar una cita.",851810581,Calle General Polavieja,185000,2
Melilla,97028651,"Casa independiente en Hipodromo, 1",Chalet,"Estupenda casa unifamiliar ¡EXCELENTE OPORTUNIDAD ÚNICA en la ciudad! situada en una de las mejores zonas de Melilla, a escasos metros de la playa. Está distribuida en cuatro plantas, empezando por la planta baja que tiene Cocina, Salón y Baño. En la primera planta nos encontramos un salón espectacular con la peculiaridad de no tener ninguna columna, lo que le confiere una amplitud increíble. Pasando a la segunda planta, encontramos cuatro estancias: cocina, salón, salita y baño. Y, por último, en la cuarta planta están las habitaciones, cada una con su respectivo armario empotrado a excepción del principal, que tiene vestidor propio muy amplio y luminoso. Terraza/azotea completamente abierta para aprovechar las vistas a Este, Sur y Oeste, a las que está orientada la vivienda.   ¡IDEAL PARA INVERSIONISTAS! El inmueble fue construido con la idea de ser un edificio plurifamilar, con lo que nos da la oportunidad de distribuir cada planta en viviendas separadas para su posterior venta o arrendamiento. No pierdas está oportunidad y ponte en contacto con nosotros a través del número 662644800 (también whatsapp).",951124530,"HIPODROMO, 1",550000,3
