Id del anuncio;Título;Tipo de inmueble;Descripción;Teléfono;Dirección;Precio;Habitaciones
102380165;Casa independiente en Calle Comarca Valle de la Vera;Chalet;"CHALET INDEPENDIENTE CON JARDÍN ¿Qué le parecería vivir a un paseo de Cáceres (Ciudad Patrimonio de la Humanidad), y a la vez en una zona tranquila? Si este estilo de vida es para usted, y quiere disfrutarlo en una casa acogedora con su jardín propio, quizás sería una buena idea echar un vistazo a esta propiedad.  HOUSFAN les presenta este elegante chalet que se encuentra en la urbanización La Sierrilla II, construido sobre una parcela de 562m2 en un dinámico espacio ajardinado abierto, lleno de vida. Con grandes ventanales y varios accesos al jardín. Todas las habitaciones tienen vistas al jardín. La vivienda con 262 m2 tiene tres plantas, en la planta baja encontramos la zona de vivienda con distribuidor, salón comedor, cocina con salida al cenador del jardín, sala de estar y cuarto de baño. La planta superior alberga la suite abierta, que incluye el dormitorio, un baño completo con ducha y ventana al exterior, un gran vestidor y dos amplios dormitorios con armarios empotrados y un cuarto de baño. En la planta semisótano tenemos un amplio salón, una cómoda zona de limpieza, el hueco de la escalera hace las veces de trastero y bodega. La planta semisótano también alberga un garaje de fácil acceso para dos coches. La vivienda dispone de calefacción individual por gas propano, aire acondicionado por Split, y ventanas climalit. Una villa moderna en la mejor ubicación de la urbanización La Sierrilla II, perfecta como residencia habitual, gracias a su cercanía a Colegios, Centros Comerciales y servicios de todo tipo. HOUSFAN te invita a ponerte en contacto con nosotros para asignarte tu personal shopper que te acompañará en tu visita y responderá a cualquier duda sobre esta magnífica propiedad. HOUSFAN, EXPERTOS EN TU HOGAR.";927894367;Calle Comarca Valle de la Vera;320000;4
101866979;Chalet;Chalet;"ELEGANTE CASA EN EL CORAZÓN DEL VALLE DEL JERTE-CÁCERES. Esta hermosa y elegante casa señorial se encuentra en el Valle del Jerte, en Cáceres, Extremadura. A menos de dos horas y media en coche desde la ciudad de Madrid y su aeropuerto internacional, puede disfrutar de esta hermosa región, con infraestructuras consolidadas y conexiones internacionales. El Valle del Jerte y su entorno es una de las zonas más bonitas de España, con su espléndida naturaleza, parques protegidos, montañas, ríos y cascadas. ¡Uno de los secretos mejor guardados de España! La ubicación de esta joya es inmejorable, junto al río Jerte, lo que te brindará un oasis de paz y bienestar. Entramos en esta elegante casa con estilo. Es una mansión con 200 años de historia, renovada en 2004 por un arquitecto. La casa tiene 4 niveles distribuidos en tres plantas. En el primer piso estamos rodeados de un estilo clásico elegante romántico. Esta planta se distribuye en dos habitaciones dobles, una principal con una gran cama y una habitación de invitados, las estancias son amplias y luminosas. Un baño independiente con clase, exquisitamente reformado con plato de ducha. Un gran armario nos llama la atención por su estilo impecable. En ambas salas observamos molduras decorativas del techo del interiorista Pascual Ortega. La elegante escalera clásica nos lleva a la segunda planta y zona de día. Nos recibe una hermosa y luminosa sala de estar con impresionantes ventanales de techo alto. La sala de estar está equipada con una auténtica chimenea de mármol y radiadores. Aire acondicionado para estar fresco y cómodo. En la misma planta, también encontramos la cocina independiente de estilo americano, moderna que se integra de forma natural con el estilo noble y clásico, equipada con materiales y electrodomésticos de primera calidad con un gusto exquisito. Desde el salón accedemos al estudio tipo loft diáfano por otra escalera de diseño, con baño propio y cama individual. Uso multifuncional, también pensable como oficina, ideal para trabajadores nómadas. Desde el salón se accede a la balaustrada de madera "solanas", terraza exterior que invita a disfrutar de las vistas a la montaña. Y por último, en la planta baja encontramos una plaza de garaje equipada con otra chimenea un baño, una bodega, un trastero, la caldera de gasoil. El garaje ofrece espacio para dos coches y una moto.  Una gran oportunidad en la región secreta mejor guardada de España. Lucia –  O. P. : 26/08/2023.";936176292;Navaconcejo;385000;3
101645001;Piso;Piso;"Piso al lado de la biblioteca, céntrico en Cáceres junto a Cánovas Disopone de tres habitaciones amplias, salon, cocina con despensa y terraza lavadero acristalada. Incluye un amplio garaje de con capacidad para coche y moto, también tiene, trastero de 10 metros con gran armario. La cocina esta amueblada y cuenta con electrodomésticos. Un baño y un aseo. Reformado con ventanas con climalit, tarima, puertas nuevas y baño y aseo reformados. Edificio con ascensor Cercano a servicios de todo tipo. [IW].";927899968;Casco Antiguo;170000;3
101653166;Piso;Piso;"Vivienda en Residencial Infanta Isabel, 3 habitaciones y dos baños. La vivienda consta de tres habitaciones amplias todas ellas con armarios empotrazdos de gran capacidad.  Dos baños, uno de ellos con bañera y otro con plato de ducha, ambos con mampara.  Amplio salón con maravillosas vistas a la zona del Paseo Alto, salida a un pequeño balcón. Cocina ideal totoalmente equipada con salida a terraza lavadero.  Se vende amueblado.  Tarima flotante. Calefacción de gas y aire acondicionado en toda la vivienda.  El residencial tiene piscina comunitaria y zona de juegos infantil. Rodeado de zonas verdes en una maravilloso residencial alejado del ruido de la ciudad, con todos los servicios esenciales alrededor.  Dispone de plaza de garaje y trastero.  Si desea una vivienda céntrica en un maravilloso residencial, contacte con Nexus Inmobiliaria en el [IW].";927899968;Aguas Vivas - La Zambomba;177000;3
99081726;Dúplex;Duplex;"Totalmente reformado, atico duplex en zona plaza Italia, con muchos servcios cercanos, desde colegios, farmacia, tiendas de cercania, etc. Se distribuye en dos plantas, la baja con dos dormitorios, y una salita o despacho, cuarto de baño completo. En planta bajocubierta, (tiene mucha altura) disponemos de un amplio salon con salida a terraza abierta. Cocina individual y un aseo con inodoro y lavabo. Dispone de una zona de trastero en el altillo, al que se accede por una escalera escamoteable, donde se situa la caldera. Tiene renovada la electricidad, fontaneria, instalada calefacción y tejado renovado integralmente. Para entrar a vivir. Consultanos sin compromiso. ref DUP0982.";927899968;Casco Antiguo;149000;3
101170682;Piso;Piso;"Espectacular piso en zona de Montesol.  La vivienda consta de dos habitaciones, la principal con armario empotrado y salida a la terraza. Y otra habitación secundaria con armario empotrado.  Un baño amplio y totalmente equipado con plato de ducha y mampara y un aseo.  Salón amplio con terraza con vistas a la zona.  Cocina ideal con muebles de diseño.  Calefacción por aerotermia y aire acondicionado.  Si desea vivir en una zona tranquila rodeado de todos los servicios esenciales al alcance de su mano ¡Esta es su vivienda! ¡Es su oportunidad, no la deje escapar! En Nexus Inmobiliaria estaremos encantados de atenderle. LLAMENOS AL [IW].";927899968;Montesol - Mejostilla;140000;2
99608763;Piso en Avenida de la Vera;Piso;"Piso en venta en la Avenida de la Vera, en Plasencia. Ubicado en una tercera planta con ascensor, muy próximo al centro de la ciudad, a zona comercial y financiera y al parque de la Isla. Se vende totalmente reformado y amueblado. Está distribuido en salón comedor, terraza cerrada, cocina amueblada recién reformada, 3 dormitorios y un baño con plato de ducha. Equipado con suelos de parquet, puertas de roble nuevas, armario empotrado en la habitación principal, ventanas de aluminio y calefacción de bomba frío calor.";927892276;Avenida de la Vera;115000;3
100362629;Ático en Calle las Grullas;Ático;"BRICKASA INMOBILIARIA, les ofrece esta ESPECTACULAR  vivienda en venta. Vivienda ÁTICO DUPLEX, se compone de tres dormitorios y dos baños, distribuidos en dos planta. * Primera planta, con hall de entrada, con cocina totalmente equipada, salón con terraza, dormitorio y baño, totalmente exterior. * Segunda planta, se compone de dos  dormitorios y un gran baño, terraza de unos 80 metros cuadrados con unas vistas impresionantes. La vivienda cuenta con una gama de altas calidades en su construcción, aire acondicionado y calefacción centralizado por conductos y agua caliente por calentador de aerotermia. Orientación inmejorable. Plaza de Garaje y Trastero. Ubicación magnifica, con todos los servicios necesarios a su mano. (Colegios, supermercados etc... ) Si estas buscado vivienda con estas características  esta vivienda es la ideal, VIVIENDA DE ENSUEÑO. Para más información no duden en ponerse en contacto con nosotros. Brickasa. Nos encontramos en Gil Cordero 6 ( Cáceres).";927893154;Calle las Grullas;220000;3
87023454;Piso;Piso;"Precioso y amplio piso al lado de la calle San Pedro a tan solo un minuto del centro.  Distribuidor con amplio armario empotrado ideal para utilizar como recibidor. Gran salón muy luminoso con salida a amplia terraza, la terraza dispone de toldos para evitar las horas de más calor.  Además, en la terraza tenemos un amplio armario empotrado con capacidad de almacenaje y vistas a la zona.  Cocina rústica muy coqueta con armario alacena acristalado y perfilería en aluminio color madera, con banco para un descanso mientras cocina hecho con material.  Las vistas desde la cocina son preciosas, a los pinares de las Carmelitas recordando el campo y aire fresco. Los dormitorios tienen preciosos armarios empotrados acristalados hechos a medida con altillos. La vivienda tiene siete armarios empotrados en todo su conjunto. Todas las ventanas de la vivienda son Climalit y oscilobatientes con mosquitera y persianas nuevas. Aire acondicionado y calefacción central.  Sistemas de electricidad y fontanería nuevos. Carpintería a medida en toda la casa desde la entrada hasta las habitaciones. Dos baños de carácter rústico, uno de ellos con bañera amplia y otro con plato de ducha.  Suelo en toda la vivienda de tarima.  Dispone de garaje. Se entrega recién pintado.  Vive en una de las zonas más exclusivas y cómodas de Cáceres, con todos los servicios en la puerta de su casa, supermercados, colegios, tiendas. Si está buscando una vivienda amplia y con buena iluminación y vistas ¡Esta es su vivienda! No dude en contactar con Nexus Inmobiliaria, estaremos encantados de atenderle. [IW].";927899968;Centro;186000;4
91230508;Piso;Piso;"Coqueto piso de tres dormitorios y dos baños al lado de las Carmelitas. Los dos baños están completos, uno con plato de ducha y otro con bañera hidromasaje.  Enorme cocina con office y salida a patio interior, ambas con muchísima luz natural.  Salón muy espacioso con salida a terraza exterior con vistas a la zona.  Aire acondicionado en el salón y calefacción central Muy luminoso y céntrico ya que, se encuentra a tan sólo un minuto andando del centro.  Si desea vivir en pleno centro de la ciudad o invertir. Esta es una gran oportunidad para ambas cosas. No dude en contactar con Nexus Inmobiliaria ¡Estaremos encantados en atenderle! [IW].";927899968;Centro;144000;3
96915762;Piso;Piso;"Excepcional piso muy bien reformado y en muy buen estado listo para entrar a vivir. Dispone de cuatro habitaciones, un baño completo y un aseo. Calefacción por caldera de gas, dos splits de aire acondicionado en habitación principal y salón. Todas las ventanas con climalit. Muy pocos vecinos, solo un piso por planta. Hay una terraza en la azotea, con una separación por vecino. Posibilidad de un garaje en edificio cercano, a dos minutos andando, +15.000 €. Nota, el edificio no dispone de ascensor. Es una segunda planta. [IW].";927899968;Centro;129000;4
97320565;Piso;Piso;"Estupenda vivienda de 4 habitaciones en Residencial Beatriz, dispone de ámplio salón, de dos estancias, una zona de estar y otra de comedor, la zona de estar tiene integrada la terraza que genera mucha luz y vistas despejadas a la puerta trasera del parque del Principe, zona de completo silencio. Saliendo del salón comedor encontramos la cocina, ámplia, con terraza lavadero y habitación y baño de servicio, la zona de servicio tiene una segunda puerta de entrada. El pasillo conduce a la zona de dormitorios, tiene tres, todos con armarios empotrados. El dormitorio principal tiene baño en suite. En total, la vivienda tiene dos baños y un aseo. Aire acondicionado centralizado y calefacción individual. En residencial cerrado con piscina y zona ajardinada, junto al parque del Principe. Dispone de ámplia plaza de garaje y trastero incluidos en el precio. [IW].";927899968;barrio Parque del Príncipe - La Madrila;288000;4
99338603;Chalet adosado en Calle Cerro de las Colmenas;Chalet;"Estupenda casa adosada en venta, prácticamente nueva de 198 m/2 construidos, con características difíciles de encontrar, destacando entre ellas sus calidades, ubicación, garaje para varios coches y patio. Distribuido en tres plantas: La planta de entrada consta de recibidor, amplio garaje con salida a patio. La primera planta distribuida en salón- comedor, cocina con salida a terraza cerrada, 1 habitación y 1 servicio completo. La segunda planta distribuida en 3 habitaciones (habitación principal con baño completo y armario empotrado), y un servicio completo en pasillo. Suelos porcelánicos, calefacción gasoil, varios equipos de refrigeración con bomba de calor y frío distribuidos en las todas plantas, doble ventana con cristales climalit, puertas de madera e infinidad de detalles donde se observa lo cuidado y el gran estado de conservación en el que se encuentra. Muy luminoso y acogedor, ubicado en un entorno privilegiado y único, en Jaraíz de la Vera, municipio de unos 6.500 habitantes, situado en el noreste de la provincia de Cáceres, comunidad autónoma de Extremadura en el centro-oeste de la Comarca de la Vera, de la cual es la cabecera y la población más importante, contando con todo tipo de servicios.";960371977;Calle Cerro de las Colmenas;184000;4
102334736;Dúplex en Calle Santo Domingo de Guzmán;Duplex;"Especular dúplex en venta, de 107 m2 construidos, en magnifica zona "Santo Domingo de Guzmán", exterior, muy luminoso y cómodo, quinta planta con ascensor. La vivienda cuenta con 4 dormitorios, salón-comedor con balcón, 2 baños completos, cocina amueblada con salida a terraza- tendero, despensa y plaza de garaje, (posibilidad de adquirir trastero en alquiler). Se distribuye de la siguiente forma: -PLANTA ENTRADA distribuida en: Holl de entrada Salón-comedor con salida a balcón y excelentes vistas hacia el parque de La Isla y Sierra de Santa Barbara. 1 Dormitorio. Cocina con salida a terraza-tendedero. Despensa. 1 baño completo. -PLANTA SUPERIOR distribuida en: 3 dormitorios (uno con terraza cerrada) 1 baño completo. Calefacción eléctrica, aparatos de aire frío y calor, ventanas climalit, suelos porcelánicos, puertas de madera, armarios empotrados, e innumerables detalles de calidad.. . UBICADO en una zona privilegiada! , junto al Parque La Isla y a 3 minutos andando del centro, zona de mucho aparcamiento, con nuevos proyectos aprobados de la construcción de un colegio y ampliación de plazas de parquin gratuitas, rodeado de servicios de todo tipo. Inmejorable oportunidad!";960371977;Calle Santo Domingo de Guzmán;168000;4
102369276;Piso en Avenida de la Vera;Piso;"Se vende extraordinario piso de 236 m2 construidos, exterior, muy luminoso y cómodo, materiales de primeras calidades, segunda planta con ascensor como entrada principal, muy bien distribuido en 6 amplias habitaciones (algunas con salida a terraza), 2 baños completos (uno con plato de ducha y otro con bañera), amplio salón comedor muy acogedor, cocina sin electrodomésticos y trastero. Dispone de varias terrazas muy amplias (una en Azotea), calefacción gas natural centralizada (instalación de contadores individuales a corto plazo), ventanas climalit, suelos de tarima y multitud de detalles de calidad. Se vende sin muebles. Finca con portero físico, ubicado en una zona privilegiada, junto a la fuente del caballo, a 3 minutos del centro, del parque de La Isla, Colegios, Tiendas, Farmacia, centro de salud Luis de Toro, parada de bus.. . Si buscas un piso acogedor, luminoso, en muy buena zona y bien comunicada, es tu oportunidad.";960371977;Avenida de la Vera;240000;6
88701194;Ático en Calle San Pedro;Ático;"Se vende espectacular ático abuhardillado a estrenar, de 76 m2, exterior, muy luminoso, distribuido en dos habitaciones, salón-comedor, 1 servicio con sanitarios de porcelana vitrificada y grifería mono-mando, cocina con despensa, esplendida terraza con vistas a la Sierra de Santa Barbara, calefacción gas ciudad, suelos de parqué, suelos de gres antideslizante en cocina y servicio, ventanas climalit anti rotura, puertas de roble.. . "máximas calidades". Inmejorable ubicación, junto a la Calle del Sol, a 200 metros de la Plaza Mayor, calle tranquila próxima a zona de amplia zona de aparcamientos.";960371977;Calle San Pedro;109000;2
102095960;Piso en Avenida del Valle;Piso;"Se vende extraordinario piso de 165 m2 construidos, exterior, en segunda planta con ascensor, muy bien distribuido en 4 dormitorios (uno con baño y otro con terraza), 2 baños completos, amplio salón comedor con salida a espectacular terraza, sala de estar, cocina equipada con todos los electrodomésticos con despensa y salida a terraza-tendedero, y trastero. Dispone de calefacción centralizada de gas natural, aparatos de aire caliente y frío, armarios empotrados, suelos porcelánicos. Ubicado en una zona privilegiada, cerca del Centro, Parque de La Isla, Carrefour, rodeado de establecimientos de todo tipo de servicios, parada de bus.. . Si buscas un piso acogedor, luminoso, en muy buena zona y bien comunicada, es tu oportunidad.";960371977;Avenida del Valle;160000;4
97861025;Chalet;Chalet;"Fantástico chalet en venta en pleno Valle del Jerte, próximo a Plasencia. Excelente ubicación con inmejorables vistas. Tiene una superficie construida de unos 200 m2 de vivienda, en una parcela de 11.300 m2. Conservado en perfecto estado y listo para entrar a vivir. Está distribuido en un espacioso porche acristalado, un acogedor salón comedor con cocina, recibidor, cuatro dormitorios grandes, uno de ellos tipo suite, tres baños, dos con plato de ducha y uno con bañera y cuarto trastero. Equipado con suelos de gres, ventanas climalit, calefacción de gasoil y chimenea de leña en salón. Además cuenta con una extensa zona de jardines con árboles y flores, una amplia piscina, barbacoa de piedra con fregadero, un cuarto leñero, otro trastero exterior, un pozo, un garaje, una bodega con paredes de piedra y vigas de madera en techo, dos pérgolas con mesa y sillas y una caseta de aperos. Se vende amueblado. Ideal para vivir todo el año. Posibilidad de permuta por una vivienda en Plasencia.";927892276;Zona Sur-Av. de España-San Miguel;219000;4
