com. autonoma,provincia,descripción,precio,habitaciones,m²
Comunidad Valenciana,Valencia,Piso,185000,3,146
Comunidad Valenciana,Valencia,Ático,1570000,4,93
Comunidad Valenciana,Valencia,Casa Rural,250000,3,338
Comunidad Valenciana,Valencia,Piso,165000,3,180
Comunidad Valenciana,Valencia,Piso,148000,3,70
Comunidad Valenciana,Valencia,Piso,825000,5,298
Comunidad Valenciana,Valencia,Chalet,1100000,5,95
Comunidad Valenciana,Valencia,Casa Rural,165000,5,95
Comunidad Valenciana,Valencia,Chalet,219000,5,298
Comunidad Valenciana,Valencia,Piso,210000,2,65
Comunidad Valenciana,Valencia,Piso,680000,5,246
Comunidad Valenciana,Valencia,Ático,590000,3,228
Comunidad Valenciana,Valencia,Casa Rural,138000,3,195
Comunidad Valenciana,Valencia,Piso,650000,5,70
Comunidad Valenciana,Valencia,Chalet,499000,4,79
Comunidad Valenciana,Valencia,Ático,195000,3,72
Comunidad Valenciana,Valencia,Chalet,398000,4,209
Comunidad Valenciana,Valencia,Piso,133500,3,95
Comunidad Valenciana,Valencia,Chalet,990000,5,98
Comunidad Valenciana,Valencia,Piso,139000,1,294
Comunidad Valenciana,Valencia,Chalet,55000,3,85
Comunidad Valenciana,Valencia,Chalet,245000,3,91
Comunidad Valenciana,Valencia,Piso,278900,5,117
Comunidad Valenciana,Valencia,Piso,105000,3,229
Comunidad Valenciana,Valencia,Chalet,230000,3,283
Comunidad Valenciana,Valencia,Chalet,1000000,5,80
Comunidad Valenciana,Valencia,Piso,300000,1,95
Comunidad Valenciana,Valencia,Chalet,624900,5,94
Comunidad Valenciana,Valencia,Ático,300000,2,80
Comunidad Valenciana,Valencia,Piso,260000,3,277
Comunidad Valenciana,Valencia,Chalet,870000,4,94
Comunidad Valenciana,Valencia,Duplex,320000,3,99
Comunidad Valenciana,Valencia,Chalet,290000,4,65
Comunidad Valenciana,Valencia,Chalet,198000,4,352
Comunidad Valenciana,Valencia,Chalet,125000,4,212
Comunidad Valenciana,Valencia,Piso,164000,3,113
Comunidad Valenciana,Valencia,Chalet,155000,3,100
Comunidad Valenciana,Valencia,Piso,179000,2,93
Comunidad Valenciana,Valencia,Chalet,260000,4,285
Comunidad Valenciana,Valencia,Piso,280000,3,231
Comunidad Valenciana,Valencia,Chalet,360000,5,64
Comunidad Valenciana,Valencia,Piso,180000,2,119
Comunidad Valenciana,Valencia,Ático,995000,4,66
Comunidad Valenciana,Valencia,Piso,145000,4,233
Comunidad Valenciana,Valencia,Chalet,385000,4,103
Comunidad Valenciana,Valencia,Ático,590000,4,263
Comunidad Valenciana,Valencia,Piso,285000,3,225
Comunidad Valenciana,Valencia,Chalet,695000,6,394
Comunidad Valenciana,Valencia,Duplex,140000,2,260
Comunidad Valenciana,Valencia,Piso,280000,2,295
Comunidad Valenciana,Valencia,Piso,84000,3,325
Comunidad Valenciana,Valencia,Chalet,475000,6,118
Comunidad Valenciana,Valencia,Piso,273000,2,98
Comunidad Valenciana,Valencia,Ático,190000,4,76
Comunidad Valenciana,Valencia,Chalet,1070000,5,60
Comunidad Valenciana,Valencia,Duplex,190000,4,212
Comunidad Valenciana,Valencia,Duplex,235000,3,108
Comunidad Valenciana,Valencia,Piso,795000,4,277
Comunidad Valenciana,Valencia,Piso,530000,3,479
Comunidad Valenciana,Valencia,Piso,219000,3,185
Comunidad Valenciana,Valencia,Piso,835000,5,115
Comunidad Valenciana,Valencia,Chalet,389000,4,61
Comunidad Valenciana,Valencia,Chalet,565000,4,76
Comunidad Valenciana,Valencia,Chalet,295000,5,108
Comunidad Valenciana,Valencia,Piso,510000,4,116
Comunidad Valenciana,Valencia,Piso,298000,3,150
Comunidad Valenciana,Valencia,Piso,240000,4,85
Comunidad Valenciana,Valencia,Chalet,140000,6,143
Comunidad Valenciana,Valencia,Chalet,680000,4,224
Comunidad Valenciana,Valencia,Chalet,135000,5,369
Comunidad Valenciana,Valencia,Ático,199000,3,184
Comunidad Valenciana,Valencia,Chalet,210000,3,90
Comunidad Valenciana,Valencia,Piso,225000,1,66
Comunidad Valenciana,Valencia,Duplex,198000,4,73
Comunidad Valenciana,Valencia,Piso,155000,3,176
Comunidad Valenciana,Valencia,Piso,180000,3,97
Comunidad Valenciana,Valencia,Piso,1000000,4,86
Comunidad Valenciana,Valencia,Chalet,1400000,5,72
Comunidad Valenciana,Valencia,Chalet,320000,3,182
Comunidad Valenciana,Valencia,Piso,225000,2,66
Comunidad Valenciana,Valencia,Piso,279000,2,74
Comunidad Valenciana,Valencia,Chalet,195000,4,221
Comunidad Valenciana,Valencia,Chalet,565000,4,70
Comunidad Valenciana,Valencia,Chalet,265000,5,326
Comunidad Valenciana,Valencia,Piso,175000,3,66
Comunidad Valenciana,Valencia,Piso,160000,3,283
Comunidad Valenciana,Valencia,Piso,429000,3,107
Comunidad Valenciana,Valencia,Chalet,650000,4,54
Comunidad Valenciana,Valencia,Piso,225000,2,122
Comunidad Valenciana,Valencia,Chalet,990000,5,68
Comunidad Valenciana,Valencia,Piso,150000,3,427
Comunidad Valenciana,Valencia,Ático,330000,2,78
Comunidad Valenciana,Valencia,Casa Rural,320000,1,433
Comunidad Valenciana,Valencia,Piso,280000,2,90
Comunidad Valenciana,Valencia,Piso,1090000,3,136
Comunidad Valenciana,Valencia,Piso,89000,3,57
Comunidad Valenciana,Valencia,Chalet,800000,8,405
Comunidad Valenciana,Valencia,Ático,1600000,4,89
Comunidad Valenciana,Valencia,Piso,185000,3,118
Comunidad Valenciana,Valencia,Duplex,320000,3,339
Comunidad Valenciana,Valencia,Piso,870000,4,89
Comunidad Valenciana,Valencia,Ático,155000,3,213
Comunidad Valenciana,Valencia,Chalet,589000,3,96
Comunidad Valenciana,Valencia,Piso,65000,3,165
Comunidad Valenciana,Valencia,Chalet,850000,8,235
Comunidad Valenciana,Valencia,Piso,232000,1,60
Comunidad Valenciana,Valencia,Chalet,159999,3,96
Comunidad Valenciana,Valencia,Piso,1100000,4,89
Comunidad Valenciana,Valencia,Chalet,495000,4,293
Comunidad Valenciana,Valencia,Piso,90000,3,100
Comunidad Valenciana,Valencia,Piso,950000,4,138
Comunidad Valenciana,Valencia,Chalet,590000,6,61
Comunidad Valenciana,Valencia,Chalet,349000,3,75
Comunidad Valenciana,Valencia,Chalet,310000,4,83
Comunidad Valenciana,Valencia,Duplex,299000,3,303
Comunidad Valenciana,Valencia,Chalet,495000,4,72
Comunidad Valenciana,Valencia,Piso,144900,3,78
Comunidad Valenciana,Valencia,Chalet,265000,3,384
Comunidad Valenciana,Valencia,Piso,154900,3,92
Comunidad Valenciana,Valencia,Chalet,300000,3,254
Comunidad Valenciana,Valencia,Piso,324000,4,227
Comunidad Valenciana,Valencia,Chalet,270000,3,78
Comunidad Valenciana,Valencia,Ático,580000,3,67
Comunidad Valenciana,Valencia,Piso,1090000,3,255
Comunidad Valenciana,Valencia,Piso,295000,4,84
Comunidad Valenciana,Valencia,Chalet,1060000,6,344
Comunidad Valenciana,Valencia,Chalet,230000,3,327
Comunidad Valenciana,Valencia,Piso,448000,3,274
Comunidad Valenciana,Valencia,Piso,112000,3,93
Comunidad Valenciana,Valencia,Chalet,205000,4,73
Comunidad Valenciana,Valencia,Piso,600000,3,419
Comunidad Valenciana,Valencia,Piso,780000,3,147
Comunidad Valenciana,Valencia,Piso,2500000,5,89
Comunidad Valenciana,Valencia,Casa Rural,250000,6,279
Comunidad Valenciana,Valencia,Chalet,299000,5,215
Comunidad Valenciana,Valencia,Piso,280000,3,83
Comunidad Valenciana,Valencia,Chalet,575000,5,469
Comunidad Valenciana,Valencia,Piso,510000,4,303
Comunidad Valenciana,Valencia,Piso,650000,4,48
Comunidad Valenciana,Valencia,Chalet,299000,3,62
Comunidad Valenciana,Valencia,Piso,146900,2,93
Comunidad Valenciana,Valencia,Piso,145000,3,68
Comunidad Valenciana,Valencia,Piso,160000,2,213
Comunidad Valenciana,Valencia,Chalet,150000,3,62
Comunidad Valenciana,Valencia,Piso,310000,2,62
Comunidad Valenciana,Valencia,Ático,980000,3,250
Comunidad Valenciana,Valencia,Chalet,495000,4,431
Comunidad Valenciana,Valencia,Chalet,260000,3,229
Comunidad Valenciana,Valencia,Chalet,940000,5,61
Comunidad Valenciana,Valencia,Chalet,422500,4,83
Comunidad Valenciana,Valencia,Piso,150000,2,257
Comunidad Valenciana,Valencia,Piso,198000,3,81
Comunidad Valenciana,Valencia,Ático,995000,4,94
Comunidad Valenciana,Valencia,Piso,750000,4,280
Comunidad Valenciana,Valencia,Piso,150000,3,237
Comunidad Valenciana,Valencia,Piso,90000,2,78
Comunidad Valenciana,Valencia,Chalet,769000,5,86
Comunidad Valenciana,Valencia,Piso,330000,2,96
Comunidad Valenciana,Valencia,Piso,115000,5,81
Comunidad Valenciana,Valencia,Piso,524000,4,61
Comunidad Valenciana,Valencia,Chalet,395000,4,79
Comunidad Valenciana,Valencia,Piso,199000,3,233
Comunidad Valenciana,Valencia,Piso,155000,3,68
Comunidad Valenciana,Valencia,Chalet,625000,5,78
Comunidad Valenciana,Valencia,Chalet,660000,4,229
Comunidad Valenciana,Valencia,Chalet,179000,3,461
Comunidad Valenciana,Valencia,Piso,164000,3,73
Comunidad Valenciana,Valencia,Chalet,550000,4,83
Comunidad Valenciana,Valencia,Chalet,298000,4,86
Comunidad Valenciana,Valencia,Chalet,299000,4,479
Comunidad Valenciana,Valencia,Piso,295000,2,50
Comunidad Valenciana,Valencia,Chalet,310000,5,136
Comunidad Valenciana,Valencia,Piso,190000,3,191
Comunidad Valenciana,Valencia,Piso,558000,4,322
Comunidad Valenciana,Valencia,Chalet,498000,5,108
Comunidad Valenciana,Valencia,Piso,95000,3,151
Comunidad Valenciana,Valencia,Chalet,499900,5,98
Comunidad Valenciana,Valencia,Chalet,450000,4,497
Comunidad Valenciana,Valencia,Piso,60000,2,273
Comunidad Valenciana,Valencia,Piso,250000,3,288
Comunidad Valenciana,Valencia,Piso,260000,3,429
Comunidad Valenciana,Valencia,Chalet,63000,3,300
Comunidad Valenciana,Valencia,Piso,380000,3,245
Comunidad Valenciana,Valencia,Chalet,330000,4,66
Comunidad Valenciana,Valencia,Piso,165000,3,245
Comunidad Valenciana,Valencia,Piso,120000,3,354
Comunidad Valenciana,Valencia,Ático,269000,3,48
Comunidad Valenciana,Valencia,Piso,420000,3,373
Comunidad Valenciana,Valencia,Piso,155000,3,69
Comunidad Valenciana,Valencia,Piso,1000000,4,102
Comunidad Valenciana,Valencia,Piso,128000,2,78
Comunidad Valenciana,Valencia,Ático,875000,5,312
Comunidad Valenciana,Valencia,Duplex,146900,2,62
Comunidad Valenciana,Valencia,Chalet,135000,4,296
Comunidad Valenciana,Valencia,Piso,795000,4,68
Comunidad Valenciana,Valencia,Piso,800000,4,280
Comunidad Valenciana,Valencia,Ático,470000,3,91
Comunidad Valenciana,Valencia,Piso,499000,3,77
Comunidad Valenciana,Valencia,Piso,720000,3,93
Comunidad Valenciana,Valencia,Chalet,850000,6,250
Comunidad Valenciana,Valencia,Piso,104000,3,304
Comunidad Valenciana,Valencia,Piso,460000,3,70
Comunidad Valenciana,Valencia,Piso,950000,2,139
Comunidad Valenciana,Valencia,Chalet,299000,5,154
Comunidad Valenciana,Valencia,Chalet,330000,4,52
Comunidad Valenciana,Valencia,Piso,209000,3,92
Comunidad Valenciana,Valencia,Chalet,500000,4,56
Comunidad Valenciana,Valencia,Piso,185000,4,482
Comunidad Valenciana,Valencia,Chalet,100000,3,100
Comunidad Valenciana,Valencia,Piso,186000,4,85
Comunidad Valenciana,Valencia,Casa Rural,179900,2,79
Comunidad Valenciana,Valencia,Chalet,275000,3,233
Comunidad Valenciana,Valencia,Chalet,99900,7,389
Comunidad Valenciana,Valencia,Chalet,230000,3,63
Comunidad Valenciana,Valencia,Piso,685000,4,98
Comunidad Valenciana,Valencia,Piso,295000,3,182
Comunidad Valenciana,Valencia,Piso,190000,3,258
Comunidad Valenciana,Valencia,Piso,1200000,4,394
Comunidad Valenciana,Valencia,Piso,268000,4,92
Comunidad Valenciana,Valencia,Piso,455000,1,100
Comunidad Valenciana,Valencia,Chalet,1385000,6,61
Comunidad Valenciana,Valencia,Chalet,240000,3,71
Comunidad Valenciana,Valencia,Piso,500000,3,106
Comunidad Valenciana,Valencia,Piso,498000,5,120
Comunidad Valenciana,Valencia,Chalet,900000,5,170
Comunidad Valenciana,Valencia,Chalet,399000,3,98
Comunidad Valenciana,Valencia,Piso,480000,6,62
Comunidad Valenciana,Valencia,Chalet,1100000,5,228
Comunidad Valenciana,Valencia,Piso,128000,3,86
Comunidad Valenciana,Valencia,Chalet,699000,6,95
Comunidad Valenciana,Valencia,Chalet,425000,4,311
Comunidad Valenciana,Valencia,Duplex,160000,4,81
Comunidad Valenciana,Valencia,Piso,140000,3,113
Comunidad Valenciana,Valencia,Piso,395000,4,60
Comunidad Valenciana,Valencia,Duplex,280000,3,345
Comunidad Valenciana,Valencia,Chalet,175000,3,373
Comunidad Valenciana,Valencia,Chalet,375000,4,93
Comunidad Valenciana,Valencia,Piso,196000,4,191
Comunidad Valenciana,Valencia,Casa Rural,450000,7,107
Comunidad Valenciana,Valencia,Piso,299000,4,99
Comunidad Valenciana,Valencia,Duplex,280000,3,305
Comunidad Valenciana,Valencia,Chalet,99000,3,266
Comunidad Valenciana,Valencia,Chalet,799000,3,156
Comunidad Valenciana,Valencia,Chalet,750000,4,49
Comunidad Valenciana,Valencia,Chalet,450000,3,272
Comunidad Valenciana,Valencia,Ático,150000,1,76
Comunidad Valenciana,Valencia,Chalet,125000,2,79
Comunidad Valenciana,Valencia,Chalet,159000,6,373
Comunidad Valenciana,Valencia,Piso,49900,3,80
Comunidad Valenciana,Valencia,Chalet,185000,8,346
Comunidad Valenciana,Valencia,Ático,1575000,6,277
Comunidad Valenciana,Valencia,Piso,120000,3,90
Comunidad Valenciana,Valencia,Ático,650000,4,60
Comunidad Valenciana,Valencia,Piso,590000,4,72
Comunidad Valenciana,Valencia,Piso,137000,3,60
Comunidad Valenciana,Valencia,Chalet,1500000,6,49
Comunidad Valenciana,Valencia,Ático,330000,2,257
Comunidad Valenciana,Valencia,Chalet,1375000,5,250
Comunidad Valenciana,Valencia,Ático,824000,2,62
Comunidad Valenciana,Valencia,Chalet,1075000,2,113
Comunidad Valenciana,Valencia,Chalet,349000,4,225
Comunidad Valenciana,Valencia,Ático,675000,4,203
Comunidad Valenciana,Valencia,Piso,155000,1,152
Comunidad Valenciana,Valencia,Piso,265000,3,413
Comunidad Valenciana,Valencia,Piso,132000,3,90
Comunidad Valenciana,Valencia,Casa Rural,424900,6,455
Comunidad Valenciana,Valencia,Chalet,385000,4,75
Comunidad Valenciana,Valencia,Chalet,1385000,6,63
Comunidad Valenciana,Valencia,Chalet,199900,5,220
Comunidad Valenciana,Valencia,Piso,380000,5,75
Comunidad Valenciana,Valencia,Chalet,624900,5,91
Comunidad Valenciana,Valencia,Piso,175000,3,70
Comunidad Valenciana,Valencia,Chalet,437000,4,80
Comunidad Valenciana,Valencia,Chalet,339000,5,100
Comunidad Valenciana,Valencia,Piso,295000,3,68
Comunidad Valenciana,Valencia,Chalet,2950000,5,416
Comunidad Valenciana,Valencia,Ático,330000,2,76
Comunidad Valenciana,Valencia,Piso,780000,3,335
Comunidad Valenciana,Valencia,Chalet,690000,4,349
Comunidad Valenciana,Valencia,Piso,375000,3,61
Comunidad Valenciana,Valencia,Chalet,290000,5,99
Comunidad Valenciana,Valencia,Chalet,575000,5,228
Comunidad Valenciana,Valencia,Chalet,395000,9,90
Comunidad Valenciana,Valencia,Piso,115000,2,51
Comunidad Valenciana,Valencia,Piso,398000,3,53
Comunidad Valenciana,Valencia,Piso,98000,3,90
Comunidad Valenciana,Valencia,Chalet,299000,4,120
Comunidad Valenciana,Valencia,Piso,82000,2,109
Comunidad Valenciana,Valencia,Piso,340000,4,280
Comunidad Valenciana,Valencia,Piso,170000,5,77
Comunidad Valenciana,Valencia,Piso,149900,4,267
Comunidad Valenciana,Valencia,Piso,117000,5,98
Comunidad Valenciana,Valencia,Piso,1590000,6,72
Comunidad Valenciana,Valencia,Piso,125000,2,285
Comunidad Valenciana,Valencia,Duplex,225000,1,95
Comunidad Valenciana,Valencia,Piso,800000,3,275
Comunidad Valenciana,Valencia,Chalet,1050000,4,94
Comunidad Valenciana,Valencia,Piso,445000,5,228
Comunidad Valenciana,Valencia,Piso,610000,3,257
Comunidad Valenciana,Valencia,Chalet,790000,4,95
Comunidad Valenciana,Valencia,Piso,350000,2,397
Comunidad Valenciana,Valencia,Piso,800000,5,300
Comunidad Valenciana,Valencia,Piso,260000,3,75
Comunidad Valenciana,Valencia,Chalet,103000,5,81
Comunidad Valenciana,Valencia,Chalet,495000,4,107
Comunidad Valenciana,Valencia,Piso,315000,2,65
Comunidad Valenciana,Valencia,Ático,540000,2,273
Comunidad Valenciana,Valencia,Chalet,419999,4,259
Comunidad Valenciana,Valencia,Piso,210000,4,55
Comunidad Valenciana,Valencia,Chalet,1350000,4,242
Comunidad Valenciana,Valencia,Chalet,310000,5,72
Comunidad Valenciana,Valencia,Piso,245000,4,67
Comunidad Valenciana,Valencia,Piso,105000,3,71
Comunidad Valenciana,Valencia,Piso,490000,3,178
Comunidad Valenciana,Valencia,Piso,265000,2,394
Comunidad Valenciana,Valencia,Chalet,49500,3,457
Comunidad Valenciana,Valencia,Chalet,465000,6,220
Comunidad Valenciana,Valencia,Piso,220000,2,248
Comunidad Valenciana,Valencia,Piso,135000,4,89
Comunidad Valenciana,Valencia,Piso,210000,3,259
Comunidad Valenciana,Valencia,Piso,450000,5,85
Comunidad Valenciana,Valencia,Chalet,350000,3,51
Comunidad Valenciana,Valencia,Chalet,2975000,5,75
Comunidad Valenciana,Valencia,Chalet,470000,4,60
Comunidad Valenciana,Valencia,Chalet,699000,5,66
Comunidad Valenciana,Valencia,Piso,48000,4,110
Comunidad Valenciana,Valencia,Ático,625000,2,115
Comunidad Valenciana,Valencia,Piso,125000,2,95
Comunidad Valenciana,Valencia,Piso,248900,3,71
Comunidad Valenciana,Valencia,Chalet,1200000,5,81
Comunidad Valenciana,Valencia,Duplex,132000,2,222
Comunidad Valenciana,Valencia,Piso,279000,2,72
Comunidad Valenciana,Valencia,Piso,195000,4,81
Comunidad Valenciana,Valencia,Piso,109000,3,64
Comunidad Valenciana,Valencia,Piso,80000,3,120
Comunidad Valenciana,Valencia,Chalet,390000,4,76
Comunidad Valenciana,Valencia,Chalet,145000,4,99
Comunidad Valenciana,Valencia,Piso,123000,4,294
Comunidad Valenciana,Valencia,Chalet,340000,4,61
Comunidad Valenciana,Valencia,Piso,145000,3,104
Comunidad Valenciana,Valencia,Chalet,550000,5,115
Comunidad Valenciana,Valencia,Chalet,590000,5,93
Comunidad Valenciana,Valencia,Chalet,104900,3,260
Comunidad Valenciana,Valencia,Chalet,270000,3,174
Comunidad Valenciana,Valencia,Piso,210000,4,95
Comunidad Valenciana,Valencia,Piso,550000,3,84
Comunidad Valenciana,Valencia,Chalet,89000,5,68
Comunidad Valenciana,Valencia,Piso,113000,3,257
Comunidad Valenciana,Valencia,Chalet,1150000,4,86
Comunidad Valenciana,Valencia,Chalet,105000,4,454
Comunidad Valenciana,Valencia,Chalet,290000,4,93
Comunidad Valenciana,Valencia,Chalet,575000,5,119
Comunidad Valenciana,Valencia,Piso,178000,1,74
Comunidad Valenciana,Valencia,Chalet,366000,4,107
Comunidad Valenciana,Valencia,Chalet,298000,5,87
Comunidad Valenciana,Valencia,Ático,149900,3,51
Comunidad Valenciana,Valencia,Chalet,390000,8,129
Comunidad Valenciana,Valencia,Duplex,1575000,6,96
Comunidad Valenciana,Valencia,Chalet,385000,4,66
Comunidad Valenciana,Valencia,Chalet,350000,3,212
