Tipo de inmueble,Dirección,Precio,Habitaciones
Duplex,San Bartolomé,228000,3
Piso,Corralejo,199000,2
Piso,barrio Playa Blanca,275000,3
Chalet,Corralejo,250000,2
Chalet,Calle Alfonso el Sabio 8,1800000,10
Ático,Calle Insular 31,215000,3
Duplex,Calle Francisco Gourié,895000,4
Chalet,Calle de López Botas,585000,11
Chalet,Calle Lope de Vega,950000,10
Chalet,Calle Lomo la Plana,465000,6
Piso,Avenida Parque Central 15,123000,3
Chalet,Firgas,220000,6
Chalet,Firgas,310000,6
Chalet,barrio Altavista - Don Zoilo,690000,4
Chalet,Tres Barrios-Trasmontaña,635000,8
Duplex,Los Crotos 11,298000,3
Chalet,Avenida de Tejeda 2,1700000,6
Chalet,LOMO ESPINO 210,795000,5
Chalet,Calle Rosales 6,1350000,5
Chalet,Calle Real de Coello 17,438000,4
Chalet,Playa del Inglés,985000,5
Chalet,Montaña la Data - Monte León,840000,4
Chalet,Tinajo,530000,6
Chalet,Conil - Masdache,595000,4
Duplex,Famara-La Graciosa,315000,3
Chalet,Tinajo,395000,5
Chalet,San Bartolomé,735000,4
Piso,Avenida Pintor Felo Monzón 15,230000,2
Casa Rural,Bañaderos-El Puertillo-San Andrés,224200,6
Chalet,barrio Tamaraceite,229000,5
Chalet,Calle Lastre 23,240000,4
Duplex,Camino el Colegio 16,320000,5
Chalet,Calle Castillo 14,1850000,12
Chalet,Calle Músico Juan Reyes de Armas 4,650000,6
Piso,Calle Murga 59,380000,4
Chalet,Calle Bordón 1,135000,6
Chalet,Camino Gargujo A 107,699900,4
Piso,Calle Antonio María Manrique 6,690000,4
Chalet,Calle Mirlo 32,750000,7
Chalet,Calle Princesa Arminda 32,1200000,6
Piso,Camino Frontón,120000,3
Chalet,Calle la Concepción,440000,5
Chalet,Calle Valle de los Mosquitos,169000,2
Chalet,Calle Capitán Eliseo López Orduña,520000,5
Chalet,Calle El Drago,980000,4
Ático,Calle Portugal 73,670000,3
Chalet,barrio Las Mesas - El Toscón,540000,3
Chalet,Barrial-San Isidro-Marmolejos,165500,3
Chalet,San José del Álamo-El Hornillo,260000,4
Chalet,barrio Las Mesas - El Toscón,407000,4
Chalet,Calle Princesa Guayarmina 6,638000,3
Chalet,La Montañeta-La Goleta-El Cerrillo,360000,9
Chalet,Calle León y Castillo 2,550000,12
Piso,Avenida de Tirajana 25,290000,1
Chalet,Calle Barranco del Agua,1470000,4
Chalet,Lomo del Capón,360000,3
Piso,barrio Arenales - Lugo - Avda Marítima,259500,4
Chalet,Tahiche,350000,3
Chalet,Calle Mister Blisse,355000,3
Casa Rural,Arguineguín,225000,4
Chalet,Calle Altavista 25,248000,3
Chalet,Calle timanfaya,649000,3
Chalet,Calle La Montañeta 18,450000,4
Chalet,Calle Carr. a Los Hoyos 14,750000,3
Piso,Calle León y Castillo 320,650000,5
Chalet,Lugar Los Castillejos 36,450000,6
Chalet,Calle Varadero 64,280000,3
Chalet,Lomo Caballo El Chorrillo 60,420000,6
Chalet,Santiago Santana 12,529000,4
Chalet,Pasaje la haya 33,168100,3
Chalet,Calle Alfredo Kraus 57,949000,4
Chalet,Avenida los Guaires 24 C,1650000,5
Chalet,Camino del Guincho 100,750000,2
Chalet,Avenida Touroperador Finnmatkat 3,2290000,4
Piso,Sagasta 72,740000,3
Chalet,Valencia 9,372000,3
Chalet,Calle Primavera,284445,8
Piso,Calle Abreu y Galindo 10,528900,8
Piso,Calle León y Castillo 306,620000,5
Piso,Avenida Rafael Cabrera 26,460000,4
Piso,barrio Triana,299000,4
Piso,Calle Secretario Guedes Alemán,144900,4
Duplex,Avenida primero de mayo 51,212000,2
Piso,Calle Julian Romero Briones 5,158850,3
Piso,Calle Juan Manuel Durán 28,248000,4
Chalet,Calle Francisco Gourié 13,425000,5
Ático,Calle Doña Pino Apolinario 8,160000,4
Piso,Robert Koch 21,159000,2
Chalet,Calle Ávila 37,254000,3
Chalet,Calle Pardo Bazán 21,220000,4
Piso,Calle Pedro de Vera 3,245000,2
Chalet,Avenida los Hoyos,412700,3
Chalet,Calle Saulo Toron,1230000,7
Chalet,Calle Atlántida,473900,4
Chalet,Calle Océano Pacífico,995000,5
Piso,Puccini,442470,4
Duplex,urb monte bravo,237000,4
Chalet,Calle Canalejas 72,180000,3
Chalet,Calle el Angostillo,165000,3
Chalet,Calle Salida a Femés,650000,3
Chalet,Haria,875000,7
Piso,Avenida Pintor Felo Monzón s/n,268000,3
Piso,Calle Pancho Guerra 24,269000,3
Piso,Calle Pancho Guerra 24,198000,1
Piso,Avenida Pintor Felo Monzón s/n,289000,3
Piso,Avenida Pintor Felo Monzón s/n,220000,2
Piso,Calle Pancho Guerra 24,276000,3
Piso,FRANCHY ROCA,230000,2
Chalet,828640100,barrio Tafira,490000
Piso,Calle Avenida 8 de Marzo 17,166000,2
Piso,Calle Avenida 8 de Marzo 17,182000,3
Piso,Calle Aguadulce,449000,5
Casa Rural,La Montañeta Pino Santo 20,228900,6
Ático,Calle Los Pasitos 34,215000,2
Chalet,Calle MAJANICHO S/N UR. ORIGO MARE SECTOR 12 s/n s/n La Oliva s/n,175000,2
Chalet,Urb. Origo Mare s/n,255000,3
Piso,Calle Palma de Mallorca 18,135000,4
Chalet,Carretera del Centro 105,1590000,9
Chalet,Playa de La Garita s/n,395000,4
Duplex,TOMAS MILLER 65,325000,3
Chalet,Pasaje el Limonero 32,385000,5
Chalet,BATALLA DEL EBRO 13,299000,10
Piso,Calle Debussy,99420,3
Casa Rural,Calle LAS CARRERAS 53,120000,2
Chalet,Calle Los Rosales 28,845000,5
Casa Rural,barrio Los Giles - Las Majadillas,285000,6
Chalet,Macher - La Asomada,1800000,10
Chalet,Tinajo,439000,4
Chalet,Montaña la Data - Monte León,890000,8
Chalet,Calle Clavel,186420,3
Chalet,Princesa Dácil,770000,5
Chalet,Carretera del picacho,243000,3
Piso,Tauro-Playa del Cura,115000,2
Chalet,Ciprian de Torres,740000,7
Chalet,Calle Silva,490000,9
Chalet,Paseo de Las Canteras,2310000,4
Chalet,Pasaje el Naranjo,245500,3
Piso,Calle Doctor Alfonso Chiscano Díaz,330000,3
Piso,FRANCISCO GOURIE,315950,4
Chalet,Calle El Naranjo,450000,4
Chalet,Calle Fray Tomás de Berlanga,155000,4
Chalet,Calle Green Salobre golf,580000,2
Casa Rural,Calle Zamora,420000,4
Piso,Calle Doctor Alfonso Chiscano Díaz,330000,3
Piso,FRANCISCO GOURIE,315950,4
Chalet,Tedera,319990,4
Casa Rural,Tinajo,1284000,6
Chalet,Calle Lentisco,495000,6
Chalet,Soprano María Lisson,280000,3
Chalet,Calle Swing 180,597000,2
Chalet,Pasaje San Jorge,156000,5
Chalet,Caserío Monte León,6900000,10
Ático,Paseo de Chil,790000,5
Chalet,Camino Barranco Hondo de Arriba,114000,3
Chalet,Calle de Venezuela,290000,2
Chalet,ELADIO BETANCOR CALDERIN,740000,3
Chalet,Calle Touroperador Matkatala,1780000,5
Chalet,Camino Montaña de la arena,899000,4
Chalet,Calle Saulo Torón,320000,8
Chalet,Calle Gonzalo Argote de Molina,420000,4
Chalet,Calle Goya,375000,3
Piso,Calle Valsequillo,159000,3
Chalet,Avenida de Gran Canaria,249500,2
Chalet,Calle Chaco 12 -14,1300000,6
Duplex,barrio Schamann - Rehoyas,190000,3
Chalet,barrio Tafira,1300000,4
Chalet,barrio La Isleta,295500,3
Casa Rural,Calle la Tamara,336000,7
Chalet,San Gregorio,368000,3
Piso,Avenida Pintor Felo Monzon,270000,3
Chalet,Swing 1129,630000,3
Chalet,Portada Verde-Lomo Espino-Guanche,1980000,8
Chalet,Swing 1090,630000,3
Chalet,Calle Del salvial 11,205000,6
Piso,Playa del Inglés,690000,4
Chalet,barrio Ciudad Jardín,2950000,7
Piso,Plaza DE LA FERIA,340000,2
Piso,Calle Galiana 20,115000,3
Piso,Calle de Luis Suárez Suárez 3,150000,3
Piso,Franchy Roca,230000,2
Piso,El Tablero,194500,1
Piso,Franchy Roca,230000,2
Casa Rural,barrio Carretera del Centro,126000,4
Piso,barrio Triana,520000,1
Chalet,Monte Lentiscal-Las Meleguinas,299000,4
Casa Rural,Calle Aquilino Fenandez 5,125000,7
Chalet,Calle Urbanización Princesa Arminda,120000,3
Casa Rural,Camino el Vinote 6,695000,9
Piso,Calle Polca 10,95000,3
Estudio,Avenida de Italia,175000,0
Ático,Calle Galiana 20,211000,3
Chalet,Calle Swing 5,1545000,4
Chalet,Avenida Touoperador Tjaereborg 7,400000,3
Chalet,Calle Raimundo Lulio 144,204000,5
Chalet,Calle Swing 1110,630000,3
Chalet,swing 3511,1560000,3
Chalet,Green,580000,2
Chalet,Swing 3,1700000,3
Chalet,CURA GORDILLO,149900,3
Piso,Haria,365000,4
Piso,Calle Doctor Sebastián Sánchez Ruano,107635,3
Piso,Calle Saltona,129500,3
Chalet,Calle la Rosa,245000,8
Piso,Calle Teobaldo Power,130000,3
Chalet,Camino Viejo la Calzada,360000,3
Ático,Carretera Mogán,440000,3
Chalet,Calle Swing,950000,3
Chalet,Calle Valle de los Mosquitos,169000,2
Chalet,Santa Barbara,270000,3
Chalet,Calle Juan Rodriguez Fleitas,235000,3
Piso,Calle TENERIFE,190000,2
Estudio,Avenida de Gran Canaria,125000,0
Piso,Avenida italia,148000,1
Piso,Calle Malteses 5,375000,5
Piso,Calle Secretario Artiles,195000,3
Piso,Calle Luis de la Cruz 6,319000,4
Piso,Calle Doramas 121,148500,3
Chalet,Doctor Vicente Navarro Marco 2,745000,4
Chalet,Driver 11,750000,3
Chalet,driver 124,780000,3
Piso,Avenida Escaleritas 39,172000,4
Chalet,La Pedrera,130000,3
Chalet,Calle Venezuela 58,204900,3
Chalet,Calle Princessa dacil,770000,5
Duplex,Costa Teguise,215000,2
Piso,barrio Santa Catalina - Canteras,203000,1
Chalet,Los Alvarados-Fuente los Berros,740000,7
Piso,Calle Gran Canaria 7,486000,3
Chalet,Sequero,178400,7
Chalet,barrio Ciudad Jardín,1999000,9
Piso,Playa del Inglés,126000,1
Piso,Vecindario centro-San Pedro Mártir,175000,2
Chalet,Valsequillo de Gran Canaria,405000,6
Chalet,Monte Lentiscal-Las Meleguinas,685000,6
Chalet,Gáldar,90000,4
Chalet,Calle Guaires 6,80000,4
Piso,Calle Mar Azul,145000,2
Chalet,El Álamo-Arbejales,160000,5
Chalet,Firgas,80000,3
Piso,Calle Barcelona 27,168000,2
Casa Rural,Lugar la Pedrera,350000,3
Piso,Calle Jaén 24,145000,2
Piso,Calle Castillejos 30,250000,2
Piso,Calle Pío XII 66,265000,3
Piso,Avenida Lechugal 61,495000,3
Chalet,Calle Alcalde Armas Galván 3,370000,6
Piso,Calle Bernardo de la Torre 73,235000,2
Chalet,Green 1718,665000,3
Duplex,Calle Echegaray 115,315000,4
Piso,Avenida Primero de Mayo 50,315000,4
Chalet,Driver,760000,3
Piso,Calle Alcalde Bacilio Ramírez García 2,186000,3
Piso,Calle Pedro Barber Jorro 1,175000,3
Estudio,Calle Nicolás Estévanez 33,164000,0
Chalet,Calle San Justo 3,450000,15
Chalet,Calle Alfonso el Sabio 8,1300000,10
Piso,Avenida de Madrid,150000,1
Piso,Calle Cedros 34,192950,3
Casa Rural,Calle Alberto Einstein 43,179000,5
Piso,Francisco Gourie 107,365000,2
Piso,Avenida Lechugal 61,495000,3
Duplex,Calle Echegaray 115,315000,4
Piso,Avenida Primero de Mayo 50,315000,4
Chalet,Calle el Pivote 3,990000,5
Chalet,Calle Alcalde Armas Galván 3,370000,6
Piso,Calle Granadera Canaria 26,195000,2
Chalet,Driver,760000,3
Casa Rural,Calle Lagunetas 6,146490,3
Casa Rural,Calle Guaires 13,300000,1
Chalet,Green 1718,665000,3
Casa Rural,Calle Alberto Einstein 43,179000,5
Piso,Calle Cedros 34,192950,3
Piso,Avenida Federico García Lorca,1250000,4
Chalet,Calle las Margaritas 39,1980000,7
Chalet,Lajares,990000,4
Chalet,Calle Escultor Plácido Fleitas 10,298000,5
Chalet,Avenida los Guaires 32,1495000,5
Piso,Calle Alonso Alvarado,110000,3
Piso,Calle General Mas de Gaminde,360000,4
Piso,Calle Almirante Yusty Pita,180500,3
Piso,Calle los pinos,285000,1
Chalet,Burrero,220000,4
Chalet,Calle las Brisas 7,600000,4
Chalet,Tinajo,390000,4
Piso,Fernando Guanarteme 5,265000,2
Piso,Calle Capitán Lucena,315000,3
Chalet,Calle Juliano Bonny Gómez,199500,4
Piso,Avenida de Tinocas 7,105000,3
Chalet,Arucas Casco,136000,3
Chalet,San Bartolomé,365000,4
Chalet,Conil - Masdache,499000,3
Chalet,Avenida Touroperador Neckermann 3,164000,1
Duplex,Calle Virgen del Pino 23,260000,5
Chalet,Puerto Calero,1800000,5
Chalet,Calle Driver 4,745000,3
Casa Rural,Calle Escultor Manolo Ramos,141900,3
Casa Rural,Calle Tegueste,210900,3
Piso,Carretera a La Atalaya 156,149000,2
Chalet,Calle Swing,1575000,4
Ático,Calle Juan Rejón,379000,6
Chalet,Calle el Salvial,150000,6
Piso,Calle Ordoñez Mapelli,150000,2
Casa Rural,Calle Ceferino Armas Henríquez,250000,3
Chalet,Plan de Loreto,1600000,7
Piso,Avenida de la Cornisa,95000,1
Casa Rural,Barranco Jimenez,965000,12
Casa Rural,Vía,350000,2
Chalet,Calle Swing,1575000,4
Piso,León y Castillo,219500,3
Piso,Avenida de Tejeda,170000,3
Chalet,El Cañón,745000,4
Chalet,Calle Castrillo,260000,6
Casa Rural,Camino las Cuartas,299000,3
Piso,Calle Carmen Quintana,106800,3
Chalet,Calle Tomás Edison,75000,3
Piso,Carretera a La Atalaya 156,149000,2
Chalet,Calle Alhelí,600000,4
Piso,Calle Bergamota,159000,2
Chalet,Montaña la Data - Monte León,390000,4
Chalet,Montaña la Data - Monte León,430000,3
Chalet,La Lechucilla,79990,2
Casa Rural,Calle el Canario,289900,8
Chalet,Barranquillo Juan Ingles,164000,4
Piso,Calle Alejandro Hidalgo 7,240000,3
Chalet,Urbanización el laurel 6,265000,3
Piso,Camino Viejo del Hoyo 28,120000,3
Duplex,Calle de las Guayanas s/n s/n,195000,2
Piso,Calle Domingo Monteverde 61,204000,3
Chalet,Montebravo 2,375000,3
Chalet,Calle Ramón y Cajal 9,1895000,3
Piso,Semana de la Pasión 19,199000,2
Chalet,la angostura 37,99900,4
Chalet,Avenida de la Cornisa 6,195900,2
Piso,Calle Antoñito el Molinero 23,119900,1
Chalet,Calle Doctor Agustin Millares Carlo 7,471900,5
Chalet,Juan Melian Alvarado 31,895000,5
Piso,Pejín 21,138500,2
Chalet,Avenida Touroperador Vingresor,822000,2
Piso,Calle Venezuela,175000,4
Casa Rural,Camino Lucena 1,177000,4
Piso,Calle Bernardino Correa Viera 3,269000,4
Chalet,Avenida Touroperador Vingresor,822000,2
Chalet,Avenida de la Cornisa 6,195900,2
Piso,Avenida de Canarias,130000,3
Chalet,Calle Norte,250000,4
Piso,Avenida Cronista Martín Moreno,210000,2
Chalet,Tefía,149000,3
Chalet,Juan Melian Alvarado 31,895000,5
Chalet,Avenida las Buganvillas,1200000,8
Casa Rural,Camino Lucena 1,177000,4
Piso,Puerto Lajas Sur,95000,2
Ático,Calle Miguel Marrero Rodríguez 4,324900,2
Chalet,Calle Antonio Espinosa,245000,3
Piso,Calle Antoñito el Molinero 23,119900,1
Piso,Puerto Lajas Sur,80000,1
Estudio,Carretera Mogán 2,210000,0
Chalet,Calle Pleamar 14,412000,6
Chalet,Calle Ruiz de Alarcón,260000,7
Chalet,Avenida Pedro Morales Déniz,242000,5
Piso,Calle Calvo Sotelo,140000,3
Duplex,Calle Maestro Leonardo,125000,2
Piso,La Tarifa,107560,2
Piso,Calle Berlina,83000,1
Chalet,Calle el Cid Campeador,220000,5
Chalet,Calle Bejeque,310000,3
Piso,Calle Reyes Católicos,155000,2
Chalet,Calle Tiziano,499000,4
Piso,Calle el Cid,270000,3
Piso,Calle los Pedruscos,125000,2
Chalet,Calle de Menéndez y Pelayo,330000,6
Chalet,Playa Blanca,875000,6
Piso,Calle Doctor David Ramírez,115000,3
Chalet,Casillas del Ángel,299500,4
Chalet,Calle Valle de Fenauso,340000,3
Piso,Calle Basayeta,102000,4
Chalet,Lugar las Rosas,280000,6
Piso,Almansa,250000,4
Chalet,Calle Telesforo Bravo,239000,7
Chalet,Avenida Santa Catalina,1850000,6
Ático,prudencio morales 53,219900,1
Ático,prudencio morales 53,219900,1
Piso,enrique bosch,106420,3
Chalet,Camino Las Arenillas,415000,5
Chalet,barrio Schamann - Rehoyas,330000,5
Piso,La Pardilla - San Antonio,150000,2
Estudio,Playa del Inglés,133000,0
Chalet,San Bartolomé,690000,10
Piso,Ingenio,107559,2
Piso,barrio Triana,320000,3
Chalet,Camino Vial 5,150000,3
Piso,CL. ELÍAS RIZKALLAL SANTANA 2,105000,3
Piso,Calle Fresno 13,98000,1
Piso,barrio Siete Palmas,185000,3
Piso,Calle Pedro de la Ascensión 1,130000,4
Chalet,Santa Maria de Guia de Gran Canaria,330000,3
Estudio,Calle Doctor Grau Bassas 38,195000,0
Piso,Calle la Naval 74,155000,2
Chalet,Calle Pedro de Narea 5,189900,4
Casa Rural,Caldera de los Marteles,234900,2
Chalet,MAJANICHO s/n,255000,3
Piso,Avenida de Tirajana,219000,2
Piso,Calle Teguisa,269000,2
Casa Rural,Calle del Tabefe,309900,2
Chalet,Calle Portugal 42,360000,3
Casa Rural,Montañon,164900,2
Piso,Calle Apolinario Macías,113500,3
Piso,Calle Laurisilva,139500,4
Ático,Calle Verol,199900,3
Casa Rural,Calle el Majuelo,315900,5
Chalet,Calle Eslovaquia,893900,4
Piso,Calle Lanzarote,168900,3
Chalet,Calle Majanicho s/n,228000,2
Piso,Calle Miguel Marrero Rodríguez,315000,2
Chalet,Camino Gargujo A,632100,4
Piso,Avenida el Marinero,214900,3
Piso,Calle Louis Braille,129900,2
Duplex,Avenida Touroperador Air Marín,158900,1
Piso,Calle León y Castillo,189900,3
Chalet,828640245,Calle las margaritas,478000
Piso,Calle Padre Andrés Manjón,139000,2
Chalet,Camino Gargujo A,632100,4
Piso,Calle Padre Andrés Manjón,139000,2
Casa Rural,Calle el Castano,72300,6
Chalet,Calle Fula,273000,3
Chalet,Calle Majanicho s/n,228000,2
Chalet,Avenida Tour Operador,169000,1
Piso,Calle Berceo,107900,3
Casa Rural,Calle el Majuelo,315900,5
Piso,Calle Lanzarote,168900,3
Piso,Calle Miguel Marrero Rodríguez,315000,2
Chalet,Calle Perez Galdos,399800,5
Chalet,Calle Procurador Jose Rivero Marrero,460000,4
Chalet,Calle Montevideo,380000,3
Chalet,Juan de Bethencourt,430000,4
Casa Rural,BARRANCO GOTERA,210700,4
Chalet,Yaiza - Uga,349950,4
Piso,Calle Pascua,130000,3
Piso,HINOJO,192000,3
Piso,Avenida de Italia,260000,2
Ático,Calle Inés Chemida,277500,4
Chalet,Calle Practicante Agustín Romero Montenegro,75000,6
Chalet,general aranda,340036,3
Chalet,Haria,2700000,10
Chalet,Altavista-Titerroy-San Francisco Javier,155000,4
Piso,Pérez Galdós,158000,3
Casa Rural,CASA AGUILAR,158000,4
Piso,Paseo San José,93500,3
Piso,Calle Triana,225000,1
Duplex,Antigua,250000,3
Piso,Avenida 8 de marzo s/n,155000,3
Casa Rural,Los Alvarados-Fuente los Berros,3500000,5
Casa Rural,barrio San Lorenzo,245000,5
Duplex,Calle Torres Quevedo,750000,2
Casa Rural,Santa Maria de Guia de Gran Canaria,179000,6
Chalet,Firgas,257250,5
Casa Rural,La Montañeta-La Goleta-El Cerrillo,225000,4
Chalet,Vega de San Mateo,275000,5
Piso,barrio Triana,143000,3
Piso,Playa de Arinaga,195000,3
Chalet,barrio Altavista - Don Zoilo,500000,4
Duplex,Costa Teguise,238450,2
Piso,Valterra-La Vega-Las Salinas,211000,3
Chalet,San Agustín-Bahía Feliz,1000000,5
Casa Rural,Tenesor Semidán 3,850000,10
Chalet,La Garita - Marpequeña,395000,3
Piso,barrio Triana,143000,3
Chalet,Gáldar,197000,5
Casa Rural,Aldea de San Nicolás,315000,3
Chalet,Sardina,375000,8
Ático,barrio La Isleta,379000,5
Piso,Gáldar,98000,2
Piso,Vecindario norte-Cruce Sardina,110500,2
Piso,Sagasta,1050000,3
Chalet,Guatiza-Los Valles-El Mojón,285000,4
Chalet,Firgas,257250,5
Piso,Arguineguín,240000,3
Chalet,Carrizal,330000,8
Casa Rural,barrio San Lorenzo,245000,5
Piso,Playa de Arinaga,195000,3
Piso,Gáldar,78000,3
Piso,Paseo de Chil 282,390000,2
Chalet,Pasaje la matagorda 9,168560,3
Piso,barrio Santa Catalina - Canteras,290000,2
Casa Rural,Santa Maria de Guia de Gran Canaria,160000,1
Casa Rural,Santa Maria de Guia de Gran Canaria,179000,6
Chalet,Gáldar,125000,6
Casa Rural,Vega de San Mateo,320000,2
Chalet,barrio Altavista - Don Zoilo,500000,4
Casa Rural,Los Alvarados-Fuente los Berros,3500000,5
Piso,Vecindario norte-Cruce Sardina,110000,3
Chalet,Valleseco,440000,4
Piso,Avenida 8 de marzo s/n,155000,3
Casa Rural,San Bartolomé Interior,395000,4
Duplex,Calle Torres Quevedo,750000,2
Piso,Avenida 8 de marzo s/n,116000,2
Chalet,Calle Juan de Encina 4,520000,5
Chalet,Vega de San Mateo,220000,6
Piso,Camino de la Bateria,110000,4
Piso,Tenesoya Vidina 4,88000,3
Piso,Mogán interior,289850,3
Chalet,Vega de San Mateo,220000,6
Casa Rural,El Goro - Ojos de Garza,168000,6
Casa Rural,Calle Alejandro del Castillo 1 J,126000,2
Chalet,Calle Juan de Encina 4,520000,5
Chalet,Calle Valencia,248000,3
Chalet,Calle Benito Pérez Galdós,285000,4
Piso,Calle Doctor Melián,136000,3
Chalet,Calle Archipielago Canario,1057000,4
Piso,Avenida José Mesa y López 52,585000,4
Piso,Calle Homero,97700,3
Piso,Calle Pimentero Nardo Cocotero y Gardenia,265500,4
Chalet,Calle MAJANICHO S/N UR. ORIGO MARE SECTOR 12 s/n s/n,175000,2
Chalet,Calle Swing,1560000,3
Piso,Calle Bocinegro,187000,1
Chalet,Calle Bentayga,90000,3
Piso,Calle Alonso cano 6,120000,2
Chalet,Puerto Calero,275000,2
Casa Rural,GC-704,120000,3
Piso,Avenida de Tirajana,219000,1
Casa Rural,La Palmita 17,480000,3
Piso,Carrizal,135000,3
Chalet,Haria,1240000,4
Piso,Castillo 12,495000,8
Piso,Vecindario norte-Cruce Sardina,187720,3
Chalet,Calle jamo 26,350000,3
Piso,Calle Tomas Miller 76,297000,1
Ático,Calle Montesdeoca,699000,3
Piso,San Luis Gonzaga 10,129420,3
Piso,medico estevez 20,162000,4
Chalet,las goteras 66,350000,7
Piso,Carretera Monte Lentiscal,195000,2
Chalet,Carretera a Marzagán 9,480000,7
Ático,Calle nicaragua,179900,2
Chalet,Calle MAJANICHO S/N UR. ORIGO MARE SECTOR 12 s/n,175000,2
Chalet,Calle Avutarda 2,700000,5
Chalet,MAJANICHO s/n,135000,1
Chalet,Calle MAJANICHO S/N UR. ORIGO MARE SECTOR 12 s/n,135000,1
Chalet,Majanicho s/n,135000,1
Piso,Avenida Roque del Este,129000,1
Chalet,MAJANICHO S/N UR. ORIGO MARE SECTOR 12 s/n,135000,1
Chalet,Calle Avutarda 2,700000,5
Chalet,Calle MAJANICHO S/N UR. ORIGO MARE SECTOR 12 s/n,135000,1
Chalet,Majanicho s/n,135000,1
Chalet,Calle MAJANICHO S/N UR. ORIGO MARE SECTOR 12 s/n,175000,2
Chalet,Carretera El Palmital de Moya,280000,4
Piso,Calle Juan Rejón 64,299450,2
Chalet,Casco Urbano,350000,4
Chalet,Calle Parroco Segundo Vega,160000,5
Piso,Calle Juan Rejón 64,399450,3
Piso,Federico Garcia Lorca 10,285000,3
Piso,Paseo Tomas Morales,380000,5
Chalet,Calle La Breña 35570,395000,3
Chalet,Calle Pelota 6,570000,5
Piso,Bentagache 14,170000,2
Casa Rural,Lomo Vergara 9,169900,4
Chalet,MONTAÑA ALTA s/n,130000,3
Piso,Calle San Justo 11,199900,2
Piso,Secretario Artiles 40,260000,3
Piso,Calle Obispo Encina 1,275500,3
Chalet,Los Alvarados-Fuente los Berros,750000,5
Piso,Alférez Provisional 70,129000,3
Chalet,Maspalomas-Meloneras,1780000,6
Piso,Calle la Higuerilla,118500,3
Ático,Calle Hermanos Vega 31,92000,3
Chalet,Calle Irlanda,160000,2
Chalet,Calle Bravo Murillo 28,300000,4
Chalet,Calle Las margaritas,1980000,7
Piso,Calle Delgado 178,102416,3
Chalet,Camino de Antigua a los Valles 2,270000,2
Piso,Avenida Juan XXIII 7,299000,3
Chalet,Yaiza - Uga,530000,3
Chalet,Macher - La Asomada,699000,4
Piso,Calle Poeta Marcos Martín Artíles 10,175000,3
Chalet,Avenida el Marinero 28,740000,8
Chalet,GC-80 43,204500,8
Piso,Calle Alcalde Ramirez Bethencourt 22,750000,4
Chalet,Tías,580000,4
Chalet,Urbanización Garoé s/n,395000,4
Chalet,barrio Montaña Roja,550000,3
Chalet,Tías,495000,4
Piso,Calle Alcalde Ramirez Bethencourt 22,750000,4
