Tipo de inmueble,Dirección,Precio,Habitaciones
Chalet,San Pedro da Ramallosa,599000,6
Chalet,Camino do Torreiro,610000,5
Ático,Calle Madrid,700000,3
Chalet,Camino de Rioboo,750000,8
Chalet,Calle Convento,450000,4
Piso,Calle do Uruguai,280000,2
Piso,Avenida da Gran Vía,420000,4
Chalet,barrio Coruxo,649000,6
Piso,Calle Vigo,345000,2
Chalet,Mondariz,2500000,12
Piso,Avenida de Redondela 148,147000,2
Piso,EP-9211,195000,2
Chalet,Area Peitieiros,285000,3
Piso,Calle Victoria,119000,2
Piso,Carretera Gondar,85000,1
Piso,Calle Conde de Torrecedeira,200000,3
Piso,Avenida García Barbón,295000,4
Chalet,Vinquiño - Vento 162,379000,4
Piso,Avenida Rosalía de Castro 54,160000,3
Chalet,Lameira,595000,5
Chalet,Camino dos Liñares,685000,5
Piso,Calle Zamora,550000,5
Chalet,Camino do Castañal,455000,4
Piso,Calle do Ecuador,349000,3
Duplex,Plaza Francisco Fernández del Riego,330000,2
Chalet,Lugar Piñeiros,350000,4
Piso,Avenida GARCÍA BARBÓN,210000,4
Piso,Calle Madrid,295000,2
Duplex,Carretera Bahíña,360000,3
Piso,Fonte de Ons,159000,2
Piso,Calle de Vigo,215000,2
Chalet,Camino Salgueiro s/n,480000,3
Chalet,Calle Carballiños 30,760000,4
Piso,Calle Colón 11,590000,2
Piso,1ª Travesía de Santiago de Vigo 11,660000,3
Ático,Calle de Galicia,125000,3
Piso,Avenida Virxinia Pereira Renda 2,175000,2
Duplex,Calle do Conde de Torrecedeira,325000,5
Piso,Avenida Gran Via,320000,4
Piso,Calle de Bolivia,460000,5
Piso,Calle do Doutor Cadaval,397000,5
Piso,Calle do Regueiro,345000,4
Chalet,Baiona,450000,3
Piso,Calle do Progreso,179000,2
Ático,Calle do Profesor Hermida,350000,2
Chalet,Lugar Areas,565000,4
Chalet,Lugar Areas,555000,4
Ático,Fonte de Ons,185000,2
Piso,Calle Fonte de Ons - Revolta,124000,1
Piso,Calle Arturo Fontan Bouzas,160000,3
Ático,Camino de Circunvalación,180000,2
Piso,Calle Jacinto Benavente 15,405000,3
Ático,PO-504 42,110000,2
Piso,Calle Jacinto Benavente 15,305000,3
Piso,Calle Jacinto Benavente 15,335000,4
Piso,La Lanzada s/n,126000,1
Piso,Calle do Marqués de Valladares,600000,3
Piso,Calle Colón 11,750000,4
Piso,PO-317 70,135000,2
Chalet,Barro Barreiras 17,430000,3
Piso,La Lanzada s/n,126000,1
Piso,Calle Ourense,360000,3
Piso,Calle de García Barbón,295000,4
Chalet,Camino de Bembrive,950000,8
Ático,Outeiro -Raxó,150000,2
Piso,Calle San Salvador,599000,6
Piso,Avenida de Balaídos,182000,4
Chalet,Camino Sixtro,324900,6
Piso,Calle Canadelo Alto,159000,2
Piso,Calle de Jenaro de la Fuente,169000,2
Chalet,Rabuñade,354000,3
Piso,Calle das Teixugueiras 1,226000,3
Chalet,Calle Ourense,299000,6
Chalet,Rúa do Arquitecto Antonio Cominges,3200000,6
Piso,Calle Arturo Fontan Bouzas,165000,3
Piso,Calle Abeleira Menéndez,260000,3
Piso,Calle Zamora,515000,5
Piso,Calle Rosalía de Castro,375000,3
Ático,Calle do Progreso,475000,4
Chalet,Calle de Arquitecto Gómez Román,990000,4
Chalet,O Pazo moraña,205000,3
Piso,barrio Berbés - Peritos,220000,3
Ático,Ramón Cabanillas,350000,3
Casa Rural,Calle Lubian,259000,4
Chalet,Calle Pereiras Navia,825000,6
Piso,La Seca - Los Salgueriños,395000,4
Piso,Calle Ourense,315000,3
Chalet,Calle de Canido,1100000,4
Piso,Mondariz-Balneario,180000,3
Chalet,Avenida Castelao,549000,5
Piso,Calle Progreso,275000,3
Chalet,Lugar de Areas,598000,4
Chalet,Camino de Vilaverde,340000,4
Chalet,Calle Areas,930000,4
Chalet,LG Costa,289000,3
Chalet,Lugar O Casal,400000,3
Casa Rural,Lugar,830000,5
Chalet,Calle Areas,930000,4
Piso,barrio Berbés - Peritos,220000,3
Chalet,Coiro,880000,4
Chalet,Calle de Canido,1100000,4
Piso,Calle Ourense,315000,3
Chalet,Tomiño,276000,3
Piso,Calle da Guarda,175000,4
Chalet,Avenida Ricardo Mella,750000,5
Ático,Calle de Madrid,600000,3
Chalet,Calle Arquitecto Antonio Comingues,3200000,7
Ático,Plaza Aurelio Lores,175000,3
Chalet,Darbo,1100000,4
Chalet,Arquitecto Antonio Cominges,2500000,4
Piso,Calle de Rosalía de Castro,248000,3
Chalet,O Carril - Bamio,210000,4
Piso,Calle de Urzaiz,450000,4
Piso,Travesía de Vigo,153000,2
Piso,Avenida de García Barbón,255000,3
Chalet,Avenida de León,849000,4
Piso,Calle da Ronda de Don Bosco,290000,5
Chalet,Calle de Recanles,1100000,7
Ático,Vicaño.,220000,2
Piso,Calle Tomás A. Alonso,235000,3
Piso,Calle Pintor Laxeiro,450000,4
Piso,Calle Progreso,160000,3
Piso,Rúa de García Barbón,600000,4
Chalet,Pazos de Borbén,305000,5
Chalet,O Covelo,140000,3
Piso,Avenida do Fragoso,170000,4
Chalet,Pedornes,355000,4
Chalet,Paseo MARITIMO 1 36340 1,1200000,5
Piso,Avenida de Eduardo Pondal,250000,2
Piso,Calle Vázquez Varela,269000,4
Piso,Avenida de Ramón Nieto,187000,3
Piso,Calle Victoria,119000,2
Piso,Avenida de García Barbón,325000,3
Piso,Calle Uruguay,267500,2
Chalet,Camino da perdiz,595000,7
Piso,Calle Inés Pérez de Ceta,310000,3
Piso,Calle Ponte Dena 5,126000,2
Chalet,Lugar Areas 6,555000,3
Piso,Calle de Urzaiz,355000,5
Chalet,Camino Torreiro,610000,5
Piso,Calle de Madrid 18,360000,2
Piso,Avenida Galicia,145000,2
Chalet,PLAYA FRANCON,445000,4
Chalet,Camino Pinténs,580000,4
Piso,Camelias,329000,3
Chalet,Camino Quirós,690000,4
Piso,Alfonso XIII,360000,3
Piso,Calle Becacina,197000,2
Chalet,Camino VIRGEN DE LA ROCA,498000,5
Piso,Calle do Brasil 58,105000,3
Chalet,Calle Redondo,820000,5
Piso,Nicaragua,410000,4
Piso,Venezuela,497500,4
Duplex,Santa Ana,450000,5
Piso,Avenida das Camelias,199000,2
Piso,Calle loureiro crespo 13,160000,3
Piso,Barrio Pombal 35,165000,2
Piso,Aragón,220000,3
Chalet,Camino do Coto de Reboreda,529000,3
Ático,Calle Rua de Galicia,125000,2
Piso,Sanxenxo,500000,3
Piso,Avenida da Gran Vía,320000,4
Piso,Carretera Iglesia 2,170000,3
Chalet,La Toja s/n,940000,4
Piso,Camino Vello de San Roque,158000,2
Chalet,LUGAR A LAMEIRA,220000,3
Piso,Calle do Conde de Torrecedeira,160000,3
Piso,urzaiz 161,175000,1
Chalet,Calle Abaixo,169500,3
Duplex,Plaza Elíptica s/n,330000,2
Chalet,Camino do Monte,640000,3
Chalet,Camino Río Pequeno 27,590000,4
Casa Rural,Calle Dos Eidos,999999,7
Duplex,Plaza Elíptica s/n,330000,2
Chalet,subida a radio faro,570000,4
Ático,Calle Ourense 12,189400,2
Piso,Ricardo Santos,190000,2
Piso,Pedras Negras C,180000,3
Casa Rural,Serman s/n,1250000,4
Piso,Calle de García Barbón,405000,3
Chalet,Calle Manuel González Prado,435000,7
Piso,Calle de Pizarro s/n,750000,4
Estudio,Avenida Luis Rocafort.,99500,0
Piso,Avenida Teniente Domínguez,170000,2
Chalet,A Fraga s/n,280000,5
Chalet,Lugar Outeiro,275000,5
Piso,Lugar Areas 1,260000,2
Piso,Paseo Praia de Silgar 90,350000,2
Chalet,Lugar Xuncal,525000,6
Chalet,Calle Lugar de Carral Taboada 7,350000,3
Chalet,FOXO s/n FOXO,185000,4
Chalet,Palmou 1,265000,5
Piso,Calle de Urzaiz 149,345000,3
Piso,Avenida de Ramón Nieto,189000,3
Chalet,BELESAR s/n,490000,6
Chalet,Calle Coto do Lobo 9,225000,3
Chalet,Calle Coto do Lobo,225000,4
Piso,Calle das Teixugueiras 1,226000,3
Chalet,Lugar Barcalla - Donas,310000,6
Chalet,Lugar Cima de Vila,205000,3
Piso,barrio Centro - Areal,210000,4
Chalet,Lugar Armada,299000,4
Chalet,Unión,360000,5
Piso,Calle Arzobispo Xelmírez,235000,4
Chalet,Lugar Areiña,470000,4
Chalet,Lugar Outeiro 9,259000,7
Piso,Calle de Oporto,158000,3
Piso,Calle San Salvador,450000,6
Chalet,LG Costa,289000,3
Chalet,Camino mo,620000,4
Chalet,Avenida Porta do Sol,290000,4
Piso,Calle de Sanjurjo Badía,165000,2
Chalet,praia de loira,625000,5
Duplex,Calle Arquitecto Pérez Bellas,210000,2
Chalet,Baixada Cova da Becha,1550000,6
Chalet,AS GRADES,500000,4
Piso,Calle López Mora,345000,4
Chalet,Calle do Torreiro,650000,4
Piso,Via Norte,245000,5
Chalet,Calle Carregal de Abaixo,259000,7
Piso,Calle TORRECEDEIRA,230000,5
Ático,Calle de Pedro Alvarado,280000,2
Piso,Vilagarcía,299000,3
Piso,Camino Chouzo,176000,1
Chalet,Amorin 47,155000,5
Chalet,Lugar Areas,530000,3
Chalet,as mariñas 9,130000,4
Piso,Calle do Progreso,350000,3
Ático,Calle da Feira 12,135000,3
Piso,PI Y MARGALL,275000,4
Piso,Ricardo Santos,153000,2
Piso,Calle Couto San Honorato,295000,3
Chalet,Carretera Ensenada de LA Toja,495000,4
Chalet,Avenida das Camelias,600000,5
Estudio,Calle do Areal,145000,0
Piso,Avenida Gran Via,300000,4
Piso,Avenida das Camelias,199000,2
Chalet,Calle Ángel de Lema y Marina,394000,3
Piso,Calle Severo Ochoa,180000,4
Piso,Calle de Nicaragua,245000,3
Piso,Avenida da Gran Vía,320000,4
Chalet,Camino Boavista,500000,5
Piso,Calle do Areal,555000,3
Piso,Avenida das Camelias,430000,5
Duplex,Calle Tomás A. Alonso,250000,3
Chalet,Calle Penide,329900,5
Chalet,San Pedro da Ramallosa,750000,8
Chalet,Teis,435000,5
Piso,Calle Llorente,165000,3
Piso,Calle do Areal,240000,4
Piso,Sanxenxo,160000,1
Piso,Travesía de Vigo,155000,3
Chalet,Calle Albores Pequeno,585000,8
Piso,Calle do Conde de Torrecedeira,190000,2
Chalet,Lugar O Couto,163000,4
Chalet,Forcadela,259000,5
Chalet,EP-9201,1300000,4
Piso,Plaza Eugenio Fadrique,190000,4
Chalet,pedriñas,330000,5
Piso,vizcaya,149000,2
Chalet,PO-308,1950000,8
Piso,Redondela,110000,3
Duplex,Calle Santa Eulalia 5,116000,2
Chalet,Castrelos - Sárdoma,645000,3
Ático,barrio O Castro,399000,7
Chalet,Redondela,340000,3
Casa Rural,Camos,1700000,7
Piso,barrio Pz Independencia,380000,5
Chalet,Calle do Castro 53,325850,4
Duplex,barrio Centro - Areal,600000,3
Piso,LOPEZ MORA,225000,4
Piso,Calle do Brasil,235000,3
Ático,Avenida Gran Via,235000,2
Piso,Calle de Oporto,159000,3
Piso,Vazquez 53,90000,2
Piso,Calle Xulián Estévez,189000,3
Casa Rural,Moaña,900000,5
Casa Rural,Figueiro s/n,130000,4
Piso,barrio Centro - Areal,685000,5
Chalet,Aldán,295000,4
Chalet,Paseo Monte da Garda,2150000,9
Piso,Calle Santa Tegra,120000,1
Chalet,Silleda,270000,4
Piso,Via GRAN VÍA,450000,5
Chalet,O Rosal,184000,3
Casa Rural,curro,290000,6
Chalet,Baiona,390000,5
Piso,Teis,150000,3
Piso,barrio Berbés - Peritos,220000,3
Chalet,amorin s/n,259000,6
Chalet,Calle Salgueirón,365000,5
Duplex,Calle Escultor Gregorio Fernández,155000,2
Chalet,Calle Arquitectos Castro y Alonso,650000,4
Ático,Calle do Progreso 88,150000,3
Chalet,EP-9002,390000,6
Chalet,Avenida Ricardo Mella,800000,4
Chalet,Barro Siador,190000,4
Chalet,Calle Iryda,200000,4
Ático,Camino CIRCUNVALACIÓN,180000,2
Chalet,Calle EP-9203,650000,4
Piso,Avenida da Florida,260000,3
Ático,Calle Vázquez,90000,2
Piso,castelao,320000,7
Duplex,Calle Venezuela,120000,4
Chalet,881350065,Calle sobreira,460000
Piso,Travesía SANTA CATALINA,250000,3
Chalet,EP-9963,650000,4
Chalet,Transfonte de ons,240000,3
Duplex,Calle Campo de Arriba,124000,4
Chalet,Calle Seixalvo,650000,4
Piso,Avenida de Balaídos,159800,3
Piso,Paseo DR. JESÚS DURÁN TRONCOSO,275000,2
Chalet,Lugar Casal,350000,4
Piso,Calle Augusto González Besada 17,114000,3
Piso,Travesía José Fariña Jamardo,239000,2
Piso,Avenida DE OUTEIRO 26,121300,3
Ático,Camino de Circunvalación,180000,2
Casa Rural,Lugar a Pedreira,149000,3
Piso,Calle de Barcelona,149000,1
Piso,Calle de Marcelina Panete,215000,3
Estudio,Calle Condesa Casa Bárcena,92500,0
Piso,Calle Simón Bolívar,550000,5
Chalet,Calle Soutullo,540000,4
Estudio,Calle Santa Tegra,120000,0
Ático,Travesía dos Loureiros,195000,2
Piso,Calle Loureiros 1,169900,4
Chalet,Calle Paxarinas 16 A,550000,3
Piso,Calle de Oporto Vigo,330000,2
Piso,Camino Fianteira 12 A,168000,2
Chalet,Calle J,329000,3
Chalet,Calle da Fonte Santa,525000,5
Chalet,Calle Arquitectos Castro e Alonso 1,599000,4
Duplex,Calle Perú 4 -2,520000,4
Piso,Sanxenxo,300000,3
Chalet,Lugar de Costiña Rouxique.,495000,4
Piso,Avenida da Coruña,165900,2
Piso,Sanxenxo,300000,3
Estudio,Calle Alemania Monteporreiro 62,75000,0
Chalet,VILARCHAN,325000,5
Chalet,Calle da Serra Poñente,175000,4
Ático,Carretera Balsa,260000,4
Chalet,Aldea Castro 34,344000,6
Piso,García Barbón s/n,295000,4
Casa Rural,CAMPO DE LA TORRE 8,220000,7
Chalet,Calle Otero Pedrayo,1490000,5
Piso,Calle do Ecuador,380000,3
Chalet,Calle Chouzas,450000,5
Estudio,Callejón Núñez 2,93000,0
Chalet,Calle Cernadela,350000,4
Chalet,Lugar do Portelo,475000,4
Chalet,Calle Pazos,415000,5
Chalet,tumbio,235000,3
Casa Rural,Lousado,300000,0
Chalet,Arealonga,785000,5
Chalet,Camino Estanco Vello,325000,2
Chalet,Areas,555000,4
Chalet,Zona María Victoria Moreno,485000,4
Piso,Calle Colón,465000,3
Chalet,Tomiño,180000,4
Chalet,Zona Plaza de Barcelos,420000,4
Piso,Vilagarcía,205000,3
Chalet,PO-551,1000000,4
Chalet,Avenida de Vilariño,499000,5
Chalet,Castrelos - Sárdoma,399999,4
Piso,Calle Coruña,139000,2
Chalet,Plaza da Igrexa,250000,5
Chalet,Sanxenxo,650000,5
Piso,Calle do Porto,825000,5
Ático,Calle Progreso,350000,2
Chalet,Sanxenxo,730000,4
Chalet,Barrio Illa Toralla,2225000,9
Piso,Calle de Nicaragua,410000,5
Chalet,Noalla,269999,8
Chalet,Pazo,300000,10
Piso,Avenida de las Camelias,299000,10
Casa Rural,Paseo Maritimo,1200000,5
Chalet,Moaña,500000,4
Chalet,Calle canido,1100000,4
Chalet,Zona María Victoria Moreno,340000,4
Piso,Calle Manolo Martínez,179000,3
Chalet,Calle de Arquitecto Gómez Román,990000,4
Duplex,Calle Méndez Nuñez.,220000,3
Piso,Avenida de las Camelias,299000,10
Casa Rural,Paseo Maritimo,1200000,5
Chalet,Pazo,300000,10
Piso,Calle Cobián Roffignac,350000,5
Piso,Calle Mercedes Núñez Targa s/n,177000,1
Duplex,Calle Enrique Lorenzo,325000,4
Chalet,Calle da Sobreira,460000,5
Ático,Avenida da Coruña,165000,2
Chalet,Camino do Cochíño,395000,5
Chalet,Travesía Rosais,160000,4
Chalet,Calle de Galicia,550000,6
Piso,Calle de Sanjurjo Badía,150000,3
Chalet,Baixada ó Pontillón,170000,5
Piso,Calle de Nicaragua,410000,5
Ático,Avenida de Outeiro 26,246510,3
Piso,Calle Mestre Montes,165000,4
Piso,Calle López Mora,345000,4
Piso,Camino Quirós,215000,2
Casa Rural,Lugar As Muras,130000,4
Chalet,Camino do Portiño,1200000,5
Chalet,Lugar Caldelas,175000,4
Piso,Calle Jesús Fernández,135000,2
Chalet,Camino das Barxas,210000,3
Chalet,Lugar Axis,499000,3
Piso,Calle de Bolivia,470000,5
Piso,Avenida das Camelias,210000,2
Piso,Calle Real,149000,4
Chalet,Ría de Abaixo-Marcón,470000,5
Piso,Calle Ourense,315000,3
Piso,Calle de Aragón,170000,4
Piso,O Pazo,240000,3
Casa Rural,Poblado Outeiro,325000,7
Chalet,Camino a Covelo,499000,3
Piso,Calle Fernando II,118000,3
Piso,Calexón Loureiro,130000,2
Piso,Avenida BEIRAMAR,170000,3
Chalet,Calle coruña,390000,5
Chalet,A gandara,165000,6
Piso,Calle Progreso 43,150000,1
Chalet,Magalans 5,324995,5
Chalet,Calle do Castro 53,324995,5
Chalet,Camino Quirín Costa 5,550000,4
Ático,Calle Catoira 5,139000,2
Chalet,Alto de Barreiros-Santiaguiño,194000,4
Piso,Calle Eugenio Krapf,259900,4
Piso,Avenida do Fragoso 42,150000,3
Piso,Parque Rúa Faisán s/n,193500,2
Ático,Calle Martínez Padín,189900,2
Chalet,CR ZAMANS-ZAMANS 104 Polígono 186 Parcela 443 002500200NG26G CURRAS. 36310 VIGO (PONTEVEDRA),422500,5
Piso,Plaza da independencia,345000,3
Chalet,Percibilleira,420000,4
Piso,Calle Miño,110000,3
Piso,Avenida Médico Ballina 26,132500,2
Duplex,Ecuador,482550,3
Piso,Calle LEANDRO DIZ 3,153000,3
Chalet,Camino Baiona,295000,4
Piso,Luis Taboada-Plaza Compostela,480000,4
Chalet,Camino Ribeira,450000,4
Ático,Avenida A Xunqueira,175000,2
Piso,Lavadores,159000,2
Piso,Calle Becacina,170000,2
Piso,Calle Ecuador 73,390000,3
Estudio,Avenida de Buenos Aires s/n,138300,0
Piso,Avenida das Camelias,175000,4
Chalet,Lugar a Lanzada,650000,4
Piso,Avenida de Galicia,110000,3
Piso,do Progreso,225000,2
Piso,Calle do Ecuador,349000,3
Piso,Calle Ecuador 73,348000,3
Piso,Calle Xulián Estévez,174000,3
Piso,Avenida de Buenos Aires s/n,161900,1
Piso,Calle Ecuador 73,388000,3
Ático,Calle de Vigo,230000,2
Piso,Avenida de Buenos Aires s/n,136200,1
Piso,Avenida de Buenos Aires s/n,136200,1
Piso,Calle Ecuador 73,388000,3
Piso,Calle das Teixugueiras 1,226000,3
Piso,Calle das Teixugueiras 1,226000,3
Chalet,aldea CANELAS 55,1200000,5
Chalet,Calle Lugar Igrexa s/n,450000,4
Chalet,Camino do Foro 9,150000,3
Piso,Calle das Teixugueiras 1,226000,3
Piso,Calle Manuel Suárez Marquier 1,96000,2
Piso,Calle Progreso 43,340000,3
Chalet,Avenida de Pontevedra,360000,4
Piso,Travesía Arenal 3,290000,3
Chalet,Calle Rial 24,90000,2
Piso,Simon del Mazo 8,98000,2
Piso,LAMAZANS 1,90820,3
Chalet,Cardigonde 5,99000,5
Piso,Calle Vigo 10,295000,2
Ático,A PERLA 5,192000,2
Chalet,Calle Caeiros 13,280000,4
Chalet,Calle Union 2,199000,2
Piso,Parque Rúa Faisán s/n,242500,3
Ático,Calle Coruña 2,175000,2
Piso,Calle Rosalia de Castro 10,175000,2
Piso,Parque Rúa Faisán s/n,230500,3
Chalet,Calle Parada 7,595000,4
Chalet,mide 96,950000,6
Piso,Calle Augusto González Besada,114000,3
Chalet,Camino Peinador - Os Valos s/n,250000,4
Chalet,Calle Penis 104,190000,4
Chalet,Camino da Pandiña 104,900000,5
Chalet,Torre,675000,5
Piso,Vigo,295000,2
Ático,Calle Ramón Encinas 110,145000,3
Chalet,Calle do Progreso 53,495000,6
Chalet,Avenida Chancelas 25,620000,5
Chalet,Camino de Vilaverde 53,700000,5
Piso,Avenida Outeiro 26,118250,2
Ático,Avenida Outeiro 26,99660,1
Ático,Avenida Outeiro 26,141900,2
Chalet,Progreso 162,379000,4
Chalet,Camino da Pandiña 104,900000,5
Chalet,Solleiro 1,299000,7
Chalet,Calle do Progreso 53,495000,6
Ático,Avenida Outeiro 26,246510,3
Piso,Vigo,295000,2
Piso,Vigo,345000,2
Piso,Avenida Outeiro 26,118250,2
Chalet,Calle Penis 104,190000,4
Piso,Travesía de Vigo 88,144500,3
Chalet,Avenida Chancelas 25,620000,5
Duplex,Calle de Vigo 30,470000,3
Chalet,Camino de Vilaverde 53,700000,5
Chalet,Camino Cacheiro,620000,6
Chalet,Camino das Cachadiñas 1,420000,4
Chalet,Coiro,162000,1
Piso,Calle de Zaragoza 6,199000,2
Ático,Avenida Outeiro 26,99660,1
Piso,Avenida OUTEIRO 26,117260,3
Piso,Calle de Zaragoza,199000,2
Chalet,Camino Dos Eiros s/n,485000,3
Ático,Calle Santa Ana 5,450000,5
Chalet,Camino da Igrexa Vella,1245000,5
Piso,Calle Vigo 14,345000,2
Piso,Avenida Lugar Funchidos 2,125000,3
Piso,Avenida da Atlántida 102,295000,2
Chalet,Camino Sandian s/n,470000,5
Piso,Lugar a Relva 38,123000,2
Chalet,Carretera da Balsa s/n,520000,6
Piso,Avenida de Redondela 148,155000,2
Piso,Plaza INDEPENDENCIA 7,345000,3
Piso,Calle Vigo 14,295000,2
Piso,barrio Centro - Areal,1165500,4
Chalet,Calle de Cabicastro,449000,3
Piso,Camino Fianteira,168000,2
Piso,Avenida de Redondela 148,151000,2
Piso,Calle Progreso,135000,3
Piso,Plaza Aurelio Lores.,135000,2
Chalet,Avenida Castelao 57,549000,5
Chalet,Calle Lugar San Brais,199900,4
Chalet,Calle Urbanización Brisa Romana s/n,390000,5
Piso,Av. Buenos Aires,115000,1
Chalet,Camino Sandian s/n,470000,5
Piso,Calle Progreso,135000,3
Chalet,Calle Urbanización Brisa Romana s/n,390000,5
Chalet,Poio,499000,5
Piso,Calle Castelao,166000,1
Piso,Vigo,160000,1
Chalet,Caeira,795000,5
Piso,Plaza Eugenio Fadrique,190000,4
Piso,Calle Llorente,165000,3
