Tipo de inmueble,Dirección,Precio,Habitaciones
Chalet,Serradilla,260000,4
Chalet,Zona Sur-Av. de España-San Miguel,479000,4
Chalet,Hervas,415000,4
Chalet,Barriada las Eras Bloque,63000,3
Chalet,virgen del pilar,145000,4
Chalet,Hervas,250000,7
Casa Rural,Camino VALCAMELLO,75000,1
Piso,Plaza del Convento 3,64995,3
Ático,Calle Argentina,171000,4
Piso,Calle Pedro Romero Mendoza,120000,3
Piso,Hervas,95000,3
Piso,Centro Ciudad,160000,6
Casa Rural,EXT-203,300000,5
Chalet,Calle Cueva del Tibiran,265000,4
Casa Rural,Alto barrio nuevo 48,68000,4
Piso,Avenida constitución 5,70000,3
Piso,Hervas,95000,2
Piso,Hervas,110000,2
Piso,Centro Ciudad,95000,4
Piso,Avenida Salamanca,135000,3
Casa Rural,Hervas,190000,2
Chalet,CERRO HERMOSO s/n,150000,4
Chalet,Oliva de Plasencia,146400,3
Piso,Calle Profesor Hernández Pacheco,87000,3
Piso,El Torno,159000,3
Piso,Centro Ciudad,310000,6
Piso,Sierra de Fuentes,63000,4
Estudio,Casco Antiguo,72000,0
Chalet,Avenida España 2 D,135000,2
Piso,Sur,192000,4
Piso,Casco Antiguo,100000,3
Piso,Avenida Virgen de Argeme 33,78000,3
Piso,Calle Peñas del Tinte 1,69900,3
Chalet,Casco Antiguo,300000,14
Piso,Calle isabel la catolica s/n,30144,3
Piso,Avenida de la Vera,115000,3
Piso,Centro,180000,3
Piso,Hervas,82000,3
Casa Rural,Calle Los Olivos s/n,60000,3
Piso,Avenida Virgen de Argeme 35 -27,74000,3
Piso,Campus Universitario,165000,3
Casa Rural,Plaza DE ESPAÑA s/n,45000,4
Chalet,Villanueva de la Vera,43000,2
Piso,Parra,59000,3
Chalet,Sierra de Fuentes,100000,3
Chalet,Plaza Portillo de la Viña,75000,2
Piso,Avenida de los Chopos,29000,2
Piso,Avenida GABRIEL Y GALAN,85000,4
Chalet,Travesía buenavista,74900,3
Chalet,Calle Constitución 67,29000,4
Piso,Avenida de España 66,30000,3
Chalet,Cabezuela del Valle,328000,3
Casa Rural,Valdelacasa de Tajo,65000,4
Chalet,Zarza la Mayor,145000,4
Chalet,Plaza DE ESPAÑA s/n,95000,3
Chalet,Plaza de españa s/n,178000,8
Chalet,Plaza DE ESPAÑA s/n,65000,2
Casa Rural,Avenida de la vera 45,100000,14
Chalet,Plaza DE ESPAÑA s/n,36000,3
Chalet,Plaza DE ESPAÑA s/n,17000,3
Casa Rural,Carretera DE LA VEGA DE LA BARCA 45,610000,7
Chalet,Plaza DE ESPAÑA s/n,46000,4
Chalet,Calle EULOGIO GALLARDO 35,120000,4
Chalet,Plaza DE ESPAÑA s/n,36000,3
Chalet,Plaza de españa s/n,178000,8
Chalet,ESPAÑA 7,48000,3
Chalet,Plaza DE ESPAÑA s/n,37000,4
Casa Rural,Avenida DE LA VERA 45,38000,4
Chalet,Plaza DE ESPAÑA s/n,36000,2
Casa Rural,Plaza Aniceto Marinas 18,120000,4
Chalet,Hervas,65000,1
Piso,Avenida García Lorca 26,112522,1
Piso,Avenida García Lorca 26,123810,2
Piso,Avenida García Lorca 26,123810,2
Piso,Avenida García Lorca 26,147894,3
Piso,Avenida García Lorca 26,123810,2
Casa Rural,Perdiz 1,60000,5
Piso,juan luis cordero 13,75000,4
Piso,Calle Virgen de Guadalupe,29500,3
Piso,Calle la Carbonera,69000,10
Chalet,Avenida de la Constitución,78725,3
Chalet,Calle del Alba,132000,3
Piso,EX-203,51000,3
Chalet,Avenida del Emigrante,13000,4
Chalet,Calle Pedreros,39000,7
Piso,Calle Peral,43000,1
Casa Rural,Calle Las Jarillas s/n,100000,1
Chalet,Travesía de Vallejo,27000,3
Casa Rural,Calle oliva s/n,115000,7
Chalet,Calle libertad,137000,3
Chalet,Camino de buena vista s/n,370000,3
Chalet,Calle hernãn cortãs,64000,5
Chalet,Calle Caleros 15,370000,4
Chalet,Calle Reducto,59000,6
Chalet,Calle jacinto benavente 45,285000,5
Chalet,Calle Los Castaños,240000,4
Piso,Avenida Antonio Hurtado,162000,2
Chalet,Calle la Merced 4,750000,9
Piso,San José,84000,3
Casa Rural,Camino rural Boguillas s/n,220000,2
Chalet,Calle Juan Sebastián Bach 90,250000,5
Chalet,Camino de buena vista,640000,5
Piso,Avenida Río Tíber,36000,3
Piso,Plaza Marrón,126950,4
Casa Rural,Calle Mercado s/n,39000,4
Piso,Calle Alfonso VIII,140000,4
Piso,Calle Huerta del Conde s/n,229900,3
Chalet,Madrigal de la Vera,163500,3
Ático,Avenida de la Vera,320000,4
Piso,Calle Coronel Aureliano Buendía en Macondo s/n,193000,2
Piso,Avenida Juan Pablo II 17,218843,4
Chalet,Plaza DE ESPAÑA s/n,25000,2
Piso,Calle Coronel Aureliano Buendía en Macondo s/n,249000,3
Piso,Avenida Juan Pablo II 17,213789,4
Casa Rural,Calle Gran Capitán 3,85000,6
Chalet,Avenida DE LA VERA 45,80000,2
Piso,Calle Antonio Floriano Cumbreño,125000,4
Piso,Avenida de Alemania,83000,3
Piso,Avenida de España,350000,4
Chalet,Buenavista,750000,9
Ático,Plaza DE ESPAÑA s/n,56000,3
Piso,Calle Andrés Valiente Valiente,85000,4
Piso,Alemania,184000,3
Chalet,Camino de garganta 5,279500,4
Piso,Avenida de la bondad,87000,3
Casa Rural,EL TUDAL s/n,60000,2
Chalet,Camino de Garganta la Olla 3,198000,5
Chalet,Paraje las Planas 1,690000,7
Chalet,Diseminado Data 1,196000,4
Piso,Calle Profesor Rodríguez Moñino 3,169000,4
Casa Rural,EL VINCULO,215000,4
Piso,Calle Saturnino Martín Moreno s/n,70500,3
Piso,Avenida Cañada Real,149500,4
Piso,Calle Azahar s/n,86500,3
Piso,Plaza San Martín s/n,142000,3
Chalet,Plaza del Campillo s/n,166000,3
Chalet,Calle del Cementerio s/n,44000,3
Piso,Calle Carvajal Lancaster,199990,3
Chalet,Calle Gran Vía s/n,80000,3
Chalet,Calle San Gregorio s/n,72000,3
Piso,Avenida de la Hispanidad,115000,4
Piso,Calle Huerta del Conde s/n,250400,4
Piso,Calle Moraleja,98000,4
Chalet,Calle Virgen de Guadalupe,152000,2
Ático,Calle Huerta del Conde s/n,387000,4
Chalet,Calle Alcor del Roble 4 -18,299000,4
Piso,Avenida Antonio Hurtado 24,185000,4
Chalet,Carretera Valle,300000,4
Chalet,Barriada Diputación 9 -23,110000,5
Casa Rural,Calle de los Alemanes 10 12 14,785000,7
Piso,Avenida de España,199000,4
Chalet,Calle Santa Catalina 23,159000,4
Casa Rural,VILLANUEVA DE LA VERA,220000,1
Piso,Calle Barrio Nuevo 2,150000,4
Piso,Calle del Faro,71000,3
Chalet,Calle Cerro,38000,3
Piso,Calle Mirador del Monasterio,69000,3
Piso,Centro,175000,4
Chalet,Calle del Vahillo,31500,4
Piso,Paseo Estación,88000,4
Chalet,Calle Granadera,17000,3
Casa Rural,Carretera DEL CANAL s/n,83000,1
Piso,Calleja del Portugués,94000,3
Chalet,LOS CASTAÑOS s/n,28000,3
Piso,Calle Mirador del Monasterio,67000,2
Piso,Calle Mirador del Monasterio,67000,3
Piso,Calle Mirador del Monasterio,62000,3
Chalet,Travesía Mercado,46000,4
Chalet,Calle Bailén,47500,4
Chalet,Avenida del Emigrante,13000,4
Chalet,Calle REBOLLAR 4,110000,3
Chalet,Calle El Barrio s/n,80000,6
Chalet,CRTA PLASENCIA s/n,298500,6
Chalet,Calle Los Chopos s/n,315000,5
Casa Rural,Paraje Majalardos s/n,135000,4
Casa Rural,paraje Robladillo s/n,24000,1
Casa Rural,paraje Juan Rasero s/n,790000,4
Casa Rural,Carretera del Canal s/n,860000,4
Chalet,Av. de la vera s/n,125000,2
Piso,Calle EL ROZO s/n,59900,2
Casa Rural,Calle HORMANUEVAS s/n,83000,2
Casa Rural,Calle Donoso cortes 29,25000,4
Piso,Calle EL ROZO s/n,59900,2
Chalet,Av. de la vera s/n,125000,2
Casa Rural,Calle Gabriel y Galán s/n,16000,2
Casa Rural,paraje Juan Rasero s/n,790000,4
Casa Rural,Paraje Majalardos s/n,135000,4
Casa Rural,paraje Robladillo s/n,24000,1
Chalet,Carretera PLASENCIA s/n,190000,5
Chalet,Calle San Blas 62,20000,1
Chalet,Calle Pizarro 13,80000,6
Casa Rural,Calle RESBALADERO DEL ALTOZANO 10,60000,3
Casa Rural,GARGANTA ALARDOS s/n,349000,3
Chalet,Calle Platón 1,235000,4
Casa Rural,Camino de San Antón s/n,250000,4
Chalet,Calle Platón 1,235000,4
Chalet,Calle Platón 1,229000,4
Casa Rural,Calle Zorreras s/n,45000,1
Chalet,Calle Platón 1,229000,4
Chalet,Calle Fuente Maese 1,28900,2
Chalet,Las llanadas 1 Bajo,100000,4
Casa Rural,Camino LABRADO SEÑOR s/n,1800000,12
Chalet,Calle Platón 1,255000,4
Casa Rural,Villanueva de la Vera,790000,4
Chalet,Carretera Moraleja a Huélaga 11 B,275000,5
Piso,Avenida García Lorca 26,147894,3
Piso,Calle Peral,33000,2
Piso,Calle Peral,48000,2
Chalet,Perales del Puerto,198000,6
Chalet,Calle Hervás 16,72000,4
Chalet,LAZARETO s/n,47900,3
Chalet,Calle ballesteros 28,65000,5
Chalet,Trujillo,750000,9
Piso,Avenida del Valle 6 2º-I,150000,7
Piso,Avenida de España 11,52000,1
Chalet,PARAJE DE LAS ANGOSTURAS s/n P722,349000,7
Piso,Avenida Virgen de la Montaña,212000,4
Casa Rural,recuencano s/n,360000,5
Piso,Calle Honduras,81000,3
Chalet,garganta de alardos 7,790000,12
Chalet,Plaza MACHADEROS 1,210000,5
Chalet,Vía,408386,4
Chalet,Vía,408386,4
Chalet,Calle Hilacha,55100,3
Chalet,Calle real,32000,2
Casa Rural,Calle La Fuente,38000,4
Casa Rural,Real,80000,2
Chalet,Calle Paredes,35000,4
Piso,Calle Honduras,81000,3
Chalet,Plaza MACHADEROS 1,210000,5
Casa Rural,Carretera de la riberilla,150000,6
Chalet,garganta de alardos 7,790000,12
Casa Rural,bocaloso s/n,980000,3
Piso,Avenida de la Constitución,62548,3
Casa Rural,vallejuelo s/n,690000,5
Casa Rural,recuencano s/n,360000,5
Casa Rural,ROQUE BORJA,41500,1
Casa Rural,almanzor s/n,230000,4
Casa Rural,Calle San Juan 2,44000,3
Piso,Calle Obispo Segura Sáez,220000,3
Piso,Calle Eulogio González,182000,4
Chalet,Calle las codornices 1,305000,5
Casa Rural,Paraje los Prados,280000,2
Casa Rural,Calle Sol 12,48000,5
Chalet,GALLEGOS 3,173700,6
Chalet,Ahigal,100000,7
Chalet,Calle NUEVA 5,140000,8
Casa Rural,EX -203,1300000,15
Piso,Travesía San Isidoro 1,145000,3
Piso,Calle Andrés Burgos,121000,3
Chalet,ancha 6,72000,7
Chalet,Calle San Vicente 3,170000,3
Casa Rural,CAÑERIA NUEVA,90000,7
Ático,Avenida Salamanca 29,299900,4
Piso,Calle los Castaños 7 A,105000,3
Casa Rural,Plaza de granados 18,24000,4
Casa Rural,Plaza de España 12,136000,12
Piso,Calle del Sol 35,160000,7
Chalet,cañeria vieja 47,155000,2
Piso,Calle Fray Jerónimo de Loaisa 3,70000,3
Chalet,Camino Pago de San Clemente s/n,480000,9
Chalet,Vía,408386,5
Chalet,GALLEGOS 3,173700,6
Chalet,Calle Francisco Pizarro 7 SN,295000,3
Piso,Calle Andrés Burgos,121000,3
Piso,Calle Catedrático Antonio Silva 3,315000,4
Ático,Avenida Salamanca 29,299900,4
Casa Rural,Calle Palacio 4,57000,5
Chalet,Calle Pureza Canelo 6,190000,4
Casa Rural,Calle Sol 12,48000,5
Piso,Travesía San Isidoro 1,145000,3
Piso,Calle Fray Jerónimo de Loaisa 3,70000,3
Piso,Calle del Sol 35,160000,7
Casa Rural,Calavera 4,16000,4
Casa Rural,JARANDILLA DE LA VERA,495000,3
Chalet,Calle Cantera 24,130000,3
Casa Rural,VILLANUEVA DE LA VERA,64000,7
Chalet,Aldeanueva del Camino,160000,4
Casa Rural,Calle Alejandro Pérez Bolívar,50000,4
Chalet,Carretera EX-203,250000,4
Casa Rural,Calle Valdemoreno 8,49000,4
Casa Rural,Carretera Ex-384,290000,4
Chalet,GURUGÚ,32000,3
Casa Rural,Calle Simón Valverde,65000,7
Chalet,Calle los Abedules 29,234735,5
Casa Rural,Calle Altozanillo 15,66000,4
Casa Rural,Carretera Riberilla,160000,2
Casa Rural,Calle Real,160000,6
Chalet,Avenida DE LA VERA,350000,10
Casa Rural,Camino rural Minchones,210000,3
Casa Rural,Calle el Cristo 19,66000,3
Duplex,barrio Parque del Príncipe - La Madrila,290000,5
Piso,Casco Antiguo,92500,3
Piso,Camino de Santa Lucía 21,78000,3
Casa Rural,CARRETERA,95000,2
Casa Rural,JARANDILLA DE LA VERA,750000,4
Chalet,Avenida de la Virgen de Guadalupe 43,180000,5
Casa Rural,URBANIZACION LAS SOLANAS,265000,1
Casa Rural,Avenida de la Vera,119000,4
Casa Rural,Camino Rural Nava,198000,3
Casa Rural,Camino DEL TORIL,190000,3
Casa Rural,ALDEANUEVA DE LA VERA,249000,7
Piso,Camino de Santa Lucía 21,78000,3
Casa Rural,ALDEANUEVA DE LA VERA,249000,7
Piso,Casco Antiguo,92500,3
Casa Rural,Carretera Riberilla,160000,2
Chalet,Calle Coria 16,110000,8
Casa Rural,Camino rural Minchones,210000,3
Chalet,Carretera EX-203,250000,4
Casa Rural,Cañada,29000,3
Piso,Aguas Vivas - La Zambomba,95000,2
Piso,Centro,185000,4
Chalet,Montesol - Mejostilla,160000,4
Piso,Centro,157260,2
Piso,Aguas Vivas - La Zambomba,159000,3
Piso,Sur,135000,4
Chalet,Aldea Moret - La Cañada,90000,5
Chalet,Montesol - Mejostilla,145000,3
Piso,Centro,170000,4
Piso,Montesol - Mejostilla,182000,3
Chalet,Casco Antiguo,178000,3
Chalet,Montesol - Mejostilla,240000,4
Chalet,barrio Macondo - Los Castellanos,360000,5
Chalet,barrio El Arco,437000,5
Piso,Casco Antiguo,125000,3
Piso,Calle Sande s/n,81500,3
Piso,Casco Antiguo,78000,3
Piso,Centro,150000,4
Piso,Casco Antiguo,160000,4
Chalet,Calle San Pedro s/n,69500,3
Piso,Centro,157000,3
Chalet,Aldea Moret - La Cañada,32260,2
Chalet,Casco Antiguo,95000,4
Casa Rural,Casar de Cáceres,108000,4
Piso,Calle Cervantes 16,65000,1
Ático,Sur,260000,3
Piso,Centro,150000,4
Piso,Sur,85000,3
Piso,Aldea Moret - La Cañada,102260,3
Chalet,Montesol - Mejostilla,254000,4
Chalet,Montesol - Mejostilla,270000,5
Piso,Casco Antiguo,149000,4
Chalet,Sur,280000,5
Chalet,Aldea Moret - La Cañada,32260,2
Chalet,Casco Antiguo,95000,4
Piso,Centro,197000,6
Piso,Aguas Vivas - La Zambomba,147260,2
Chalet,Montesol - Mejostilla,145000,3
Piso,Centro,130000,4
Ático,Sur,260000,3
Casa Rural,Casar de Cáceres,108000,4
Piso,Aguas Vivas - La Zambomba,127260,2
Piso,Casco Antiguo,149000,3
Chalet,Montesol - Mejostilla,155000,5
Chalet,Calle San Pedro s/n,69500,3
Piso,Casco Antiguo,100000,4
Piso,Centro,177260,3
Piso,Sur,135000,4
Piso,Sur,170000,3
Piso,barrio Cabezarrubia - El Vivero,200000,3
Chalet,Montesol - Mejostilla,240000,4
Chalet,Calle Nueva,210000,5
Chalet,Carretera oropesa 4,390000,4
Chalet,Calle Sagitario,379000,5
Piso,Casco Antiguo,159000,4
Piso,Avenida París,260000,5
Chalet,Avenida del Valle,296000,5
Piso,Calle Tercios de Flandes,41000,3
Piso,Calle Atahualpa s/n,140000,4
Piso,Calle San Antón,375000,6
Piso,Centro,152000,2
Piso,Centro,242500,4
Chalet,Calle Lapas,76000,1
Duplex,Calle Gabriel y Galán 46,199000,5
Piso,AV BONDAD 23,58000,3
Piso,Calle Santa Joaquina de Vedruna,196534,4
Chalet,Calle Muñoz Torrero 38,145000,3
Piso,Calle León Leal,205000,5
Duplex,Centro,218000,4
Chalet,Montesol - Mejostilla,219000,5
Chalet,Valle del Jerte s/n,690000,8
Chalet,EX 208 MADROÑERA 524,159600,3
Chalet,Avenida de la Constitución 33,74200,4
Chalet,SAN GREGORIO s/n,240000,5
Chalet,Montesol - Mejostilla,219000,5
Duplex,Centro,218000,4
Piso,Trajano,135000,4
Piso,Calle León Leal,205000,5
Piso,AV BONDAD 23,58000,3
Chalet,IGLESIAS,45000,4
Piso,LAS MORENAS 3,65000,4
Piso,jerusalen 2,174500,3
Chalet,Avenida Virgen de los Remedios s/n,52000,3
Chalet,Calle valfrio 29,600000,4
Chalet,Calle Ancha s/n,77400,3
Piso,Avenida Dolores Ibarruri,87000,2
Piso,Felipe tomé 36,90000,4
Ático,Avenida Salamanca,240000,4
Piso,Avenida de los Cuatro Lugares s/n,105000,2
